"year","FIPS","grade","subject","female","lep","sped","age","white","black","hispanic","asian","amind","unclass","freelunch","redlunch","misslunch","books_125","books_26p","books_multmiss","lang_nr","lang_st","lang_mt","lang_om","score_000000","score_100000","score_010000","score_001000","score_000100","score_000010","score_000001","score_110000","score_101000","score_100100","score_100010","score_100001","score_011000","score_010100","score_010010","score_010001","score_001100","score_001010","score_001001","score_000110","score_000101","score_000011","score_111000","score_110100","score_110010","score_110001","score_101100","score_101010","score_101001","score_100110","score_100101","score_100011","score_011100","score_011010","score_011001","score_010110","score_010101","score_010011","score_001110","score_001101","score_001011","score_000111","score_111100","score_111010","score_111001","score_110110","score_110101","score_110011","score_101110","score_101101","score_101011","score_100111","score_011110","score_011101","score_011011","score_010111","score_001111","score_111110","score_111101","score_111011","score_110111","score_101111","score_011111","score_111111","rank"
1998,"West Virginia",4,"reading",0.5232076,0.0014822,0.0268486,10.01335,0.8792654,0.0353252,0.0546048,0.0058928,0.0220094,0.0029024,0.3674009,0.0926458,0.0445839,0.0400848,0.9102246,0.0496906,0.8069003,0.176734,0.0155286,0.0008371,217.5943,210.1201,218.3936,214.8353,215.1692,217.8362,214.8783,213.2296,209.2677,207.6647,210.3074,210.0517,216.3998,216.094,218.5523,217.1015,212.7411,215.0725,213.9952,215.4668,212.4344,214.9597,212.2714,210.6712,213.2219,213.1731,207.0283,209.4639,209.4317,207.9112,207.6103,210.1776,214.3495,216.5296,216.2853,216.2702,214.7176,217.0889,213.0334,211.7488,214.0828,212.6273,209.9344,212.2704,212.4342,210.7551,210.6269,213.1112,207.2746,207.1703,209.5653,207.8137,214.5131,214.0675,216.2681,214.7937,211.9419,210.0181,210.0761,212.3795,210.6753,207.3733,214.1405,210.1249,29
1998,"Florida",4,"reading",0.5005684,0.0253826,0.0686597,10.0028,0.5503212,0.2174146,0.1984655,0.0188317,0.0140705,0.0008965,0.3308404,0.0950239,0.1326692,0.0900622,0.8551217,0.0548161,0.5924007,0.3286496,0.0775318,0.0014178,210.6552,212.4116,211.0587,208.6899,209.7108,210.7809,208.9445,212.0844,210.8067,211.4409,212.4687,211.6795,209.6272,210.1507,211.1764,210.0603,207.9378,208.8118,207.9687,209.8494,208.0508,209.0273,210.7168,211.1562,212.1824,211.5331,210.0846,210.8892,210.4031,211.5263,210.7825,211.7196,208.8734,209.7243,209.2417,210.2553,209.1667,210.1177,208.07,207.2074,208.0584,208.1605,210.0065,210.8228,210.4281,211.2532,210.6629,211.6073,210.1778,209.7095,210.4654,210.8529,208.9664,208.4657,209.2953,209.2362,207.3179,210.1032,209.7387,210.5105,210.7428,209.7871,208.5315,209.8192,30
1998,"Mississippi",4,"reading",0.5104417,0.0021266,0.0268104,10.13173,0.5282171,0.398795,0.0550022,0.0070002,0.0109854,0,0.5072474,0.0780274,0.035845,0.1149325,0.8067262,0.0783413,0.8090675,0.1609749,0.0242741,0.0056834,206.5627,209.6476,211.2029,203.8252,204.1363,208.1091,204.1372,211.9997,208.8281,207.1574,210.8764,209.6123,208.8108,208.7688,212.1716,209.9236,201.7281,205.3773,203.2137,205.3765,201.6614,205.5777,211.1171,209.4571,212.8663,212.0157,206.5512,210.0346,209.0609,208.1436,207.121,210.7644,206.6649,209.787,208.8156,209.4653,207.3764,210.7468,202.9949,200.9406,204.6367,202.8604,208.7851,211.9778,211.3754,210.1181,209.4673,212.8179,207.5234,206.7426,210.1896,208.0569,207.3945,206.4715,209.6423,208.0097,202.1356,209.4465,209.0017,212.1704,210.0896,207.6635,207.1184,209.6227,31
1998,"Louisiana",4,"reading",0.5146843,0.0021009,0.0305984,10.0069,0.5571631,0.3419199,0.0666102,0.0159051,0.0184017,0,0.4354605,0.0704034,0.0978493,0.1123181,0.8218865,0.0657954,0.6949481,0.2684259,0.0349845,0.0016416,208.7672,210.6881,211.5915,206.0288,206.475,208.9381,206.3785,212.0952,209.6906,208.3421,210.6649,210.1882,209.3699,209.3406,211.6552,210.223,204.0585,206.1944,205.1828,206.7145,204.115,206.4477,211.1189,209.7407,212.0191,211.7002,207.5745,209.6848,209.4627,208.4342,207.9072,210.1353,207.3864,209.3953,209.0407,209.4546,207.9423,210.1549,204.291,203.1372,205.2612,204.2892,208.9808,211.0505,210.9595,209.7723,209.3995,211.5917,207.6702,207.369,209.4245,207.9759,207.4781,206.9623,208.9654,207.9781,203.3119,209.0122,208.8388,210.8591,209.4083,207.4406,206.9909,208.8481,32
1998,"Delaware",4,"reading",0.4928241,0.0165309,0.0810881,9.78093,0.6081327,0.2522071,0.0928342,0.0227273,0.0229877,0.001111,0.2940999,0.0637268,0.0028598,0.0597321,0.8916692,0.0485987,0.705466,0.2520008,0.0401842,0.002349,212.0026,212.1139,209.7952,209.7433,211.4983,209.6835,209.7224,210.6824,211.2002,211.5609,209.8105,211.6871,208.4706,209.4018,208.2025,208.803,209.428,207.4,208.9325,209.8482,209.2157,207.189,209.9896,210.2472,208.8941,210.4306,210.7887,208.9799,211.0544,209.9539,211.1647,209.3606,208.205,206.7665,208.2794,208.4,208.3629,207.0159,207.7096,208.5228,206.4506,207.371,209.6635,208.2307,209.9531,209.0809,210.0107,208.6088,209.2167,210.6359,208.807,209.5338,207.0828,207.9103,206.4688,207.1994,206.6868,208.4958,209.6129,208.1641,208.8156,209.0404,206.7033,208.4214,33
1998,"New Mexico",4,"reading",0.5020891,0.1229737,0.061361,9.996477,0.3716364,0.0336405,0.4387696,0.017706,0.1380256,0.0002219,0.476015,0.0774457,0.1056467,0.0767665,0.8597133,0.0635202,0.3050441,0.5798928,0.1125188,0.0025444,205.2247,211.3045,209.44,206.4999,204.0219,205.2808,204.0795,212.0744,209.5699,209.9698,211.3483,209.2515,209.8397,208.1595,209.3861,208.1962,205.2727,206.5595,205.1967,204.1233,203.069,204.2466,210.5049,210.7289,212.0882,210.4019,208.5163,209.6416,208.0867,210.0626,208.1232,209.3365,208.5672,209.7904,208.7137,208.1669,207.0826,208.1917,205.3853,204.1309,205.3513,203.2474,209.4195,210.5293,209.3004,210.7848,209.2297,210.4268,208.6174,207.1565,208.1905,208.2363,208.5825,207.5806,208.712,207.1191,204.3072,209.4751,208.3189,209.3343,209.2875,207.2751,207.6227,208.3773,34
1998,"Oregon",4,"reading",0.5098335,0.049404,0.086372,9.950223,0.7489768,0.0279079,0.126431,0.0467975,0.0480656,0.0018213,0.2703306,0.0900142,0.0333167,0.0365018,0.915268,0.0482302,0.6033891,0.3400684,0.0542963,0.0022462,214.4421,209.4962,212.2198,213.2744,214.125,213.9885,212.3754,209.6132,208.9201,209.162,209.1059,208.7698,211.6498,211.9994,211.9673,211.2045,213.058,212.8142,212.2667,213.8132,212.1048,211.8442,209.1097,209.2838,209.2978,209.0541,208.6745,208.5509,208.4668,208.9008,208.5001,208.3724,211.4861,211.3729,211.2098,211.8457,210.9929,210.8735,212.7292,212.0191,211.7459,211.727,208.8601,208.8021,208.775,209.0869,208.7756,208.7224,208.4215,208.2476,208.0864,208.2299,211.3083,211.0046,210.8751,210.782,211.6429,208.6628,208.5442,208.4509,208.5651,207.9846,210.7867,208.3345,35
1998,"Utah",4,"reading",0.4739469,0.0293567,0.0638523,9.958437,0.7838423,0.0203576,0.1388342,0.0274907,0.0271641,0.0023111,0.2071387,0.1034609,0.1710701,0.031162,0.9339564,0.0348816,0.5965455,0.3572461,0.0420144,0.0041941,215.9358,210.528,213.0885,214.1024,214.8212,215.5727,213.7244,210.2876,209.4929,209.4045,210.2166,209.7732,212.0862,212.1311,212.9672,211.9932,213.1801,213.7319,213.0941,214.6152,212.6657,213.2887,209.4089,209.2016,210.0971,209.7102,208.5513,209.208,209.0366,209.2358,208.723,209.4588,211.2475,211.9394,211.6345,212.0851,211.0477,211.7981,212.957,212.1438,212.6715,212.4012,208.4806,209.227,209.0744,209.1135,208.6821,209.5058,208.3915,208.1253,208.7447,208.5483,211.1816,210.7587,211.4352,210.9525,211.8812,208.3921,208.1684,208.8787,208.5825,207.9586,210.6577,208.0695,36
1998,"Arkansas",4,"reading",0.4989457,0.0038031,0.0539087,10.02697,0.7159196,0.192943,0.0608882,0.0065747,0.0232703,0.0004042,0.3607839,0.0756568,0.0851184,0.0783411,0.8555425,0.0661164,0.7976426,0.1719935,0.0284082,0.0019557,210.8581,208.2783,211.4574,208.1763,209.3914,211.2502,208.3866,209.6383,207.4145,206.7537,208.5214,208.2173,209.5188,210.0579,211.7388,210.3038,206.9818,208.5648,207.4704,209.7488,206.8833,208.6309,208.7855,208.077,209.7775,209.6242,206.0671,207.6651,207.5909,206.9966,206.6936,208.3972,208.3337,209.779,209.4724,210.2829,208.8117,210.4285,207.3362,206.123,207.7183,207.1456,207.3954,208.9287,208.9805,208.2233,208.0601,209.708,206.3103,206.2109,207.777,206.8926,208.5513,208.1189,209.594,208.9467,206.3852,207.5416,207.5579,209.0685,208.1707,206.4099,208.2525,207.6687,37
1998,"Arizona",4,"reading",0.5053018,0.0872254,0.0524168,9.989545,0.540468,0.0486304,0.342703,0.0195379,0.0472474,0.0014132,0.34266,0.0698997,0.115614,0.09397,0.8496695,0.0563605,0.4568054,0.4430514,0.0939455,0.0061977,206.5298,208.0928,206.712,206.6179,205.0102,206.5095,205.2124,207.5569,206.6425,206.546,208.1211,206.8632,206.7176,205.2748,206.7219,205.8174,205.1761,206.5977,205.6787,205.0724,203.7937,205.2152,206.3262,206.0912,207.6311,206.623,205.3493,206.6943,205.8512,206.6377,205.4329,206.8978,205.3278,206.7281,206.101,205.328,204.451,205.8256,205.2414,204.2841,205.6774,203.8728,205.0793,206.4079,205.7435,206.1912,205.2477,206.6865,205.4475,204.6113,205.9032,205.5242,205.3872,204.7486,206.1108,204.5048,204.3623,205.1791,204.5354,205.8134,205.3382,204.7073,204.8068,204.6263,38
1998,"Nevada",4,"reading",0.4948569,0.0409436,0.0385509,9.895748,0.6039171,0.0836781,0.2344518,0.0496834,0.028172,9.76e-05,0.2405998,0.0791979,0.0713193,0.082493,0.8587599,0.0587471,0.5659892,0.3603682,0.0725083,0.0011344,208.9894,208.1839,205.9697,207.5408,206.9788,207.9355,207.1833,206.2832,206.4479,206.1975,207.2583,207.2051,205.2748,204.1887,205.3247,205.0767,205.7446,206.4748,206.6451,206.3191,205.2538,206.0489,204.914,204.4938,205.6532,205.5855,204.7709,205.5788,205.8825,205.6335,205.3224,206.27,203.6133,204.5817,204.8205,203.836,203.3366,204.3585,205.055,204.8568,205.5353,204.5203,203.3737,204.3022,204.532,204.1398,203.8721,204.9317,204.2271,204.2491,204.9986,204.7448,203.2155,203.1649,204.0926,202.9244,204.127,203.019,203.0213,203.8976,203.4982,203.6911,202.7373,202.6492,39
1998,"California",4,"reading",0.519623,0.15335,0.0303623,9.751299,0.4275213,0.0846641,0.3354696,0.1326696,0.0183518,0.0013235,0.3459052,0.0755352,0.1172409,0.0890756,0.8615838,0.0493407,0.398241,0.4800633,0.1168037,0.004892,201.9126,203.9004,202.3039,204.1964,199.612,199.267,200.9232,203.1609,203.76,201.752,201.674,202.3935,203.8039,200.1283,200.4452,201.4965,201.8602,201.5351,203.066,197.8169,198.759,198.2223,203.0797,201.132,201.4299,202.0197,201.7226,201.6015,202.7116,200.2735,200.3957,200.1924,201.5709,201.8727,203.0296,199.0153,199.4301,199.5738,200.0189,200.8064,200.3942,196.8805,201.1349,201.3732,202.312,200.0589,200.1082,200.2827,200.2715,200.7531,200.5687,198.9228,200.3721,200.8652,201.093,198.2348,198.9331,200.0607,200.4259,200.5999,199.0217,199.3056,199.6417,199.3423,40
1998,"D.C.",4,"reading",0.5237655,0.0479253,0.0142886,9.816408,0.0704001,0.7450202,0.1461679,0.0135236,0.0227398,0.0021484,0.7687513,0.0206841,0.0086861,0.1371176,0.7895409,0.0733414,0.689038,0.2188822,0.0858372,0.0062425,181.627,197.898,192.8352,180.4102,178.7572,179.6989,180.2137,200.4161,197.329,194.9222,195.6919,197.5557,190.7781,189.759,191.1276,191.6432,177.7858,178.4635,180.0118,177.5093,177.3304,178.102,199.71,197.3971,198.4817,200.1684,194.5553,195.1974,197.282,193.4964,194.6202,195.3117,187.9827,188.9393,190.6466,188.7717,188.5032,189.699,176.4899,177.284,177.9391,175.9265,196.8949,197.8071,199.7292,196.224,197.1797,198.1875,193.1582,194.5011,195.1082,193.1605,186.8664,187.717,188.6746,187.3317,175.886,195.7205,196.9029,197.7834,195.9693,193.0703,186.4989,195.6961,41
1998,"Hawaii",4,"reading",0.4914013,0.0404024,0.0575052,9.68931,0.2012925,0.0463298,0.1215266,0.5983177,0.0221597,0.0103737,0.3045096,0.1010114,0.0996208,0.062989,0.8731908,0.0638203,0.3720548,0.5125672,0.1118563,0.0035217,203.7984,200.0692,203.2799,202.3318,202.459,200.4697,202.6821,199.9135,196.5688,199.4506,198.0216,197.7829,202.3041,202.0374,200.9613,202.4045,201.171,198.9727,201.5179,200.1217,201.4936,199.2823,196.8968,199.318,198.2953,198.2109,196.4277,194.6404,195.2243,198.0281,197.342,195.7328,201.1875,199.8414,201.554,200.601,201.2896,200.0126,198.7472,200.4933,198.1881,199.0457,196.7296,195.3216,195.952,198.2696,197.7483,196.552,195.0521,195.1362,193.2803,195.9039,199.5934,200.5675,199.1299,199.751,198.0571,195.6793,195.8141,194.3385,196.6629,193.7432,198.9704,194.7334,42
1998,"Connecticut",8,"reading",0.4848259,0.000569,0.068631,13.85915,0.7526911,0.1095173,0.0919545,0.031433,0.00776,0.0066441,0.1173884,0.0364669,0.176571,0.0319664,0.929512,0.0385215,0.6622196,0.2295493,0.1019276,0.0063035,272.937,269.519,269.1435,270.8851,271.6049,271.447,272.0975,267.9659,268.3678,268.2736,268.001,269.4514,267.9272,268.338,268.1696,268.9106,269.8787,269.3163,270.5935,270.618,270.8597,270.508,267.0328,267.097,266.8511,267.9769,267.3705,266.8559,268.3411,267.2484,268.2744,267.9578,267.3105,266.8594,267.8798,267.7162,268.143,267.874,268.7902,269.6291,268.9862,269.7701,266.3525,265.8997,267.0548,266.3545,267.157,266.8779,266.3211,267.4004,266.8537,267.2574,266.5947,267.2932,266.799,267.4579,268.4924,265.5758,266.4189,265.94,266.419,266.3609,266.5545,265.6496,1
1998,"Maine",8,"reading",0.4942012,0.0015976,0.0703092,14.11765,0.9303595,0.0117315,0.022075,0.012445,0.0230304,0.0003587,0.1695695,0.063017,0.071761,0.0238538,0.9507996,0.0253466,0.7019356,0.260562,0.031004,0.0064985,273.2421,265.5818,270.348,271.2326,271.979,274.6508,271.3287,265.9586,265.07,264.4369,266.9014,265.3213,269.1007,269.4297,271.5984,269.4373,270.2859,272.6653,270.3254,273.0159,270.1662,272.6853,265.4584,264.8445,267.0991,265.7343,264.063,266.3868,264.8994,265.4215,264.2325,266.6109,268.3799,270.3989,268.7467,270.2906,268.5332,270.6286,271.3697,269.3625,271.6882,271.1953,264.4721,266.6087,265.3131,265.6737,264.6685,266.8475,265.0616,263.9291,266.1862,265.199,269.3063,267.9794,269.9618,269.3816,270.4137,265.3242,264.359,266.4348,265.4818,264.9085,268.8647,265.1933,2
1998,"New York",8,"reading",0.5018145,0.0191488,0.0385111,13.86207,0.5871088,0.1578225,0.1884561,0.047291,0.0140325,0.0052891,0.2862545,0.0573523,0.1850117,0.0474605,0.9253484,0.0271911,0.5458554,0.3010126,0.1462791,0.0068529,268.1018,268.7088,269.2372,266.8145,265.5326,266.6447,268.2296,269.2188,267.351,266.1968,267.2891,268.4978,268.0641,266.9072,268.1326,269.1477,264.5526,265.2894,266.9466,264.6195,265.7702,266.7612,267.9263,266.8739,268.0504,269.0306,265.1803,265.9375,267.2024,265.2946,266.0874,267.122,265.9807,266.8583,267.985,266.2474,266.9108,268.0355,263.5561,264.7917,265.4622,264.8224,265.8896,266.7367,267.7878,266.1454,266.7763,267.896,264.2551,265.114,265.8328,265.2061,265.2254,266.007,266.8247,266.2242,263.804,265.1244,265.8275,266.6353,266.0633,264.2117,265.2656,265.0814,3
1998,"Massachusetts",8,"reading",0.5062411,0.0079272,0.0927392,13.9636,0.7722483,0.0660505,0.1040784,0.0497931,0.0061637,0.001666,0.1662349,0.0520454,0.0576109,0.0429961,0.9146686,0.0423353,0.6385357,0.2394699,0.1154503,0.0065441,270.591,266.2856,267.326,268.8419,270.2492,270.2723,270.0159,265.3141,265.22,266.0574,265.9959,266.2501,266.3245,267.2866,267.1942,267.1849,268.7306,268.4897,268.6621,270.0405,269.7354,269.6532,264.4233,265.2446,265.146,265.3038,265.1785,264.9329,265.2132,265.8613,266.0588,265.9605,266.4147,266.1582,266.2781,267.2002,267.1762,267.0337,268.4806,268.5853,268.2914,269.4867,264.5026,264.2477,264.4226,265.1305,265.2639,265.135,264.9725,265.202,264.9264,265.8601,266.2961,266.402,266.1096,267.0727,268.3159,264.3753,264.5289,264.2473,265.1476,264.9939,266.2786,264.4001,4
1998,"Montana",8,"reading",0.5132454,0.0012081,0.0804265,14.13593,0.8776987,0.0081785,0.0349721,0.0111359,0.0641899,0.003825,0.1764471,0.0569513,0.0884398,0.0291281,0.9425972,0.0282747,0.6979064,0.2609338,0.0338592,0.0073007,271.0437,264.5745,268.3888,269.0182,270.1962,272.6574,269.2185,264.7866,263.8471,263.7764,266.0807,264.2838,267.0963,267.8575,269.8067,267.5246,268.4643,270.6629,268.1763,271.3593,268.4521,270.7885,264.1016,264.0441,266.1107,264.5479,263.2064,265.3503,263.6837,264.8789,263.533,265.7501,266.7522,268.5714,266.782,268.8174,266.9937,268.8887,269.6828,267.5947,269.7538,269.6172,263.5018,265.4364,263.9721,264.9877,263.843,265.8355,264.3233,263.0657,265.147,264.6114,267.7867,266.3807,268.1741,267.948,268.7854,264.47,263.3899,265.269,264.7655,264.1577,267.3766,264.3349,5
1998,"Texas",8,"reading",0.5015497,0.0515615,0.0818301,14.12223,0.476028,0.124199,0.3520381,0.0369462,0.0105005,0.0002882,0.308109,0.0611932,0.0213719,0.0938599,0.8509225,0.0552175,0.4859058,0.3456369,0.1579926,0.0104647,262.1699,266.0847,262.5533,262.2162,261.38,263.63,262.8,265.1077,264.6343,265.2085,267.6598,265.6182,262.5485,261.7872,263.7025,262.7945,261.4677,263.7285,262.5178,262.4333,262.0315,264.3771,263.871,264.3877,266.5294,264.7581,264.0385,266.2075,264.3685,266.3632,264.7997,267.1554,261.8148,263.7712,262.5627,262.5759,262.0733,264.0457,262.5995,261.8278,264.1054,263.2017,263.3832,265.301,263.6792,265.3982,264.0753,266.1419,265.2041,263.7933,265.9036,265.9316,262.6894,261.9041,263.846,262.9565,263.0313,264.4146,263.2007,265.0705,265.0641,264.9356,262.8333,264.209,6
1998,"Nebraska",8,"reading",0.4780063,0,0.0052785,14.03788,0.9298387,0.0411723,0.0234372,0.0027059,0.0028459,0,0.0384664,0.048323,0.1584301,0.0108474,0.9744548,0.0146978,0.7546132,0.208557,0.0317974,0.0050325,274.9766,267.6713,269.0739,272.9013,271.0422,275.4907,272.8532,265.9236,267.1891,263.9117,268.0808,267.4503,268.0823,265.9841,269.7646,268.2799,269.4501,273.4071,271.8856,271.5637,269.1114,273.2548,265.6194,262.6419,266.48,265.8279,263.6843,267.5984,267.048,264.3601,263.8289,267.8313,265.2474,268.7916,267.8044,266.5425,265.2533,268.8824,269.9825,268.4694,272.2864,269.5678,262.5224,266.1801,265.5696,263.1416,262.6526,266.3534,264.1386,263.6548,267.4286,264.2527,265.8468,264.9679,268.4171,265.7702,268.9324,263.0372,262.5635,266.0988,263.1293,264.0841,265.5084,263.0537,7
1998,"New Mexico",8,"reading",0.5125359,0.0877842,0.0918943,14.05728,0.3744083,0.0193723,0.4945415,0.015045,0.094733,0.0018999,0.3441853,0.06034,0.1593797,0.065937,0.8819646,0.0520984,0.3267189,0.4796517,0.1825706,0.0110589,257.9898,264.7263,260.5115,259.5266,257.6133,258.7216,259.4428,264.3419,263.3025,264.0753,265.6001,263.8746,261.3803,260.091,261.0986,260.9686,258.9879,260.3038,260.0566,258.1404,259.0554,260.3796,263.0663,263.8769,265.2038,263.6603,262.917,264.1762,262.7415,264.7228,263.2763,264.7649,260.8662,262.0276,261.3288,260.4948,260.6003,261.7336,259.577,259.603,261.0028,259.7474,262.8294,263.93,262.6249,264.4904,263.2205,264.5257,263.5669,262.3573,263.6312,263.937,261.334,260.9226,262.1206,261.1378,260.3223,263.4501,262.3726,263.493,263.8393,263.0217,261.4959,262.9999,8
1998,"Kansas",8,"reading",0.5026082,0.0029832,0.0661978,14.12286,0.8003066,0.0795814,0.0817979,0.0226597,0.0149477,0.0007068,0.2261234,0.1016456,0.0119929,0.0479267,0.9124075,0.0396658,0.7315242,0.2093931,0.0520207,0.007062,267.7882,263.3834,266.4721,265.8357,266.3562,269.2553,266.1028,263.855,262.4249,262.0327,264.7961,263.1148,265.1176,265.2007,267.6781,265.6239,264.7234,267.3296,265.0861,267.4408,264.7714,267.5039,262.9531,262.4613,265.0327,263.6324,261.2953,263.8353,262.3054,263.0919,261.8431,264.4616,264.0719,266.3657,264.8328,266.0433,264.3762,266.7505,265.8594,263.9647,266.4936,265.84,261.7644,264.1385,262.8614,263.326,262.3089,264.751,262.3672,261.2244,263.6499,262.8581,264.976,263.7503,265.9801,265.192,265.0566,262.6491,261.7173,263.9866,263.135,262.2508,264.5999,262.5613,9
1998,"Oklahoma",8,"reading",0.5008472,0.0168743,0.037176,14.23722,0.7156978,0.0853467,0.0719697,0.0171901,0.1076696,0.0021261,0.2543711,0.0835612,0.0756095,0.0465246,0.9071493,0.0463261,0.760884,0.1778208,0.0525644,0.0087307,265.3638,262.9123,265.0883,263.9829,262.7397,268.1133,263.6794,263.5809,262.2836,260.2753,265.5301,262.6935,264.0381,262.6993,267.33,264.2302,261.6806,266.8118,263.2155,264.77,261.1761,266.3808,262.9525,260.9924,265.8281,263.4117,259.8734,264.8953,262.2371,262.2439,260.1627,265.1985,261.8824,266.3961,263.799,264.2665,261.8709,266.393,263.8413,260.9044,265.9351,263.2336,260.5734,265.2212,262.9382,262.64,260.9168,265.5603,261.8725,259.8949,264.7359,262.0574,263.5974,261.5969,266.0169,263.4357,263.0213,262.2705,260.6207,265.1051,262.5019,261.8174,263.2436,262.2504,10
1998,"Virginia",8,"reading",0.5020365,0.0079923,0.0557619,13.95766,0.6503218,0.2429044,0.0603307,0.0388387,0.0074086,0.0001959,0.171782,0.0522729,0.0299479,0.0523766,0.9139726,0.0336509,0.6847308,0.2407812,0.0649646,0.0095234,266.4197,265.6868,263.0714,264.6733,264.559,266.0344,265.1615,263.7277,264.9879,263.8848,265.2175,265.4969,262.0898,261.6026,262.8703,262.6099,263.133,264.252,264.1661,264.3662,263.3858,264.6816,263.2552,262.2506,263.4558,263.6438,263.3853,264.5211,264.9016,263.6274,263.7661,265.02,260.8073,261.8503,261.9831,261.516,261.1565,262.3347,262.9017,262.62,263.6787,263.1194,261.9163,262.9773,263.2382,262.1135,262.2149,263.36,263.1198,263.3466,264.4272,263.4982,260.6906,260.6791,261.6911,261.0173,262.3368,261.7704,261.9329,262.9494,262.0666,263.0714,260.5235,261.7766,11
1998,"North Carolina",8,"reading",0.5165285,0.0065759,0.0481122,14.00156,0.6427549,0.2653511,0.0404335,0.0145986,0.0336341,0.0032278,0.2217467,0.069911,0.0839801,0.0586062,0.8935843,0.0478095,0.8023248,0.151736,0.0407971,0.005142,264.5924,264.4927,263.3097,262.7877,262.4175,264.6993,262.4594,263.8158,263.9376,262.3046,264.4303,264.1531,262.0387,261.4299,263.4716,262.239,260.9589,262.8753,261.7676,262.5818,260.4302,262.411,263.3641,261.8411,263.8423,263.5842,261.943,263.8763,263.7514,262.3521,262.1018,264.0365,260.3993,262.178,261.6752,261.5978,260.3994,262.2442,261.1103,259.9384,261.7162,260.486,261.5446,263.3881,263.2556,261.928,261.7226,263.5569,261.9887,261.8582,263.6358,262.1046,260.5584,259.9912,261.6724,260.4658,259.9903,261.6306,261.5222,263.2262,261.7682,261.8592,260.0539,261.5668,12
1998,"Illinois",8,"reading",0.5236284,0.0132475,0.0468714,13.99509,0.654084,0.1673121,0.1346552,0.0337029,0.008079,0.0021668,0.225392,0.0390319,0.0769082,0.0463423,0.9211249,0.0325329,0.6745302,0.2203194,0.0995274,0.0056231,265.059,264.2993,263.3633,263.5288,262.8331,265.0934,264.1194,263.3929,263.2361,262.1276,264.3082,264.0345,262.3483,261.4819,263.4752,262.9206,261.6191,263.5449,263.1145,262.9488,262.0201,264.0947,262.494,261.4761,263.4901,263.2089,261.3412,263.2468,263.0817,262.225,261.9792,264.0177,260.6746,262.441,262.1694,261.6166,261.1075,262.9813,261.7225,261.2625,263.0857,262.0961,260.8033,262.5867,262.3903,261.6101,261.3882,263.2794,261.4344,261.2759,263.0667,262.0534,260.8027,260.5383,262.2211,261.2112,261.3322,260.9331,260.7767,262.457,261.5005,261.3461,260.6373,260.8851,13
