year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2005,New York,0.4963874,0.0513827,0.1282229,9.798353,0.5278453,0.2053319,0.1924248,0.0673399,0.0052358,0.0018222,0.4126216,0.0672812,0.023992,0.2791812,0.7096085,0.0112103,0.4371283,0.3166673,0.236182,0.0100224,0.0391978,238.174,0.0663686,238.9182,0.0817341,239.3391,0.0040449,237.2111,0.0525144,238.5387,-0.0176761,236.6161,0.067579,238.9514,0.0838875,239.3981,0.0341527,238.0358,0.0803669,239.3017,0.0169076,237.5634,0.0731578,239.1042,0.055832,238.6296,0.0921474,239.6244,0.0427662,238.2717,0.0923869,239.6309,0.0185699,237.6089,-0.0542842,235.6133,0.0231309,237.7339,0.0117183,237.4213,0.0812245,239.3252,0.009946,237.3727,0.0554231,238.6184,0.095661,239.7206,0.045018,238.3334,0.0879994,239.5107,0.0510719,238.4992,-0.0138521,236.7208,0.0396752,238.1871,0.0466411,238.3779,0.0867763,239.4772,0.0247805,237.7791,0.0674375,238.9475,0.0136187,237.4733,0.0601256,238.7472,0.0682696,238.9703,0.1036562,239.9396,0.0532655,238.5593,-0.0245869,236.4268,0.0393672,238.1786,-0.0340809,236.1667,0.0389488,238.1672,0.0698868,239.0146,0.0168125,237.5608,0.058412,238.7003,0.0716432,239.0627,0.0996395,239.8296,0.0500009,238.4699,0.0177027,237.5852,0.056453,238.6466,-0.0072486,236.9017,0.0537144,238.5716,0.040168,238.2005,0.0736066,239.1165,0.0195844,237.6367,0.0788242,239.2594,-0.003508,237.0042,0.0454276,238.3446,0.07293,239.098,0.0207648,237.6691,0.0760864,239.1844,0.0237742,237.7515,0.0470071,238.3879,0.0490331,238.4434
2007,New York,0.5124276,0.0807928,0.1346566,9.791973,0.5273656,0.1883242,0.2017885,0.0790934,0.0010609,0.0023673,0.4388268,0.0528858,0.0079345,0.278134,0.7149348,0.0069312,0.4192261,0.3359399,0.2376901,0.0071439,0.1258465,242.543,0.1395026,242.9171,0.1803864,244.037,0.1148086,242.2407,0.1443949,243.0511,0.0671341,240.9348,0.1519049,243.2568,0.1670248,243.671,0.1226485,242.4554,0.1594368,243.4631,0.0893857,241.5443,0.1413165,242.9668,0.1685542,243.7129,0.1950626,244.439,0.1397122,242.9228,0.1874536,244.2306,0.1330982,242.7417,0.054767,240.596,0.127672,242.593,0.1019845,241.8894,0.1714186,243.7913,0.0926993,241.6351,0.150717,243.2243,0.1836179,244.1255,0.127024,242.5753,0.1665573,243.6582,0.1436002,243.0293,0.0738219,241.118,0.1230981,242.4677,0.1249695,242.519,0.1613659,243.516,0.0924488,241.6282,0.1835599,244.1239,0.1248798,242.5165,0.168338,243.7069,0.169996,243.7523,0.203586,244.6725,0.1467782,243.1164,0.0884471,241.5186,0.148094,243.1524,0.068843,240.9816,0.1276319,242.5919,0.1685289,243.7122,0.1109535,242.1351,0.1492079,243.1829,0.1587375,243.444,0.1834744,244.1216,0.1275324,242.5892,0.1094622,242.0942,0.1443757,243.0506,0.0755069,241.1641,0.127647,242.5923,0.1552158,243.3475,0.1855388,244.1781,0.1263646,242.5572,0.1775917,243.9604,0.1037506,241.9378,0.1432271,243.0191,0.1674892,243.6837,0.1105026,242.1227,0.1591036,243.454,0.111008,242.1366,0.1578585,243.4199,0.1427923,243.0072
2009,New York,0.4853668,0.0731241,0.154908,9.770275,0.5161626,0.1907027,0.2035235,0.0865332,0.0023895,0.0006884,0.4538071,0.0651808,0.0229137,0.2793892,0.7129939,0.0076169,0.442271,0.3027539,0.2464572,0.0085179,0.0558717,240.6411,0.0727674,241.1039,0.1337481,242.7743,0.0385458,240.1665,0.0908882,241.6003,-0.0090928,238.8616,0.0871566,241.498,0.1142684,242.2407,0.0494336,240.4648,0.1091714,242.1011,0.0173975,239.5872,0.0794546,241.2871,0.1160604,242.2898,0.1623443,243.5576,0.0885147,241.5352,0.144262,243.0623,0.0728939,241.1074,-0.0279245,238.3458,0.0572051,240.6776,0.0430695,240.2904,0.12237,242.4626,0.0211316,239.6895,0.091822,241.6258,0.1452032,243.0881,0.0697829,241.0222,0.1179383,242.3412,0.0868897,241.4907,-0.0044553,238.9886,0.0547803,240.6112,0.0703553,241.0378,0.1151305,242.2643,0.02511,239.7985,0.145005,243.0826,0.0673753,240.9562,0.1200675,242.3995,0.134006,242.7813,0.173604,243.866,0.0985817,241.811,0.0225021,239.727,0.0930778,241.6602,-0.0083922,238.8808,0.0726649,241.1011,0.1241691,242.5119,0.0476101,240.4148,0.0945336,241.7001,0.1170772,242.3176,0.1484874,243.178,0.074273,241.1451,0.0484556,240.438,0.0917888,241.6249,0.0019095,239.163,0.0769488,241.2184,0.1128763,242.2026,0.1505335,243.2341,0.0728958,241.1074,0.1439643,243.0541,0.0427317,240.2812,0.0955545,241.7281,0.1266756,242.5806,0.0512386,240.5142,0.1207943,242.4194,0.0540164,240.5903,0.1189407,242.3687,0.0986026,241.8116
2011,New York,0.4940121,0.0883686,0.1490243,9.782557,0.479395,0.1963582,0.2052987,0.1017789,0.012223,0.0049461,0.5051594,0.046689,0.0212744,0.3243929,0.6683713,0.0072358,0.4074103,0.3184808,0.2673607,0.0067482,-0.0931167,237.5199,-0.0633684,238.3348,0.0206711,240.6368,-0.0979429,237.3877,-0.0628848,238.3481,-0.1545421,235.8374,-0.0549775,238.5647,-0.0037873,239.9668,-0.0804808,237.8661,-0.0315329,239.2068,-0.1150948,236.9179,-0.0583341,238.4727,0.0076692,240.2807,0.0436827,241.2671,-0.0231773,239.4357,0.0310884,240.9221,-0.0688068,238.1858,-0.1607128,235.6684,-0.0789237,237.9087,-0.1079213,237.1144,-0.0238795,239.4165,-0.1167424,236.8728,-0.0222871,239.4601,0.0215712,240.6615,-0.0463795,238.8002,-0.0025116,240.0018,-0.0480819,238.7535,-0.1308788,236.4856,-0.077478,237.9483,-0.0676837,238.2166,-0.0267577,239.3376,-0.1088797,237.0882,0.0308936,240.9168,-0.0394199,238.9908,0.0091654,240.3216,0.0163893,240.5195,0.05558,241.593,-0.0127236,239.7221,-0.1161686,236.8885,-0.0474217,238.7716,-0.1402991,236.2275,-0.0702576,238.1461,0.0042399,240.1867,-0.0646241,238.3004,-0.0223634,239.458,-0.0052021,239.9281,0.0229567,240.6994,-0.0441349,238.8616,-0.0838873,237.7728,-0.045019,238.8374,-0.1266995,236.6001,-0.0621883,238.3671,0.0000263,240.0713,0.0347291,241.0219,-0.0360611,239.0828,0.0272979,240.8183,-0.0943856,237.4852,-0.0229902,239.4408,0.0044701,240.193,-0.0636415,238.3273,-0.003308,239.98,-0.0800794,237.8771,0.0045977,240.1965,-0.0221493,239.4639
2013,New York,0.4942327,0.0731533,0.1593186,9.777613,0.4811315,0.1800137,0.2340739,0.0954793,0.0017846,0.007517,0.4703656,0.0665625,0.0241122,0.2938518,0.6987828,0.0073654,0.396319,0.3147241,0.2815924,0.0073645,-0.0294651,240.3498,0.0010271,241.1851,0.0641599,242.9144,-0.0467671,239.8759,0.009138,241.4072,-0.0923155,238.6282,0.0152235,241.5739,0.0463773,242.4273,-0.0312161,240.3018,0.0417649,242.3009,-0.0515395,239.7452,0.0081243,241.3795,0.0451567,242.3938,0.0954,243.7701,0.0199691,241.7039,0.0784363,243.3054,-0.0089929,240.9106,-0.1110779,238.1143,-0.0225752,240.5385,-0.0374154,240.132,0.0546211,242.6531,-0.047838,239.8465,0.0161732,241.5999,0.0810745,243.3777,0.0038897,241.2635,0.049608,242.5158,0.0113628,241.4682,-0.0822584,238.9037,-0.0260804,240.4425,0.0045978,241.2829,0.0483018,242.48,-0.0432753,239.9715,0.0767598,243.2595,-0.0024503,241.0898,0.0484734,242.4847,0.0675905,243.0083,0.1112888,244.2053,0.0345573,242.1035,-0.0580568,239.5666,0.0178649,241.6463,-0.0852042,238.823,0.0067719,241.3424,0.0529978,242.6086,-0.0260335,240.4438,0.0179027,241.6473,0.0540233,242.6367,0.0841454,243.4618,0.0080884,241.3785,-0.025416,240.4607,0.0163048,241.6035,-0.0759525,239.0764,0.0118603,241.4818,0.0451988,242.395,0.082807,243.4252,0.0030787,241.2413,0.082632,243.4204,-0.0306287,240.3179,0.0254523,241.8541,0.0548172,242.6585,-0.023235,240.5205,0.0576125,242.735,-0.0197185,240.6168,0.0521863,242.5864,0.027899,241.9211
2015,New York,,,,,,,,,,,,,,,,,,,,,-3.379288,237,-3.348801,237.8352,-3.28566,239.5646,-3.396591,236.5261,-3.340683,238.0574,-3.442139,235.2784,-3.334595,238.2241,-3.303452,239.0775,-3.381042,236.952,-3.30806,238.9511,-3.401367,236.3953,-3.341705,238.0296,-3.304672,239.044,-3.254425,240.4203,-3.329849,238.3541,-3.271393,239.9556,-3.35881,237.5608,-3.460907,234.7645,-3.372391,237.1887,-3.387238,236.7822,-3.295197,239.3033,-3.397659,236.4967,-3.333649,238.2501,-3.268753,240.0279,-3.345932,237.9137,-3.300217,239.166,-3.338455,238.1183,-3.432083,235.5539,-3.3759,237.0927,-3.34523,237.933,-3.301514,239.1302,-3.393097,236.6217,-3.273056,239.9097,-3.35228,237.74,-3.301346,239.1349,-3.282227,239.6585,-3.238541,240.8555,-3.315262,238.7537,-3.407883,236.2168,-3.331955,238.2964,-3.435028,235.4732,-3.343048,237.9926,-3.296829,239.2588,-3.375854,237.094,-3.331924,238.2975,-3.295807,239.2869,-3.265671,240.112,-3.341736,238.0287,-3.375244,237.1109,-3.333511,238.2537,-3.425781,235.7266,-3.337967,238.132,-3.304626,239.0452,-3.267014,240.0753,-3.346741,237.8914,-3.267197,240.0705,-3.380447,236.9681,-3.324371,238.5043,-3.294998,239.3086,-3.373062,237.1707,-3.292206,239.3852,-3.369537,237.267,-3.297638,239.2366,-3.32193,238.5713
1992,North Carolina,0.4866751,0.0021082,0.0813538,10.00551,0.6152542,0.2881347,0.0559354,0.0099315,0.0304085,0.0003357,,,,0.0655082,0.8535728,0.080919,0.7578548,0.2130888,0.0268238,0.0022326,-0.1432375,212.8845,-0.1174621,213.5905,,,-0.2187931,210.8149,-0.168034,212.2053,-0.1404201,212.9617,-0.2088222,211.088,,,-0.1419641,212.9194,-0.1459603,212.8099,-0.1196686,213.5301,-0.1251306,213.3805,,,,,,,,,-0.2386195,210.2718,-0.2164336,210.8795,-0.2394327,210.2495,-0.1645274,212.3013,-0.2357075,210.3516,-0.2095814,211.0672,,,,,,,,,-0.1666558,212.243,-0.1438351,212.8681,-0.143515,212.8769,-0.1459741,212.8095,-0.153656,212.5991,-0.1283844,213.2914,,,,,,,,,,,,,-0.235564,210.3555,-0.2630186,209.6035,-0.2401078,210.231,-0.234504,210.3845,,,,,,,,,,,,,-0.1666179,212.2441,-0.1689078,212.1813,-0.146473,212.7959,-0.1543748,212.5794,,,,,,,,,-0.2618895,209.6344,,,,,,,,,-0.1695768,212.163,,,,
1996,North Carolina,0.4843256,0.010898,0.0654444,9.929676,0.6564928,0.266309,0.043621,0.0134243,0.0188556,0.0012973,0.2682336,0.0739323,0.0746882,0.0623264,0.873067,0.0646066,0.8135417,0.1527953,0.0317486,0.0019144,0.0646521,224.3251,0.0514178,223.9626,-0.0053616,222.4073,-0.0036963,222.4529,0.0269184,223.2915,0.0456189,223.8038,0.0012351,222.588,0.0188771,223.0713,0.0362085,223.546,0.010693,222.8471,0.0305215,223.3902,0.0511471,223.9552,-0.0425378,221.389,-0.0366389,221.5506,-0.0159783,222.1165,-0.0232162,221.9182,-0.0362542,221.5611,-0.0236044,221.9076,-0.02078,221.985,0.0158626,222.9887,-0.0394989,221.4722,-0.0229355,221.9259,0.0081617,222.7777,-0.016808,222.0938,0.0045666,222.6793,0.0224434,223.1689,-0.0012206,222.5207,0.0159463,222.991,0.0410808,223.6795,-0.001168,222.5222,0.0097004,222.8199,0.0289886,223.3482,-0.0711017,220.6066,-0.0548057,221.0529,-0.0368215,221.5456,-0.0418603,221.4075,-0.0588564,220.942,-0.0381874,221.5082,-0.04843,221.2276,-0.0582476,220.9587,-0.0447652,221.328,-0.0542072,221.0694,-0.0251966,221.864,-0.006053,222.3884,0.0156327,222.9824,-0.024188,221.8916,-0.0143004,222.1625,0.0069817,222.7454,-0.0129522,222.1994,0.0023522,222.6186,0.0195233,223.089,-0.0030057,222.4718,-0.0776345,220.4276,-0.070495,220.6232,-0.0523516,221.1202,-0.0667681,220.7253,-0.0731778,220.5497,-0.0327137,221.6581,-0.0191859,222.0286,0.0002974,222.5623,-0.0223686,221.9415,-0.0102189,222.2743,-0.0789951,220.3904,-0.0273611,221.8047
2000,North Carolina,0.5126902,0.0068945,0.0275287,9.93603,0.6055902,0.2999417,0.0516032,0.0146991,0.025859,0.0023069,0.3009034,0.0980486,0.0354589,0.0695891,0.8374902,0.0929207,0.7923902,0.1597081,0.0447254,0.0031764,0.2716212,232.4631,0.3024677,233.308,0.233187,231.4103,0.1999901,230.501,0.2030552,230.5849,0.2544191,231.9919,0.2147865,230.9063,0.2785894,232.6539,0.2817925,232.7417,0.2308557,231.3464,0.2826841,232.7661,0.3030339,233.3235,0.1914125,230.266,0.1730659,229.7634,0.222849,231.1271,0.216962,230.9659,0.1381376,228.8067,0.1819296,230.0062,0.1867082,230.1371,0.1951843,230.3693,0.1434974,228.9535,0.1928176,230.3045,0.262814,232.2218,0.2135309,230.8719,0.264623,232.2714,0.2824358,232.7593,0.2153185,230.9208,0.2626828,232.2182,0.2874256,232.896,0.2213183,231.0852,0.2310798,231.3526,0.2820447,232.7486,0.1348819,228.7175,0.1793248,229.9349,0.1976551,230.437,0.1690981,229.6548,0.1527934,229.2081,0.2024944,230.5695,0.1292919,228.5644,0.1203927,228.3206,0.164929,229.5406,0.1323577,228.6484,0.2015912,230.5448,0.2489531,231.8421,0.2705047,232.4325,0.2074333,230.7048,0.2166888,230.9584,0.2673836,232.347,0.2059001,230.6628,0.2199846,231.0486,0.2670802,232.3387,0.2207154,231.0687,0.1296825,228.5751,0.1366253,228.7653,0.1825713,230.0238,0.1463317,229.0311,0.1090563,228.0101,0.1953648,230.3743,0.2081745,230.7251,0.2555924,232.024,0.2099295,230.7732,0.2097448,230.7682,0.1296014,228.5729,0.2013144,230.5372
2003,North Carolina,0.4987184,0.0456721,0.1426469,10.02694,0.5835562,0.3005638,0.0559727,0.0214147,0.0135979,0.0248948,0.3187838,0.0995261,0.024967,0.3327837,0.6631533,0.0040631,0.6528262,0.236098,0.106948,0.0041277,0.2952452,242.0401,0.3269112,242.9075,0.2708684,241.3724,0.2554099,240.949,0.3202912,242.7262,0.3042381,242.2865,0.2646798,241.2029,0.3111446,242.4756,0.329668,242.983,0.3489223,243.5104,0.3311948,243.0249,0.3284912,242.9508,0.2479514,240.7447,0.2942134,242.0119,0.2775708,241.556,0.2614791,241.1152,0.2813829,241.6604,0.2643217,241.1931,0.2476766,240.7371,0.3250706,242.8571,0.2881707,241.8463,0.2719756,241.4027,0.3146546,242.5718,0.3328145,243.0692,0.3152677,242.5886,0.3133671,242.5365,0.3504894,243.5534,0.3338259,243.0969,0.3321993,243.0524,0.3506544,243.5579,0.3497694,243.5336,0.3322214,243.053,0.2720448,241.4046,0.2545149,240.9245,0.2500976,240.8035,0.2973742,242.0984,0.2826923,241.6963,0.2665565,241.2543,0.2860574,241.7885,0.2713955,241.3868,0.2549782,240.9371,0.291882,241.948,0.3352354,243.1355,0.3187491,242.6839,0.3175933,242.6523,0.3345246,243.1161,0.3343282,243.1107,0.3170509,242.6374,0.352203,243.6003,0.3522429,243.6014,0.3358037,243.1511,0.3511774,243.5722,0.2751559,241.4898,0.2716498,241.3938,0.255167,240.9423,0.2850121,241.7598,0.2750939,241.4881,0.3369787,243.1833,0.3374187,243.1953,0.3212388,242.7521,0.3358045,243.1511,0.3536312,243.6394,0.2739652,241.4572,0.3389201,243.2365
2005,North Carolina,0.4918695,0.0591195,0.1327285,10.04341,0.5905021,0.2673129,0.0751147,0.0188336,0.0243244,0.0239123,0.3592121,0.083807,0.0126947,0.3355144,0.6605681,0.0039175,0.6590614,0.2222818,0.1151011,0.0035558,0.1511306,241.2355,0.1723881,241.8178,0.1516947,241.251,0.1223215,240.4464,0.1681111,241.7007,0.1648688,241.6119,0.1234966,240.4786,0.175077,241.8915,0.1785252,241.9859,0.1863847,242.2012,0.1811818,242.0587,0.1753389,241.8987,0.1334846,240.7522,0.1669048,241.6676,0.1607855,241.5,0.1429559,241.0116,0.1400228,240.9313,0.1361555,240.8253,0.1153387,240.2551,0.1767225,241.9366,0.1388555,240.8993,0.1356491,240.8115,0.1800991,242.0291,0.1879429,242.2439,0.1816896,242.0726,0.178028,241.9723,0.1912906,242.3356,0.1870552,242.2196,0.1822939,242.0892,0.191537,242.3424,0.1885493,242.2605,0.1833833,242.119,0.1493619,241.1871,0.1427149,241.005,0.13617,240.8257,0.1718113,241.802,0.1559693,241.3681,0.1504239,241.2162,0.1488188,241.1722,0.1306364,240.6742,0.1274482,240.5868,0.1465836,241.111,0.1920009,242.3551,0.1866673,242.209,0.1838153,242.1308,0.1914855,242.3409,0.1901854,242.3053,0.1840771,242.138,0.1963874,242.4752,0.1942253,242.416,0.1900795,242.3024,0.1932559,242.3894,0.1545219,241.3284,0.1493762,241.1875,0.1437491,241.0334,0.1601057,241.4814,0.1384231,240.8875,0.1956094,242.4539,0.1949475,242.4358,0.1898051,242.2949,0.193423,242.394,0.1988735,242.5433,0.1536649,241.305,0.1982351,242.5258
2007,North Carolina,0.5001565,0.0695445,0.1347835,10.02633,0.5526218,0.2754512,0.1026356,0.0196608,0.0139751,0.0356555,0.4072591,0.0728477,0.0168392,0.3602273,0.6345527,0.0052201,0.6388567,0.2253089,0.1308429,0.0049916,0.0923828,241.618,0.1390368,242.8959,0.1311918,242.681,0.0721218,241.063,0.1110344,242.1289,0.1011997,241.8595,0.0726787,241.0783,0.1581626,243.4198,0.1455503,243.0744,0.1554449,243.3454,0.1439826,243.0314,0.1433467,243.014,0.115035,242.2385,0.1465198,243.1009,0.1360542,242.8142,0.1247094,242.5035,0.0909823,241.5796,0.080988,241.3059,0.0685555,240.9653,0.1160837,242.2672,0.0897204,241.5451,0.0800295,241.2796,0.1623921,243.5357,0.1720788,243.801,0.1610583,243.4991,0.1620788,243.5271,0.1605888,243.4863,0.1503118,243.2048,0.1505188,243.2104,0.1579057,243.4128,0.1587647,243.4363,0.1475902,243.1302,0.1309152,242.6735,0.1198087,242.3692,0.1187006,242.3389,0.1488734,243.1654,0.1379239,242.8654,0.1279917,242.5934,0.096108,241.72,0.0851787,241.4207,0.0758782,241.1659,0.0938908,241.6593,0.1753953,243.8919,0.1652637,243.6143,0.1670563,243.6634,0.1733274,243.8352,0.1751353,243.8847,0.1644509,243.5921,0.1630161,243.5528,0.1645482,243.5947,0.1545829,243.3218,0.1608156,243.4925,0.1332495,242.7374,0.1320425,242.7043,0.1219944,242.4291,0.1394434,242.9071,0.0893804,241.5358,0.176673,243.9269,0.1791478,243.9947,0.1693966,243.7276,0.1761021,243.9112,0.1665643,243.65,0.1335756,242.7463,0.180136,244.0217
2009,North Carolina,0.4896835,0.0561448,0.1302574,9.99916,0.5358741,0.2747491,0.1080547,0.0236903,0.0142852,0.0433466,0.4685773,0.0122395,0.0121747,0.3625849,0.6323553,0.0050598,0.6355187,0.228262,0.1313794,0.0048399,0.1691238,243.7785,0.2210464,245.2007,0.2305287,245.4604,0.1378757,242.9225,0.1840949,244.1885,0.1701126,243.8055,0.1494737,243.2402,0.2517522,246.0418,0.2168003,245.0844,0.2340852,245.5579,0.2194176,245.1561,0.2243613,245.2915,0.2050705,244.7631,0.2417806,245.7687,0.2292973,245.4267,0.223017,245.2547,0.1537817,243.3582,0.1386713,242.9443,0.1353612,242.8536,0.1838684,244.1823,0.1629306,243.6088,0.1487714,243.221,0.2455062,245.8707,0.2616554,246.3131,0.2487145,245.9586,0.2547,246.1226,0.2297708,245.4397,0.2152568,245.0421,0.2214449,245.2116,0.2323308,245.5098,0.2365009,245.624,0.2221059,245.2297,0.2174722,245.1028,0.2031091,244.7094,0.2083467,244.8528,0.240615,245.7367,0.2322036,245.5063,0.2199726,245.1713,0.153274,243.3443,0.1492596,243.2343,0.1346995,242.8355,0.1615509,243.571,0.25576,246.1516,0.2424978,245.7883,0.2497528,245.987,0.2594501,246.2527,0.2638321,246.3727,0.2511838,246.0262,0.2280419,245.3923,0.2334343,245.54,0.2192739,245.1522,0.2343715,245.5657,0.215688,245.0539,0.2184352,245.1292,0.2050417,244.7623,0.2299403,245.4443,0.1478209,243.1949,0.2535033,246.0898,0.2591359,246.2441,0.2462761,245.8918,0.2613583,246.3049,0.2313327,245.4825,0.2158757,245.0591,0.2566212,246.1752
2011,North Carolina,0.5047254,0.0716573,0.1343912,9.987061,0.5384727,0.2658741,0.1212791,0.0278777,0.0119604,0.034536,0.5163982,0.0115139,0.0023893,0.3502703,0.6462235,0.0035062,0.6089071,0.2362927,0.1513959,0.0034043,0.1582883,244.5179,0.2074055,245.8633,0.2594693,247.2894,0.1397597,244.0104,0.1766208,245.0201,0.1557904,244.4495,0.1455049,244.1677,0.2646556,247.4315,0.209745,245.9274,0.2240818,246.3201,0.2030458,245.7439,0.210724,245.9542,0.2386338,246.7187,0.2722866,247.6405,0.254874,247.1636,0.2522193,247.0909,0.1582265,244.5162,0.1370814,243.937,0.138164,243.9667,0.1737367,244.9411,0.1627625,244.6405,0.1416581,244.0624,0.2623117,247.3673,0.2760437,247.7434,0.2582851,247.257,0.2664304,247.4801,0.2254927,246.3587,0.2054529,245.8098,0.2133555,246.0263,0.2203185,246.217,0.2266997,246.3918,0.2059422,245.8232,0.2523138,247.0934,0.233203,246.57,0.2402139,246.762,0.2690346,247.5515,0.2634849,247.3994,0.2460212,246.9211,0.1550332,244.4287,0.1552229,244.4339,0.1343567,243.8624,0.1588774,244.534,0.27358,247.676,0.2559784,247.1938,0.2647604,247.4344,0.2717616,247.6261,0.2773423,247.779,0.2597726,247.2977,0.2217576,246.2564,0.2284211,246.439,0.2086444,245.8972,0.222684,246.2818,0.2482743,246.9828,0.2521216,247.0882,0.2337058,246.5837,0.2591732,247.2813,0.1512709,244.3257,0.2692259,247.5567,0.2755062,247.7287,0.258153,247.2534,0.2728913,247.6571,0.2244365,246.3298,0.2474277,246.9596,0.2709984,247.6052
2013,North Carolina,0.4851755,0.0643082,0.1435187,9.975923,0.4861611,0.2591281,0.1606414,0.032475,0.0208017,0.0407928,0.5619252,0.0124348,0.0116962,0.4005031,0.5948891,0.0046078,0.5885676,0.2346222,0.1692754,0.0075348,0.128507,244.8017,0.2087298,246.9992,0.2730236,248.7603,0.1039525,244.1291,0.1542619,245.5072,0.1227999,244.6454,0.1272097,244.7662,0.2830656,249.0354,0.1949804,246.6226,0.2331111,247.667,0.2020826,246.8171,0.2152058,247.1766,0.2447082,247.9847,0.2909253,249.2507,0.2653138,248.5491,0.2706761,248.696,0.1298206,244.8377,0.0979551,243.9649,0.1106151,244.3116,0.1486651,245.3539,0.1515042,245.4317,0.1202761,244.5763,0.2661119,248.571,0.3003954,249.5101,0.2742481,248.7939,0.2877345,249.1633,0.219863,247.3041,0.1886394,246.4489,0.2025452,246.8298,0.2274268,247.5113,0.2382682,247.8083,0.2080439,246.9804,0.2637719,248.5069,0.2357658,247.7397,0.250141,248.1335,0.2856048,249.1049,0.2867685,249.1368,0.2614052,248.4421,0.1237239,244.6707,0.1350751,244.9816,0.1037617,244.1239,0.1449448,245.252,0.2847061,249.0803,0.2573768,248.3317,0.2721044,248.7351,0.2944112,249.3462,0.304046,249.6101,0.2785577,248.9119,0.2142595,247.1507,0.2261066,247.4752,0.195693,246.6421,0.2322978,247.6448,0.2572713,248.3288,0.2674129,248.6066,0.2403744,247.866,0.2803493,248.961,0.1283908,244.7986,0.2785833,248.9126,0.2896107,249.2147,0.2630392,248.4868,0.2978645,249.4408,0.2202244,247.314,0.2603949,248.4144,0.2833203,249.0424
2015,North Carolina,,,,,,,,,,,,,,,,,,,,,-0.6732178,244,-0.5930023,246.1974,-0.5287018,247.9586,-0.6977692,243.3274,-0.6474609,244.7055,-0.6789246,243.8437,-0.6745148,243.9645,-0.5186615,248.2337,-0.6067505,245.8208,-0.5686188,246.8653,-0.5996399,246.0154,-0.5865173,246.3748,-0.5570221,247.183,-0.5108032,248.4489,-0.5364075,247.7474,-0.5310516,247.8943,-0.6719055,244.036,-0.7037659,243.1631,-0.6911163,243.5099,-0.6530609,244.5522,-0.6502228,244.6299,-0.6814575,243.7746,-0.535614,247.7693,-0.5013275,248.7084,-0.5274811,247.9921,-0.5139923,248.3615,-0.5818634,246.5024,-0.6130829,245.6471,-0.5991821,246.028,-0.574295,246.7096,-0.5634613,247.0066,-0.593689,246.1787,-0.5379486,247.7052,-0.5659637,246.938,-0.55159,247.3318,-0.5161285,248.3032,-0.5149536,248.3351,-0.540329,247.6403,-0.678009,243.869,-0.6666565,244.1799,-0.6979675,243.3222,-0.6567841,244.4503,-0.5170288,248.2786,-0.5443573,247.53,-0.5296173,247.9334,-0.507309,248.5444,-0.4976807,248.8083,-0.5231628,248.1102,-0.5874634,246.3489,-0.5756226,246.6734,-0.6060333,245.8404,-0.5694275,246.843,-0.5444489,247.5271,-0.534317,247.8049,-0.5613556,247.0643,-0.5213776,248.1593,-0.6733398,243.9968,-0.5231476,248.1109,-0.5121155,248.4129,-0.538681,247.6851,-0.5038605,248.639,-0.5814972,246.5123,-0.5413361,247.6127,-0.5184021,248.2406
