year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
1992,"Tennessee",258.828,0.000,0.00000,410.11176,.0700406,-.193441,.5030714,.0003803,.0560308,14.10057,.7533811,.2061887,.0264572,.0048632,.0086724,.0004373,,,,.0510686,.897158,.0517734,.816215,.1544649,.0261137,.0032064,-.193441,258.828,-.259564,256.5152,,,-.2499644,256.851,-.2545072,256.6921,-.1556376,260.1503,-.258317,256.5588,,,-.2739397,256.0124,-.3189139,254.4393,-.2278953,257.6229,-.2675153,256.2371,,,,,,,,,-.3011176,255.0618,-.2120926,258.1757,-.280144,255.7954,-.2237646,257.7674,-.3170281,254.5052,-.2244026,257.7451,,,,,,,,,-.3284962,254.1041,-.242661,257.1064,-.278008,255.8701,-.2926047,255.3595,-.3247264,254.236,-.237662,257.2813,,,,,,,,,,,,,-.2699529,256.1518,-.3330535,253.9447,-.2464421,256.9742,-.2885543,255.5012,,,,,,,,,,,,,-.3023548,255.0185,-.3312182,254.0089,-.2485527,256.9004,-.2997876,255.1083,,,,,,,,,-.3045546,254.9415,,,,,,,,,-.3064528,254.8751,,,,
1996,"Tennessee",263.119,0.001,0.00103,10.59594,6.27e-09,-.221466,.4951382,0,.0720495,14.13066,.775215,.1789497,.0315497,.007392,.0065228,.0003707,.2188255,.0542684,.0389136,.0563361,.90048,.0431839,.8152006,.1358463,.0355676,.0133855,-.221466,263.1189,-.3121195,259.9481,-.2867828,260.8343,-.2783889,261.1279,-.2648515,261.6014,-.1730165,264.8136,-.2722611,261.3422,-.3207107,259.6476,-.3279272,259.3951,-.3537469,258.492,-.2695542,261.4369,-.3089713,260.0582,-.3211739,259.6314,-.3213891,259.6238,-.2455325,262.2771,-.3007095,260.3472,-.3127326,259.9266,-.2297906,262.8278,-.2967114,260.487,-.227164,262.9196,-.3155726,259.8273,-.2277055,262.9007,-.333968,259.1839,-.3589371,258.3105,-.2830724,260.9641,-.3156843,259.8234,-.3652352,258.0902,-.2859479,260.8635,-.3220974,259.5991,-.3202499,259.6637,-.3506643,258.5999,-.2687902,261.4637,-.3501683,258.6172,-.2794394,261.0912,-.3177953,259.7495,-.2905778,260.7016,-.337907,259.0461,-.263859,261.6361,-.2744288,261.2664,-.3345205,259.1646,-.252476,262.0343,-.2799358,261.0738,-.3686958,257.9691,-.2965757,260.4918,-.3268923,259.4314,-.329905,259.326,-.3542434,258.4747,-.2801739,261.0655,-.3319557,259.2542,-.359933,258.2757,-.2824704,260.9851,-.3188251,259.7135,-.3185154,259.7244,-.3511311,258.5835,-.2808754,261.0409,-.3095933,260.0364,-.2988515,260.4122,-.3396073,258.9866,-.3622642,258.1941,-.2916497,260.6641,-.3266606,259.4395,-.3283089,259.3818,-.3224842,259.5855,-.3346663,259.1594
2000,"Tennessee",263.437,0.001,0.00115,11.37269,-9.20e-11,-.2779285,.5015743,.0038752,.0799153,14.10313,.7356061,.2024595,.0294282,.022343,.0094605,.0007027,.2620602,.0688808,.0106466,.07785,.8691937,.0529563,.8110556,.1329012,.0486137,.0074295,-.2779285,263.4366,-.3461855,261.0491,-.3071148,262.4157,-.3307807,261.588,-.3126322,262.2227,-.2392189,264.7906,-.3300133,261.6148,-.3378692,261.34,-.3605241,260.5476,-.3792514,259.8925,-.3124216,262.2301,-.3474299,261.0056,-.3417744,261.2034,-.3372043,261.3633,-.2754628,263.5229,-.3255748,261.7701,-.3573791,260.6576,-.2919813,262.9451,-.352796,260.8179,-.2825191,263.276,-.3635674,260.4411,-.2950761,262.8368,-.3512763,260.8711,-.3707476,260.19,-.3095341,262.3311,-.3374796,261.3536,-.389861,259.5215,-.3271934,261.7134,-.3592433,260.5924,-.3526784,260.822,-.3795111,259.8835,-.3157962,262.1121,-.3663605,260.3434,-.3099167,262.3177,-.3434196,261.1459,-.31342,262.1952,-.3571259,260.6664,-.2982987,262.7241,-.3268428,261.7257,-.3815251,259.813,-.3180749,262.0324,-.3356451,261.4178,-.3808131,259.8379,-.3230994,261.8566,-.3488058,260.9575,-.3487215,260.9604,-.369651,260.2284,-.3110611,262.2777,-.363452,260.4452,-.388062,259.5844,-.3280185,261.6846,-.3544812,260.7589,-.3420895,261.1924,-.3711717,260.1751,-.3161059,262.1012,-.3360011,261.4053,-.3535799,260.7905,-.3587485,260.6097,-.3779816,259.937,-.3225585,261.8755,-.3489859,260.9512,-.3631931,260.4542,-.349842,260.9212,-.3573062,260.6601
2003,"Tennessee",268.176,0.001,0.00080,11.21123,-4.79e-09,-.2269881,.494536,.0196314,.122418,14.10629,.7385622,.2303087,.0213534,.0079917,.0014134,.0003707,.242622,.1267572,.0011034,.330108,.6651093,.0047827,.7566481,.1981251,.0366001,.0086268,-.2269881,268.1757,-.2781056,266.3878,-.2470385,267.4744,-.2632891,266.906,-.2147793,268.6028,-.1871621,269.5688,-.2772391,266.4181,-.2647447,266.8551,-.274914,266.4994,-.2664177,266.7966,-.2444964,267.5633,-.2808456,266.2919,-.2706388,266.6489,-.2357415,267.8695,-.2149298,268.5975,-.26579,266.8185,-.2473864,267.4622,-.2232995,268.3047,-.2859121,266.1147,-.1861504,269.6041,-.2648086,266.8528,-.2402137,267.7131,-.2629384,266.9183,-.2562673,267.1516,-.2369634,267.8268,-.2660612,266.809,-.2642304,266.8731,-.2420435,267.6491,-.2757579,266.4699,-.2421469,267.6455,-.2689294,266.7087,-.2485227,267.4225,-.2566056,267.1398,-.2380897,267.7874,-.2731273,266.5619,-.2132977,268.6546,-.256427,267.146,-.237257,267.8165,-.2182493,268.4814,-.2727633,266.5746,-.2492658,267.3965,-.2377305,267.8,-.2550489,267.1942,-.23543,267.8804,-.2625443,266.932,-.2363588,267.848,-.25751,267.1081,-.2394461,267.74,-.2401773,267.7144,-.2651737,266.8401,-.244171,267.5747,-.2455406,267.5268,-.2335465,267.9463,-.2629189,266.9189,-.244525,267.5623,-.2360954,267.8572,-.2456556,267.5228,-.235089,267.8924,-.2548756,267.2003,-.2362413,267.8521,-.2383893,267.7769,-.2420104,267.6503,-.2423164,267.6396,-.2357405,267.8696
2005,"Tennessee",270.525,0.001,0.00080,11.25081,1.16e-08,-.2001972,.5082459,.0091407,.1013686,14.09046,.7463542,.2231561,.0208727,.0087403,.0008767,0,.4165329,.0283285,.0013053,.3465908,.6494089,.0040003,.7713524,.1737101,.0382007,.0167368,-.2001972,270.5246,-.2593301,268.4562,-.117622,273.4129,-.2475182,268.8694,-.2112218,270.1389,-.1659728,271.7217,-.2426842,269.0385,-.1782292,271.293,-.2649527,268.2596,-.2698517,268.0882,-.2310573,269.4452,-.2537245,268.6523,-.1581573,271.9951,-.1340282,272.839,-.0932485,274.2654,-.1337984,272.8471,-.2523276,268.7012,-.2132166,270.0692,-.2612508,268.389,-.185563,271.0364,-.2547676,268.6158,-.2121161,270.1077,-.1893381,270.9044,-.1984654,270.5851,-.159621,271.9438,-.1735181,271.4578,-.2741106,267.9393,-.2371551,269.2319,-.2577593,268.5112,-.2484396,268.8372,-.2652937,268.2477,-.2272021,269.58,-.1687245,271.6254,-.1339029,272.8434,-.1545689,272.1205,-.1159854,273.4701,-.1535158,272.1574,-.1143678,273.5267,-.2263399,269.6102,-.2700794,268.0803,-.2308851,269.4512,-.2312418,269.4387,-.2070437,270.2851,-.1708156,271.5523,-.1825032,271.1435,-.1840566,271.0891,-.1946258,270.7195,-.1564598,272.0544,-.2528551,268.6827,-.2681907,268.1463,-.2316885,269.4231,-.2450579,268.9554,-.1506082,272.2591,-.17041,271.5665,-.135133,272.8004,-.1385822,272.6797,-.2465345,268.9038,-.1926129,270.7899,-.2013808,270.4832,-.1655399,271.7368,-.1812686,271.1866,-.2481107,268.8487,-.1554047,272.0913,-.1880176,270.9506
2007,"Tennessee",273.979,0.001,0.00079,11.26742,-2.18e-08,-.1784743,.5103636,.0179062,.0573403,14.07401,.671044,.2756088,.0366964,.0150999,.0015509,0,.4168676,.0341707,.0014509,.3755983,.6223574,.0020443,.7466502,.1849601,.0582796,.0101101,-.1784743,273.9788,-.172682,274.1814,-.0926087,276.9822,-.2165876,272.6457,-.2380951,271.8934,-.150072,274.9722,-.2186668,272.5729,-.1068177,276.4852,-.175135,274.0956,-.230948,272.1434,-.1499261,274.9773,-.1724178,274.1906,-.1269411,275.7813,-.1534415,274.8544,-.0730314,277.667,-.111152,276.3336,-.2685656,270.8276,-.1881168,273.6415,-.2330497,272.0699,-.2143231,272.7249,-.2772925,270.5223,-.1931649,273.4649,-.114066,276.2317,-.1705435,274.2562,-.0920128,277.003,-.1071079,276.475,-.2306451,272.154,-.152798,274.8769,-.1736738,274.1467,-.2112797,272.8313,-.2297722,272.1845,-.1509884,274.9402,-.1813352,273.8787,-.107495,276.4615,-.1286243,275.7224,-.1370305,275.4284,-.1733387,274.1584,-.0957079,276.8738,-.2444078,271.6726,-.2869676,270.1839,-.2077273,272.9556,-.2551235,271.2978,-.1744228,274.1205,-.0993419,276.7467,-.1126981,276.2795,-.1571064,274.7262,-.1699565,274.2767,-.0934887,276.9514,-.2111448,272.836,-.2286092,272.2252,-.1526466,274.8822,-.2110739,272.8385,-.1647713,274.4581,-.1860873,273.7125,-.1131785,276.2627,-.1595295,274.6414,-.2647769,270.9601,-.1609586,274.5914,-.1725106,274.1874,-.0991695,276.7527,-.1573853,274.7164,-.2100794,272.8733,-.1721816,274.1989,-.159932,274.6273
2009,"Tennessee",274.762,0.001,0.00077,11.53840,-2.05e-08,-.1969384,.4935376,.0082712,.0770869,14.06629,.6976838,.25145,.0341825,.0154516,.0012321,0,.3957959,.0345165,.0011362,.4041924,.5937654,.0020422,.76642,.1781506,.0473845,.0080449,-.1969384,274.7618,-.217443,274.0446,-.129449,277.1224,-.2451728,273.0747,-.2347638,273.4388,-.1712679,275.6597,-.2448705,273.0853,-.157078,276.156,-.2275052,273.6927,-.2541913,272.7592,-.197117,274.7556,-.2200898,273.952,-.1693104,275.7282,-.1691963,275.7322,-.111525,277.7494,-.1511666,276.3628,-.2752813,272.0216,-.2194946,273.9728,-.2654014,272.3671,-.2140668,274.1627,-.2816193,271.7999,-.2225807,273.8649,-.1706278,275.6821,-.1997458,274.6636,-.1440312,276.6124,-.1594202,276.0741,-.2610914,272.5179,-.2074149,274.3954,-.2277951,273.6825,-.237371,273.3476,-.2558338,272.7018,-.2011871,274.6132,-.2025646,274.565,-.1516756,276.345,-.1725573,275.6146,-.1548134,276.2353,-.1923375,274.9228,-.1377504,276.8321,-.2543975,272.752,-.297513,271.244,-.2431912,273.144,-.2630015,272.4511,-.2095974,274.319,-.1575956,276.1379,-.1704548,275.6882,-.1884633,275.0583,-.2011966,274.6129,-.1476927,276.4843,-.2443738,273.1026,-.2608419,272.5266,-.2091248,274.3356,-.2400664,273.2533,-.1882572,275.0655,-.2090668,274.3376,-.1591561,276.0834,-.1808774,275.3236,-.278883,271.8956,-.1983026,274.7141,-.2089667,274.3411,-.1587473,276.0977,-.1908832,274.9736,-.2451783,273.0745,-.1975911,274.739,-.19865,274.702
2011,"Tennessee",274.039,0.001,0.00074,11.87690,-1.41e-08,-.2490293,.4943726,.0146693,.0831578,14.04695,.7111064,.2150264,.0527495,.0157871,.0008606,.00447,.4503677,.0776749,.0011269,.4352507,.5637012,.0010481,.7650009,.1694661,.0624346,.0030984,-.2490293,274.0387,-.2895706,272.6207,-.1119665,278.8329,-.2905428,272.5867,-.280154,272.95,-.2301996,274.6973,-.2967291,272.3703,-.1797556,276.4618,-.2980957,272.3225,-.3195176,271.5732,-.2750812,273.1275,-.2948097,272.4374,-.1528434,277.4031,-.1507657,277.4758,-.1016553,279.1935,-.1385039,277.9046,-.3151002,271.7277,-.2717316,273.2446,-.3135206,271.7829,-.2648066,273.4868,-.3258729,271.3509,-.2811421,272.9155,-.1951956,275.9217,-.2220932,274.9809,-.174889,276.632,-.1858028,276.2502,-.3254114,271.367,-.2837504,272.8242,-.3014141,272.2064,-.3073438,271.999,-.322946,271.4533,-.2816193,272.8988,-.1850465,276.2767,-.1430584,277.7453,-.1605874,277.1322,-.1418501,277.7876,-.1777783,276.5309,-.1329095,278.1003,-.2996664,272.2675,-.3389122,270.8948,-.2979657,272.327,-.3126732,271.8126,-.2335328,274.5807,-.1902526,276.0946,-.198652,275.8008,-.2167899,275.1664,-.2263128,274.8333,-.1821469,276.3781,-.3133069,271.7904,-.3273346,271.2997,-.288363,272.6629,-.3117872,271.8436,-.1764971,276.5757,-.195153,275.9232,-.1550342,277.3264,-.1720778,276.7303,-.3257054,271.3568,-.2282346,274.7661,-.2356305,274.5074,-.1949143,275.9315,-.2219582,274.9856,-.3162439,271.6877,-.1895397,276.1195,-.2312773,274.6596
2013,"Tennessee",277.720,0.001,0.00076,26.60647,-3.31e-08,-.1693603,.487932,.0129745,.0981929,14.04278,.7074736,.2092564,.0596879,.0176418,.0007366,.0052038,.4359321,.0966665,.0007483,.4470032,.5518667,.00113,.7633972,.1675444,.0655449,.0035135,-.1693603,277.7201,-.2100086,276.2983,-.0354675,282.4034,-.212654,276.2058,-.18389,277.2119,-.1520081,278.3271,-.2153901,276.1101,-.1026842,280.0523,-.2216352,275.8917,-.2238558,275.814,-.196642,276.7659,-.2148652,276.1284,-.0772345,280.9425,-.0590889,281.5772,-.0262458,282.726,-.0608897,281.5142,-.2212665,275.9046,-.1953387,276.8115,-.2343672,275.4463,-.1704417,277.6823,-.2282605,275.6599,-.2012953,276.6031,-.1205938,279.4259,-.1295504,279.1126,-.0986076,280.1949,-.1082425,279.8579,-.2329807,275.4948,-.2083354,276.3569,-.2244362,275.7937,-.213299,276.1833,-.2271796,275.6977,-.2028467,276.5488,-.0946259,280.3342,-.0685878,281.2449,-.0843803,280.6925,-.0515613,281.8405,-.0851339,280.6662,-.0563243,281.6739,-.2078145,276.3751,-.2438877,275.1133,-.2202646,275.9396,-.2170306,276.0527,-.1435761,278.622,-.1164141,279.5721,-.1235126,279.3238,-.1254643,279.2555,-.1335349,278.9732,-.1054194,279.9566,-.222461,275.8628,-.2346328,275.437,-.2124788,276.2119,-.217664,276.0306,-.0875625,280.5812,-.1041782,280.0001,-.0798631,280.8506,-.0808074,280.8175,-.2326552,275.5062,-.1395022,278.7645,-.1453658,278.5594,-.1205763,279.4265,-.1304206,279.0822,-.2251515,275.7687,-.0999793,280.1469,-.1422549,278.6682
2015,"Tennessee",,,,,,,,,,,,,,,,,,,,,,,,,,,.3138733,278.2034,.2732239,276.7816,.4477844,282.8867,.2705994,276.6891,.2993469,277.6952,.3312378,278.8103,.2678528,276.5934,.3805542,280.5356,.2615967,276.3749,.2593994,276.2972,.2865906,277.2491,.2683716,276.6117,.4060059,281.4257,.4241638,282.0604,.4570007,283.2092,.4223633,281.9974,.2619934,276.3878,.2879028,277.2947,.2488708,275.9296,.3128052,278.1656,.2549744,276.1432,.2819519,277.0864,.3626404,279.9091,.3536987,279.5958,.3846436,280.6782,.375,280.3411,.2502747,275.9781,.2749023,276.8401,.2588196,276.2769,.2699585,276.6665,.256073,276.181,.2803955,277.0321,.3886108,280.8174,.4146729,281.7282,.3988647,281.1758,.4316711,282.3237,.3981018,281.1494,.4269104,282.1571,.2754211,276.8583,.2393494,275.5966,.26297,276.4229,.2662048,276.536,.3396606,279.1053,.3668213,280.0553,.3597412,279.807,.3577881,279.7388,.3497009,279.4565,.3778381,280.4399,.2607727,276.346,.2486267,275.9203,.270752,276.6952,.2655945,276.5138,.3956909,281.0645,.3790588,280.4833,.4033813,281.3338,.4024353,281.3008,.2505798,275.9894,.34375,279.2477,.3378906,279.0426,.3626709,279.9097,.3528137,279.5654,.2580872,276.2519,.3832703,280.6302,.3410034,279.1515
1990,"Texas",257.769,0.000,0.00000,352.29550,-.1689049,-.104727,.5042478,.0349423,.0359374,14.23566,.4722911,.1321723,.3627827,.0238949,.0084381,.0004208,,,,.0886047,.858957,.0524383,.4893479,.3381158,.1667439,.0056088,-.104727,257.7692,.0269821,262.3761,,,-.1249447,257.0621,-.1879712,254.8575,-.0191227,260.7635,-.0888105,258.326,,,-.0295248,260.3996,-.0566851,259.4496,.1126799,265.3737,.0140509,261.9238,,,,,,,,,-.2014524,254.386,-.0387612,260.0766,-.1163734,257.3618,-.1210585,257.198,-.1696807,255.4973,.0021029,261.5059,,,,,,,,,-.1003742,257.9215,.0554275,263.3711,-.0366428,260.1507,.0107484,261.8083,-.0671644,259.0831,.0988752,264.8908,,,,,,,,,,,,,-.1326837,256.7914,-.1896187,254.7999,-.0263302,260.5114,-.0973588,258.0269,,,,,,,,,,,,,-.0332611,260.269,-.1060265,257.7238,.0474378,263.0916,-.0002831,261.4225,,,,,,,,,-.1172168,257.3324,,,,,,,,,-.0394732,260.0517,,,,
1992,"Texas",264.593,0.000,0.00000,416.28958,.0283851,-.0277764,.507548,.0385481,.0444089,14.20245,.4791866,.1195435,.3605388,.0300018,.0104488,.0002805,,,,.09182,.8450259,.0631542,.4934145,.3367043,.1647899,.0050913,-.0277764,264.5928,.0902776,268.7221,,,-.0442063,264.0182,-.1016702,262.0082,.0460775,267.1761,-.0134319,265.0946,,,.0363608,266.8362,.0160513,266.1258,.1650049,271.3359,.0764892,268.2398,,,,,,,,,-.1123011,261.6364,.0301513,266.619,-.0371136,264.2662,-.0438402,264.0309,-.084987,262.5917,.0652487,267.8466,,,,,,,,,-.025861,264.6598,.1105197,269.4301,.0286303,266.5658,.0749144,268.1847,.0046754,265.7279,.1504132,270.8255,,,,,,,,,,,,,-.0528562,263.7156,-.1020256,261.9958,.0408122,266.9919,-.0223144,264.7839,,,,,,,,,,,,,.032744,266.7097,-.0322001,264.4381,.1019744,269.1312,.0630128,267.7684,,,,,,,,,-.0392833,264.1903,,,,,,,,,.0258701,266.4693,,,,
1996,"Texas",272.218,0.004,0.00424,9.87416,2.84e-07,.0430378,.5195781,.0370267,.050061,14.12383,.4840579,.1132881,.3623665,.0316616,.0074986,.0011273,.2931511,.0507289,.0640411,.0945384,.8523657,.0530959,.4743712,.3456748,.1537811,.0261728,.0430378,272.2177,.1546253,276.1207,.0491021,272.4297,.0250097,271.5871,-.0246175,269.8512,.0890694,273.8277,.0772865,273.4156,.1187505,274.8659,.099082,274.1779,.0867797,273.7477,.2025664,277.7976,.1575151,276.2218,.0359776,271.9707,-.0118759,270.2969,.086787,273.7479,.0683466,273.1029,-.0369802,269.4188,.0713246,273.2071,.0517561,272.5226,.0124873,271.149,.007662,270.9803,.1264734,275.136,.0726507,273.2534,.0594716,272.7924,.1632213,276.4214,.1245404,275.0684,.0432561,272.2253,.1470272,275.8549,.1078293,274.4839,.1255319,275.1031,.0880096,273.7906,.2043447,277.8598,-.021339,269.9659,.0744715,273.3171,.0494609,272.4423,.0174545,271.3228,.0062779,270.9319,.1086232,274.5117,.0011017,270.7508,-.0110402,270.3261,.1005752,274.2302,.0481451,272.3963,.0230334,271.5179,.1170706,274.8071,.082628,273.6024,.0943587,274.0127,.0632347,272.9241,.1679532,276.5869,.0819294,273.578,.0495323,272.4448,.1546507,276.1216,.12614,275.1244,.0092138,271.0345,-.0076672,270.4441,.0898127,273.8537,.0381167,272.0455,.0294818,271.7435,.0579489,272.7392,.0304929,271.7788,.1259773,275.1187,.097543,274.1241,.0875799,273.7756,.0245561,271.5712,.0648093,272.9792
2000,"Texas",274.846,0.005,0.00532,10.12255,-4.28e-10,.047893,.4917438,.0535932,.0664997,14.08201,.4532764,.1300313,.3759905,.0366677,.004034,0,.3403316,.0679651,.0166757,.0950309,.8483875,.0565816,.4869251,.3179664,.1772187,.0178898,.047893,274.846,.1842676,279.6161,.0887169,276.274,.0472672,274.8241,-.001618,273.1142,.0791269,275.9385,.0805926,275.9898,.1643641,278.9199,.139633,278.0549,.1339431,277.8559,.218224,280.8038,.1829155,279.5688,.0847243,276.1343,.0404279,274.5849,.1123291,277.0999,.1029652,276.7723,.0004037,273.1849,.078739,275.9249,.0677228,275.5396,.0237358,274.001,.0305221,274.2384,.1147836,277.1857,.1262634,277.5872,.1185645,277.318,.1946906,279.9807,.1654404,278.9576,.0987985,276.6266,.1736855,279.246,.1430006,278.1727,.161502,278.8198,.1323146,277.7989,.2158943,280.7223,.0384952,274.5173,.1089282,276.9809,.0917007,276.3783,.0592113,275.2419,.0551022,275.0982,.1290178,277.6836,.0265366,274.099,.0217588,273.9319,.1016108,276.7249,.0587506,275.2258,.0883403,276.2608,.1566076,278.6486,.1307919,277.7456,.1425782,278.1579,.1190054,277.3334,.1948329,279.9857,.1263253,277.5894,.1012029,276.7107,.176065,279.3292,.159248,278.741,.0581583,275.2051,.0471324,274.8194,.1178046,277.2914,.0760185,275.8298,.0500178,274.9203,.1123653,277.1011,.0917973,276.3817,.1602001,278.7743,.142438,278.153,.128103,277.6516,.0683139,275.5603,.1152332,277.2014
2003,"Texas",277.053,0.003,0.00323,10.62535,-1.44e-07,.0267991,.4922233,.0606641,.0975531,14.07147,.4389695,.1557425,.3754204,.0283064,.0015612,0,.3826935,.072072,.0160444,.432329,.5631852,.0044858,.4201147,.3686211,.202938,.0083263,.0267991,277.0526,.187403,282.6702,.106584,279.8434,.0336009,277.2906,.0115632,276.5197,.054304,278.0147,.064415,278.3684,.188207,282.6983,.1501137,281.3659,.169471,282.043,.216961,283.7041,.180491,282.4285,.1044947,279.7703,.0866708,279.1468,.1259841,280.5219,.1158405,280.1671,.0183458,276.757,.0613443,278.261,.0515373,277.9179,.0324972,277.252,.0500621,277.8663,.0967277,279.4986,.1551293,281.5414,.1706273,282.0834,.2133744,283.5786,.1819648,282.48,.1391393,280.9821,.1797278,282.4018,.1456486,281.2097,.1921954,282.8379,.163682,281.8405,.2103706,283.4736,.0854891,279.1055,.1244049,280.4667,.1029141,279.715,.1013079,279.6588,.0984112,279.5575,.139237,280.9855,.0399777,277.5136,.039707,277.5042,.0835706,279.0384,.0750133,278.7391,.1436335,281.1393,.180323,282.4226,.1506689,281.3853,.1897094,282.7509,.1653395,281.8985,.207405,283.3698,.1618449,281.7762,.135473,280.8538,.1755812,282.2567,.1866638,282.6444,.1008193,279.6417,.0880627,279.1955,.1263491,280.5347,.1161297,280.1772,.0646831,278.3777,.1627199,281.8069,.1399245,281.0095,.1761348,282.2761,.1846442,282.5737,.158437,281.657,.105968,279.8218,.1592305,281.6848
2005,"Texas",281.103,0.002,0.00160,11.21739,-7.34e-08,.1025486,.4956933,.0639706,.0819455,14.07035,.4265408,.1531523,.3868811,.0293986,.0040272,0,.3876501,.0748627,.0029112,.4435675,.5507823,.0056501,.4076822,.3500057,.2304826,.0118295,.1025486,281.1028,.2713459,287.007,.1838531,283.9467,.1128238,281.4622,.0700859,279.9674,.1296565,282.051,.1546167,282.9241,.2703256,286.9713,.2341466,285.7058,.2365432,285.7897,.3007714,288.0363,.2717074,287.0197,.1840307,283.9529,.1478117,282.686,.2025914,284.6021,.2010506,284.5482,.0808228,280.3429,.1401807,282.4191,.1395017,282.3954,.0915744,280.719,.1226166,281.8048,.1868217,284.0505,.2373116,285.8166,.2366278,285.7926,.29522,287.8421,.2698375,286.9543,.2069657,284.7551,.2636293,286.7371,.2348849,285.7317,.2599944,286.61,.2375535,285.825,.3013262,288.0556,.1491126,282.7315,.2033056,284.6271,.1866083,284.0431,.1626261,283.2042,.1675025,283.3748,.2242664,285.3603,.1030679,281.121,.111135,281.4032,.1714504,283.5129,.1484113,282.707,.2102352,284.8695,.2622344,286.6883,.2368472,285.8003,.2561786,286.4765,.2367972,285.7986,.2949998,287.8344,.2303876,285.5744,.208371,284.8043,.2645986,286.771,.2611905,286.6518,.1646872,283.2763,.156392,282.9862,.209858,284.8563,.1857617,284.0135,.1369548,282.3063,.2297925,285.5536,.2105207,284.8795,.2620541,286.682,.2565791,286.4905,.2319907,285.6304,.174839,283.6314,.2303039,285.5714
2007,"Texas",285.871,0.002,0.00216,10.54248,8.25e-08,.1643643,.4980004,.0629001,.0676895,14.08294,.3823014,.146069,.4350622,.0323286,.0032191,.0010198,.4261397,.0751697,.0011039,.4716757,.5245028,.0038215,.3761725,.35733,.253995,.0125025,.1643643,285.8707,.3648129,292.882,.2789416,289.8784,.1735149,286.1908,.1161664,284.1848,.1959276,286.9747,.228185,288.103,.3743838,293.2167,.3164729,291.1911,.3144058,291.1188,.3996679,294.1011,.3658107,292.9169,.2754891,289.7576,.2262174,288.0342,.3002242,290.6228,.2997062,290.6047,.1267306,284.5544,.2053572,287.3045,.206759,287.3536,.1416975,285.0779,.1805711,286.4376,.2657857,289.4182,.3308088,291.6926,.3245611,291.4741,.4032531,294.2265,.3741528,293.2086,.2761788,289.7817,.3514709,292.4153,.3180479,291.2462,.342633,292.1062,.3161877,291.1812,.4007903,294.1404,.2248951,287.9879,.2973079,290.5208,.2789834,289.8798,.243518,288.6393,.2499667,288.8649,.3262044,291.5315,.1531372,285.478,.1643955,285.8718,.2440971,288.6596,.2112245,287.5098,.2899073,290.2619,.3597526,292.705,.3307822,291.6917,.3476788,292.2827,.3251434,291.4944,.4032455,294.2263,.3043858,290.7684,.2785393,289.8643,.3532189,292.4764,.3445571,292.1735,.2430168,288.6218,.2340759,288.3091,.3055091,290.8076,.2712849,289.6106,.1950768,286.945,.3130271,291.0706,.2907839,290.2926,.3599752,292.7127,.3484634,292.3101,.3069047,290.8565,.2555828,289.0613,.3141037,291.1083
