year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2015,"Alabama",,,,,,,,,,,,,,,,,,,,,,,,,,,1.05423,258.7538,1.088562,259.8844,1.212708,263.9701,1.006897,257.1965,1.037476,258.203,1.097931,260.1924,1.000641,256.9901,1.190125,263.2264,1.079803,259.5955,1.069885,259.2696,1.126556,261.1345,1.084167,259.7398,1.158691,262.1926,1.184326,263.036,1.241821,264.9281,1.173981,262.695,.9968567,256.8655,1.051544,258.6659,.9827576,256.4022,1.068726,259.2315,.986084,256.5115,1.04126,258.3268,1.173676,262.6854,1.158691,262.1926,1.21524,264.0535,1.183594,263.0119,1.063446,259.057,1.117676,260.8426,1.078186,259.542,1.097626,260.1826,1.067688,259.1973,1.119751,260.9105,1.138397,261.5244,1.188263,263.1659,1.146149,261.7792,1.20459,263.703,1.145874,261.7706,1.198242,263.4936,1.029694,257.9463,.9714661,256.0301,1.023621,257.7465,1.015991,257.4956,1.14624,261.7828,1.199005,263.5185,1.170593,262.584,1.177216,262.8018,1.154785,262.0638,1.206696,263.7725,1.091614,259.9841,1.063416,259.0564,1.113647,260.7097,1.093781,260.0558,1.159668,262.2238,1.12323,261.0253,1.170685,262.5873,1.163483,262.3502,1.002106,257.0387,1.165222,262.4071,1.145081,261.744,1.193848,263.3496,1.171906,262.6272,1.089874,259.9274,1.141418,261.6234,1.162598,262.3206
2003,"Alaska",256.410,0.000,0.00012,16.44209,1.34e-09,-.149578,.4880283,.1275198,.1291653,14.04318,.5789813,.040593,.0411426,.0628148,.2544554,.01816,.1891348,.0623601,.0707297,,,,,,,,-.149578,256.4096,-.1791647,255.4359,-.2220471,254.0245,-.0532092,259.5814,-.1145021,257.5641,-.132149,256.9832,-.149578,256.4096,-.2147481,254.2647,-.0957331,258.1818,-.1486512,256.4401,-.1653197,255.8915,-.1791647,255.4359,-.1396857,256.7352,-.1828647,255.3141,-.204928,254.5879,-.2220471,254.0245,-.0317952,260.2862,-.0339313,260.2159,-.0532092,259.5814,-.1037606,257.9176,-.1145021,257.5641,-.132149,256.9832,-.1361156,256.8527,-.1799234,255.4109,-.199489,254.7669,-.2147481,254.2647,-.0804237,258.6857,-.0820657,258.6316,-.0957331,258.1818,-.1401055,256.7214,-.1486512,256.4401,-.1653197,255.8915,-.1126507,257.625,-.1193343,257.405,-.1396857,256.7352,-.1727386,255.6474,-.1828647,255.3141,-.204928,254.5879,-.0188539,260.7121,-.0317952,260.2862,-.0339313,260.2159,-.1037606,257.9176,-.1156067,257.5277,-.1201949,257.3767,-.1361156,256.8527,-.1705559,255.7192,-.1799234,255.4109,-.199489,254.7669,-.0712217,258.9885,-.0804237,258.6857,-.0820657,258.6316,-.1401055,256.7214,-.0995926,258.0548,-.1126507,257.625,-.1193343,257.405,-.1727386,255.6474,-.0188539,260.7121,-.1051094,257.8732,-.1156067,257.5277,-.1201949,257.3767,-.1705559,255.7192,-.0712217,258.9885,-.0995926,258.0548,-.1051094,257.8732
2005,"Alaska",258.721,0.000,0.00011,14.91610,-2.67e-10,-.0512997,.4975642,.1406103,.1065733,14.07806,.5735525,.0490771,.0375589,.0700679,.2523887,.0173548,.2694637,.0447215,.0163536,,,,,,,,-.0512997,258.7213,-.078039,257.8412,-.0799086,257.7797,.0614344,262.4316,-.0444195,258.9477,-.0219867,259.686,-.0512997,258.7213,-.0853055,257.6021,.018814,261.0289,-.0745779,257.9551,-.0520167,258.6977,-.078039,257.8412,.0106619,260.7606,-.0712789,258.0637,-.0558402,258.5718,-.0799086,257.7797,.0543629,262.1989,.0932254,263.478,.0614344,262.4316,-.0242085,259.6129,-.0444195,258.9477,-.0219867,259.686,.0031656,260.5139,-.0809177,257.7465,-.0625795,258.35,-.0853055,257.6021,.0061137,260.6109,.0446027,261.8777,.018814,261.0289,-.0562548,258.5582,-.0745779,257.9551,-.0520167,258.6977,.007363,260.652,.0386206,261.6808,.0106619,260.7606,-.0555521,258.5813,-.0712789,258.0637,-.0558402,258.5718,.0777408,262.9683,.0543629,262.1989,.0932254,263.478,-.0242085,259.6129,-.0071237,260.1752,.0266988,261.2884,.0031656,260.5139,-.0653173,258.2599,-.0809177,257.7465,-.0625795,258.35,.0253532,261.2441,.0061137,260.6109,.0446027,261.8777,-.0562548,258.5582,.0268474,261.2933,.007363,260.652,.0386206,261.6808,-.0555521,258.5813,.0777408,262.9683,.0099347,260.7367,-.0071237,260.1752,.0266988,261.2884,-.0653173,258.2599,.0253532,261.2441,.0268474,261.2933,.0099347,260.7367
2007,"Alaska",258.798,0.000,0.00011,15.28173,9.35e-10,-.0682546,.4911802,.1684941,.1041542,14.07638,.5477965,.0460187,.0426183,.0741565,.2572041,.032206,.3205326,.0520447,.0037134,,,,,,,,-.0682546,258.7985,-.0857268,258.2234,-.0550684,259.2325,.0793392,263.6562,-.0643935,258.9255,-.0395133,259.7444,-.0682546,258.7985,-.0678546,258.8116,.0371004,262.266,-.0849303,258.2496,-.0598949,259.0736,-.0857268,258.2234,.0580034,262.9539,-.0528524,259.3054,-.0330941,259.9557,-.0550684,259.2325,.0652403,263.1921,.1109845,264.6977,.0793392,263.6562,-.0444579,259.5817,-.0643935,258.9255,-.0395133,259.7444,.0421565,262.4324,-.0695791,258.7549,-.0472887,259.4885,-.0678546,258.8116,.0175688,261.6231,.0626559,263.1071,.0371004,262.266,-.0666304,258.8519,-.0849303,258.2496,-.0598949,259.0736,.0456824,262.5484,.0843175,263.82,.0580034,262.9539,-.0383122,259.7839,-.0528524,259.3054,-.0330941,259.9557,.0888503,263.9692,.0652403,263.1921,.1109845,264.6977,-.0444579,259.5817,.0224765,261.7846,.0636391,263.1394,.0421565,262.4324,-.0552637,259.226,-.0695791,258.7549,-.0472887,259.4885,.0369477,262.2609,.0175688,261.6231,.0626559,263.1071,-.0666304,258.8519,.0643729,263.1636,.0456824,262.5484,.0843175,263.82,-.0383122,259.7839,.0888503,263.9692,.0384392,262.31,.0224765,261.7846,.0636391,263.1394,-.0552637,259.226,.0369477,262.2609,.0643729,263.1636,.0384392,262.31
2009,"Alaska",259.449,0.000,0.00011,13.90294,9.67e-10,-.0879272,.4827552,.0949504,.1128163,14.05659,.5294648,.0377499,.0572133,.0853994,.2238757,.0662969,.3124135,.0543074,.0121546,,,,,,,,-.0879272,259.4494,-.1125521,258.6389,-.0781973,259.7697,-.0322758,261.2811,-.0732555,259.9323,-.0659293,260.1734,-.0879272,259.4494,-.0967826,259.158,-.0689082,260.0754,-.098801,259.0916,-.0915894,259.3289,-.1125521,258.6389,-.0360471,261.1569,-.0655012,260.1875,-.0613401,260.3245,-.0781973,259.7697,-.0251617,261.5152,-.008789,262.0541,-.0322758,261.2811,-.0584797,260.4186,-.0732555,259.9323,-.0659293,260.1734,-.0585244,260.4171,-.0856574,259.5241,-.080134,259.7059,-.0967826,259.158,-.0630075,260.2696,-.0480763,260.761,-.0689082,260.0754,-.0845004,259.5622,-.098801,259.0916,-.0915894,259.3289,-.0292625,261.3802,-.0170173,261.7833,-.0360471,261.1569,-.0546997,260.543,-.0655012,260.1875,-.0613401,260.3245,-.0084832,262.0641,-.0251617,261.5152,-.008789,262.0541,-.0584797,260.4186,-.0541254,260.5619,-.0414498,260.9791,-.0585244,260.4171,-.0745037,259.8912,-.0856574,259.5241,-.080134,259.7059,-.0481952,260.7571,-.0630075,260.2696,-.0480763,260.761,-.0845004,259.5622,-.0163456,261.8054,-.0292625,261.3802,-.0170173,261.7833,-.0546997,260.543,-.0084832,262.0641,-.0421991,260.9545,-.0541254,260.5619,-.0414498,260.9791,-.0745037,259.8912,-.0481952,260.7571,-.0163456,261.8054,-.0421991,260.9545
2011,"Alaska",261.285,0.000,0.00011,14.93072,-5.27e-10,-.0719768,.4877146,.1030253,.1167033,14.05668,.5185938,.041626,.0584055,.0959237,.2183926,.0670584,.3607701,.0534463,.0032288,,,,,,,,-.0719768,261.2852,-.0953095,260.5173,-.02534,262.8202,-.0062304,263.4491,-.052454,261.9278,-.0499485,262.0103,-.0719768,261.2852,-.0560596,261.8091,-.0447479,262.1814,-.0760521,261.1511,-.0735826,261.2324,-.0953095,260.5173,.0205936,264.332,-.011112,263.2885,-.0098637,263.3296,-.02534,262.8202,.0042338,263.7935,.0174172,264.2274,-.0062304,263.4491,-.0378565,262.4082,-.052454,261.9278,-.0499485,262.0103,-.0134836,263.2104,-.0427658,262.2467,-.0405737,262.3188,-.0560596,261.8091,-.0347402,262.5108,-.0231654,262.8918,-.0447479,262.1814,-.0614402,261.632,-.0760521,261.1511,-.0735826,261.2324,.0283633,264.5877,.0382523,264.9132,.0205936,264.332,-.0012778,263.6122,-.011112,263.2885,-.0098637,263.3296,.0208679,264.341,.0042338,263.7935,.0174172,264.2274,-.0378565,262.4082,-.0077125,263.4004,.0024422,263.7346,-.0134836,263.2104,-.0324932,262.5847,-.0427658,262.2467,-.0405737,262.3188,-.0195699,263.0101,-.0347402,262.5108,-.0231654,262.8918,-.0614402,261.632,.0402931,264.9803,.0283633,264.5877,.0382523,264.9132,-.0012778,263.6122,.0208679,264.341,.003348,263.7644,-.0077125,263.4004,.0024422,263.7346,-.0324932,262.5847,-.0195699,263.0101,.0402931,264.9803,.003348,263.7644
2013,"Alaska",261.256,0.000,0.00010,33.99429,4.77e-10,-.1506351,.485788,.1063572,.1359731,14.05274,.4746593,.0362683,.0726492,.0956028,.2457209,.0750994,.4312424,.0211311,.0023636,,,,,,,,-.1506351,261.2561,-.1461442,261.4039,-.0608395,264.2115,-.0807233,263.5571,-.1070629,262.6902,-.129947,261.937,-.1506351,261.2561,-.085972,263.3843,-.0978492,262.9934,-.104541,262.7732,-.1259122,262.0698,-.1461442,261.4039,-.0166444,265.6661,-.0268446,265.3304,-.0479135,264.6369,-.0608395,264.2115,-.0481397,264.6295,-.0584099,264.2914,-.0807233,263.5571,-.0943925,263.1072,-.1070629,262.6902,-.129947,261.937,-.0474162,264.6533,-.0531896,264.4633,-.073308,263.8011,-.085972,263.3843,-.066162,264.0363,-.0777538,263.6548,-.0978492,262.9934,-.0919276,263.1883,-.104541,262.7732,-.1259122,262.0698,.0102942,266.5527,-.0017444,266.1565,-.0166444,265.6661,-.0193401,265.5773,-.0268446,265.3304,-.0479135,264.6369,-.0335354,265.1101,-.0481397,264.6295,-.0584099,264.2914,-.0943925,263.1072,-.0222986,265.48,-.0343692,265.0827,-.0474162,264.6533,-.04555,264.7147,-.0531896,264.4633,-.073308,263.8011,-.0530463,264.468,-.066162,264.0363,-.0777538,263.6548,-.0919276,263.1883,.0195815,266.8583,.0102942,266.5527,-.0017444,266.1565,-.0193401,265.5773,-.0335354,265.1101,-.0140117,265.7527,-.0222986,265.48,-.0343692,265.0827,-.04555,264.7147,-.0530463,264.468,.0195815,266.8583,-.0140117,265.7527
2015,"Alaska",,,,,,,,,,,,,,,,,,,,,,,,,,,-1.089722,260.317,-1.085236,260.4648,-.999939,263.2724,-1.019806,262.618,-1.046143,261.7511,-1.069031,260.9979,-1.089722,260.317,-1.025055,262.4452,-1.036926,262.0543,-1.04364,261.8341,-1.065002,261.1307,-1.085236,260.4648,-.955719,264.727,-.9659424,264.3913,-.9869995,263.6978,-.999939,263.2724,-.9872131,263.6904,-.9974976,263.3524,-1.019806,262.618,-1.033478,262.1681,-1.046143,261.7511,-1.069031,260.9979,-.9865112,263.7142,-.9922791,263.5242,-1.01239,262.862,-1.025055,262.4452,-1.005249,263.0972,-1.016846,262.7157,-1.036926,262.0543,-1.031006,262.2492,-1.04364,261.8341,-1.065002,261.1307,-.9288025,265.6136,-.9408264,265.2174,-.955719,264.727,-.9584351,264.6382,-.9659424,264.3913,-.9869995,263.6978,-.9726257,264.1711,-.9872131,263.6904,-.9974976,263.3524,-1.033478,262.1681,-.9613953,264.5409,-.9734497,264.1436,-.9865112,263.7142,-.9846497,263.7756,-.9922791,263.5242,-1.01239,262.862,-.9921265,263.5289,-1.005249,263.0972,-1.016846,262.7157,-1.031006,262.2492,-.9194946,265.9193,-.9288025,265.6136,-.9408264,265.2174,-.9584351,264.6382,-.9726257,264.1711,-.9530945,264.8136,-.9613953,264.5409,-.9734497,264.1436,-.9846497,263.7756,-.9921265,263.5289,-.9194946,265.9193,-.9530945,264.8136
1992,"Arizona",267.667,0.000,0.00000,827.80341,3.565381,.382397,.4730236,.0220134,.0149337,13.87884,.77961,.0325055,.1534606,.019638,.01119,.0035959,,,,.0447046,.9452901,.0100053,.7338974,.208772,.0573305,0,.382397,267.6671,.2587782,263.5985,,,.3193439,265.5919,.2780912,264.2342,.3335824,266.0605,.3189518,265.579,,,.2160966,262.1938,.1572167,260.2559,.2089867,261.9597,.2376768,262.904,,,,,,,,,.2288132,262.6123,.267999,263.902,.2862371,264.5023,.2482564,263.2522,.2213817,262.3677,.2654109,263.8168,,,,,,,,,.1263162,259.2389,.1665139,260.5619,.2020942,261.7329,.1261401,259.2331,.1421736,259.7608,.1879866,261.2686,,,,,,,,,,,,,.1959547,261.5309,.1982053,261.6049,.2321701,262.7228,.187176,261.2419,,,,,,,,,,,,,.0944783,258.191,.1167433,258.9238,.1526087,260.1042,.1106987,258.7249,,,,,,,,,.1626972,260.4362,,,,,,,,,.084586,257.8654,,,,
1994,"Arizona",252.665,0.006,0.00606,14.93136,-4.54e-07,-.0418563,.4800194,.0283808,.0530359,13.82294,.664537,.0572712,.2296376,.0354516,.0131025,0,,,,.0657048,.877329,.0569662,.5523553,.3087746,.1357841,.003086,-.0418563,252.665,-.072534,251.6553,,,-.0800049,251.4094,-.1082304,250.4805,-.1010468,250.7169,-.0373929,252.8119,,,-.1227195,250.0036,-.1371855,249.5275,-.1290388,249.7956,-.0842387,251.2701,,,,,,,,,-.1378506,249.5056,-.1417732,249.3765,-.0773722,251.4961,-.1468811,249.2084,-.1003015,250.7414,-.0966212,250.8625,,,,,,,,,-.1760693,248.2477,-.1789846,248.1518,-.1312343,249.7233,-.1745752,248.2969,-.1456919,249.2475,-.1387776,249.4751,,,,,,,,,,,,,-.1798331,248.1238,-.131488,249.715,-.1371974,249.5271,-.1401517,249.4299,,,,,,,,,,,,,-.2143878,246.9866,-.1821685,248.047,-.1855343,247.9362,-.1820563,248.0507,,,,,,,,,-.1729032,248.3519,,,,,,,,,-.2193733,246.8225,,,,
1998,"Arizona",258.196,0.001,0.00112,13.64101,4.09e-08,-.1144314,.4984567,.0738962,.0480525,14.05672,.5326027,.0447758,.2955163,.0208249,.1054946,.0007856,.3042468,.0524704,.1379661,.0702778,.8753869,.0543353,.478352,.3437988,.16814,.0097092,-.1144314,258.1956,-.042756,260.5546,-.0795685,259.343,-.0851015,259.1609,-.1805873,256.0182,-.0923883,258.9211,-.0914898,258.9507,-.0406646,260.6234,-.0555663,260.133,-.1127559,258.2508,-.0199671,261.3047,-.051188,260.2771,-.0618036,259.9277,-.1404733,257.3385,-.0609427,259.9561,-.0717273,259.6011,-.1508481,256.997,-.0619048,259.9244,-.0773952,259.4146,-.1624524,256.6151,-.1556636,256.8385,-.0663275,259.7788,-.0528856,260.2212,-.105143,258.5013,-.0190878,261.3336,-.0479534,260.3836,-.1201898,258.0061,-.0328189,260.8817,-.0613592,259.9424,-.0936454,258.8797,-.1187922,258.0521,-.0285013,261.0238,-.122451,257.9317,-.0415242,260.5952,-.0624008,259.9081,-.126135,257.8104,-.1302627,257.6746,-.0503931,260.3033,-.1308789,257.6543,-.140279,257.3449,-.0519908,260.2507,-.1346739,257.5294,-.1127118,258.2522,-.0311411,260.9369,-.0579354,260.055,-.0879472,259.0673,-.1104073,258.328,-.0265198,261.089,-.1008088,258.644,-.1242609,257.8721,-.0387184,260.6875,-.0997598,258.6785,-.1060924,258.4701,-.119959,258.0137,-.0403288,260.6345,-.1136207,258.2223,-.1184768,258.0625,-.0950391,258.8339,-.1162564,258.1355,-.0363488,260.7655,-.0932902,258.8914,-.1049688,258.507,-.1022033,258.5981,-.0986904,258.7137
2002,"Arizona",256.735,0.001,0.00099,13.33641,-2.18e-08,-.1672364,.4856158,.1088309,.0774852,14.01916,.561169,.0427302,.3073609,.0240521,.0611044,.0035835,.2717799,.078291,.0949162,.353094,.6405854,.0063207,.4597344,.3402914,.1530138,.0469603,-.1672364,256.7349,-.1166013,258.4014,-.1586783,257.0166,-.0942321,259.1377,-.1966592,255.7665,-.1579911,257.0392,-.0958628,259.084,-.126883,258.063,-.0933697,259.166,-.1490329,257.334,-.1053269,258.7725,-.0794805,259.6232,-.1036087,258.8291,-.185164,256.1449,-.1502959,257.2925,-.1040991,258.8129,-.1306757,257.9382,-.0837259,259.4835,-.043997,260.791,-.1889841,256.0191,-.1346675,257.8068,-.085721,259.4178,-.1050547,258.7815,-.1553347,257.1266,-.1152119,258.4472,-.089896,259.2804,-.1281287,258.022,-.0821652,259.5348,-.0562929,260.3864,-.1396707,257.6422,-.1203888,258.2768,-.0696301,259.9474,-.1360307,257.762,-.0932613,259.1696,-.0610624,260.2294,-.1787408,256.3563,-.138324,257.6865,-.0943941,259.1323,-.1213111,258.2464,-.088087,259.3399,-.0335758,261.134,-.1256296,258.1043,-.135914,257.7658,-.093116,259.1744,-.0680365,259.9998,-.1462565,257.4254,-.1265673,258.0734,-.0794148,259.6253,-.1184503,258.3406,-.0992094,258.9738,-.0465121,260.7083,-.1116407,258.5647,-.1276274,258.0385,-.1001981,258.9413,-.0504664,260.5781,-.1304936,257.9442,-.0782454,259.6638,-.1262864,258.0827,-.1068303,258.723,-.0573321,260.3521,-.117984,258.3559,-.0901681,259.2714,-.0912327,259.2364,-.0977467,259.022
2003,"Arizona",255.320,0.001,0.00081,14.31462,8.44e-08,-.1826812,.4931398,.1409902,.0825856,13.99645,.5120596,.0483678,.3583604,.0199602,.0608793,.0003727,.3180965,.0656243,.0811279,.3630647,.6298908,.0070445,.435685,.3650388,.1895012,.009775,-.1826812,255.3201,-.0874955,258.4529,-.145385,256.5476,-.0694721,259.0461,-.2057386,254.5612,-.1811707,255.3698,-.1470417,256.4931,-.0919097,258.3076,-.0424259,259.9363,-.1150346,257.5465,-.0833839,258.5882,-.0965085,258.1563,-.0623031,259.2821,-.1682068,255.7965,-.1444476,256.5785,-.1314771,257.0054,-.1047586,257.8847,-.066459,259.1453,-.0645636,259.2077,-.2037333,254.6272,-.1695018,255.7539,-.142042,256.6577,-.0507899,259.661,-.1164494,257.5,-.0871416,258.4646,-.0998144,258.0475,-.0761279,258.8271,-.038401,260.0688,-.0513421,259.6428,-.1109611,257.6806,-.1226489,257.2959,-.0918835,258.3085,-.0947919,258.2128,-.059151,259.3858,-.0650182,259.1927,-.1668515,255.8411,-.152351,256.3184,-.1272134,257.1457,-.1008796,258.0124,-.0974239,258.1262,-.0592024,259.3841,-.1648976,255.9054,-.081059,258.6648,-.0457121,259.8281,-.0584459,259.409,-.1122919,257.6368,-.1232188,257.2772,-.09467,258.2168,-.0716939,258.973,-.083786,258.575,-.0468115,259.7919,-.1182508,257.4407,-.0913681,258.3255,-.0947526,258.2141,-.0596823,259.3683,-.1487112,256.4382,-.0918611,258.3092,-.0763132,258.821,-.0877045,258.446,-.053022,259.5875,-.1188182,257.422,-.0790336,258.7314,-.089853,258.3753,-.0827391,258.6095
2005,"Arizona",254.788,0.001,0.00087,14.01365,7.40e-08,-.1711755,.4930384,.117947,.0843856,14.01491,.4938332,.0557165,.3716051,.0190979,.058863,.0008844,.3366174,.0760231,.1528133,.3966124,.5977746,.005613,.4314128,.3432274,.2060842,.0192756,-.1711755,254.7879,-.0605527,258.4288,-.0955023,257.2785,-.0867744,257.5658,-.1919863,254.103,-.1633755,255.0446,-.1147438,256.6452,-.0443785,258.9612,-.0420134,259.039,-.0862283,257.5838,-.0500352,258.775,-.0542549,258.6361,-.0396433,259.117,-.117415,256.5573,-.0893225,257.4819,-.0673653,258.2046,-.1164872,256.5879,-.0776187,257.8671,-.0614316,258.3999,-.1856762,254.3107,-.1377167,255.8891,-.103581,257.0126,-.0292265,259.4598,-.0681613,258.1784,-.0341048,259.2993,-.0382675,259.1623,-.0695559,258.1325,-.0315559,259.3832,-.0360648,259.2348,-.0776866,257.8649,-.0811459,257.751,-.0439196,258.9763,-.067783,258.1909,-.031619,259.3811,-.0277994,259.5068,-.1126031,256.7157,-.0895888,257.4732,-.0580948,258.5097,-.1084246,256.8532,-.0906971,257.4367,-.0499762,258.7769,-.1286505,256.1875,-.0545148,258.6275,-.0187424,259.8049,-.0231949,259.6584,-.0602138,258.44,-.063235,258.3405,-.0281465,259.4954,-.0607437,258.4225,-.0647635,258.2902,-.0257915,259.5729,-.0726392,258.031,-.0611519,258.4091,-.0549067,258.6146,-.0176998,259.8392,-.0824671,257.7076,-.0808213,257.7617,-.046129,258.9035,-.0496387,258.788,-.0128919,259.9974,-.0553094,258.6014,-.0560026,258.5786,-.0467526,258.883,-.0413072,259.0622
2007,"Arizona",254.829,0.001,0.00080,14.59366,-1.00e-07,-.1905515,.4962944,.0852147,.0733103,14.01968,.4670784,.0490975,.3886607,.0227357,.0716842,.0007434,.3594185,.0776949,.0270152,.4379056,.5584211,.0036734,.3876635,.3627589,.2377817,.0117959,-.1905515,254.8288,-.0626932,259.0369,-.1280954,256.8844,-.1470713,256.2598,-.2251846,253.6889,-.1811271,255.139,-.1277892,256.8944,-.0596514,259.1371,-.0832468,258.3605,-.1023162,257.7328,-.0501941,259.4483,-.0626753,259.0375,-.1012828,257.7668,-.1652378,255.6619,-.1227403,257.0606,-.1002383,257.8012,-.184869,255.0158,-.1367577,256.5993,-.1179643,257.2178,-.2171698,253.9527,-.1623255,255.7578,-.1134132,257.3676,-.0785559,258.5149,-.098225,257.8675,-.0491822,259.4816,-.0611012,259.0893,-.1176289,257.2289,-.0707478,258.7718,-.0834182,258.3548,-.0917829,258.0795,-.1014164,257.7625,-.0496681,259.4656,-.1403095,256.4824,-.0948894,257.9773,-.0941987,258,-.1604857,255.8183,-.1349372,256.6592,-.0900979,258.135,-.1755788,255.3216,-.1521198,256.0937,-.1034429,257.6958,-.1504285,256.1494,-.1124466,257.3994,-.068086,258.8594,-.0801752,258.4615,-.0896283,258.1504,-.0986836,257.8524,-.0500727,259.4523,-.1070305,257.5777,-.1169975,257.2496,-.0704105,258.7829,-.0905052,258.1216,-.1343916,256.6772,-.1283928,256.8746,-.0836846,258.346,-.1267918,256.9273,-.1397453,256.5009,-.1037442,257.6859,-.1131262,257.377,-.0691453,258.8246,-.089687,258.1485,-.1060287,257.6107,-.1196748,257.1615,-.1040316,257.6764
2009,"Arizona",257.595,0.001,0.00078,14.12369,4.33e-08,-.1452477,.4967174,.0561776,.0923472,14.01757,.4451206,.0532476,.4179515,.0296727,.0540076,0,.3841034,.0857162,.0201805,.435345,.5622261,.0024289,.3816224,.3410564,.2636055,.0137157,-.1452477,257.5953,-.0020096,262.3096,-.0607896,260.375,-.1380691,257.8315,-.1561222,257.2374,-.1365431,257.8818,-.0685052,260.1211,.0100845,262.7076,-.0588153,260.44,-.017987,261.7838,.0109778,262.7371,.0038709,262.5031,-.0644557,260.2543,-.0778469,259.8136,-.0568726,260.5039,-.0253376,261.5418,-.1491595,257.4665,-.1289653,258.1312,-.095637,259.2281,-.1495887,257.4524,-.0805671,259.7241,-.0546684,260.5765,-.0424486,260.9786,-.0072391,262.1375,.0202103,263.0409,.0135145,262.8206,-.0646643,260.2475,-.0457688,260.8694,-.0528607,260.636,-.0080993,262.1092,-.0122952,261.9711,.0170509,262.9369,-.0803371,259.7317,-.060383,260.3884,-.0508849,260.701,-.0746953,259.9173,-.0405482,261.0412,-.0164381,261.8347,-.1420293,257.7012,-.1032889,258.9763,-.0818043,259.6833,-.0700623,260.0698,-.0504522,260.7152,-.0325353,261.3049,-.0390317,261.0911,.0003814,262.3883,-.0036627,262.2552,.023986,263.1652,-.054957,260.567,-.0589204,260.4365,-.039616,261.0719,-.002207,262.3031,-.0769103,259.8444,-.0617617,260.343,-.0420992,260.9901,-.0339211,261.2593,-.092723,259.324,-.0431271,260.9563,-.0468993,260.8322,-.0287499,261.4295,.0042368,262.5152,-.0490153,260.7625,-.0551558,260.5604,-.0392847,261.0828
2011,"Arizona",260.148,0.001,0.00091,14.06268,3.09e-08,-.107454,.4956632,.0171584,.0956411,13.98803,.4458784,.0589199,.4097638,.0302239,.0515587,.0036554,.4539404,.0576714,.0339302,.4416537,.5557224,.0026239,.3968629,.3543521,.2446093,.0041756,-.107454,260.148,.0331924,264.777,.025328,264.5182,-.1490562,258.7788,-.1142175,259.9254,-.108812,260.1033,-.0535227,261.923,.0780859,266.2546,-.061834,261.6495,.0214687,264.3912,.036041,264.8708,.0229332,264.4394,-.0217929,262.9673,.0094256,263.9948,.0198332,264.3373,.0400449,265.0026,-.15042,258.7339,-.1509947,258.715,-.1192214,259.7607,-.1148886,259.9033,-.0588458,261.7478,-.0499792,262.0396,-.0121324,263.2853,.0616509,265.7137,.0773652,266.2309,.0659097,265.8539,-.0573134,261.7982,-.0588346,261.7482,-.0686576,261.4249,.0239822,264.4739,.0136451,264.1337,.0265615,264.5588,-.0310157,262.6638,-.0288616,262.7347,-.0214196,262.9796,.0062821,263.8914,.0281243,264.6102,.0387935,264.9614,-.1517592,258.6898,-.11508,259.897,-.1159102,259.8697,-.0560558,261.8397,-.0131089,263.2531,-.0134225,263.2428,-.0212849,262.984,.0617222,265.716,.0521412,265.4007,.0659474,265.8551,-.0553463,261.863,-.0623803,261.6315,-.0648748,261.5494,.0166251,264.2318,-.0355576,262.5143,-.0238986,262.898,-.0235865,262.9083,.0276734,264.5954,-.112844,259.9706,-.0139856,263.2243,-.0201938,263.02,-.0217306,262.9694,.0526456,265.4173,-.059911,261.7128,-.0253298,262.8509,-.0205522,263.0081
