FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Arizona",2000,218.767,-.1941353,.4678463,.0503591,9.977241,.3119389,.0294231,.0872872,.3238149,.0730581,.067667,.3238149,.0730581,.067667,1,32.92,.5227262,.0480594,.4919665,.4772044,.4161122,.1039858,.0026975,,218.7666,219.2668,218.771,219.8084,218.7905,219.0306,218.9462,218.9403,219.1899,219.2751,219.5248,218.8627,219.4275,218.7926,218.9522,218.6771,219.7778,220.0851,219.5854,218.9745,219.0339,219.274,218.897,218.9707,219.1575,218.6005,219.2062,219.4432,218.8334,219.4469,218.9177,219.138,219.4126,219.6375,219.136,218.901,218.7663,218.9083,219.98,219.6239,219.9098,219.2635,218.9312,219.1132,218.5923,219.1014,218.6694,218.8287,219.3767,218.8894,219.1031,219.0991,219.5464,219.1874,219.3789,218.9069,219.858,219.0637,218.6599,218.819,218.8058,219.0693,219.341,218.7978,218.771,218.9403,219.4275,218.7926,218.9522,218.6771,218.897,218.9707,219.1575,218.6005,219.4126,219.6375,219.136,218.901,218.7663,218.9083,218.9312,219.1132,218.5923,219.1014,218.6694,218.8287,219.5464,219.1874,219.3789,218.9069,219.0637,218.6599,218.819,218.8058,219.341,218.7978
"Arizona",2003,228.911,-.1840474,.5003567,.0913795,9.998075,.3779008,.0196271,.0634341,.3930127,.0769232,.0533086,.3930127,.0769232,.0533086,1,20.87,.4963647,.0407864,.422425,.3958215,.3611743,.236748,.0062562,,228.9114,230.4278,229.933,230.8067,228.4555,228.9299,229.5858,230.4038,230.5738,229.9857,230.4838,230.2487,231.0402,229.4873,229.9267,230.0863,230.274,230.8386,230.8385,228.4966,229.1769,229.6583,230.5296,229.9922,230.4526,230.2538,230.1338,230.6268,230.4233,230.0457,229.8325,230.3132,230.5435,231.0616,230.9224,229.5002,229.6982,230.1254,230.3333,230.3576,230.9074,229.2556,230.1178,230.5778,230.4041,230.0368,229.8631,230.3079,230.1929,230.004,230.4843,229.8969,230.5788,230.4795,230.9728,229.7381,230.441,230.1635,230.0094,230.4574,229.9103,230.0674,230.5311,230.0575,229.933,230.4038,231.0402,229.4873,229.9267,230.0863,230.5296,229.9922,230.4526,230.2538,230.5435,231.0616,230.9224,229.5002,229.6982,230.1254,230.1178,230.5778,230.4041,230.0368,229.8631,230.3079,230.5788,230.4795,230.9728,229.7381,230.1635,230.0094,230.4574,229.9103,230.5311,230.0575
"Arizona",2005,229.801,-.2669351,.4843574,.090506,9.988217,.4090568,.0268855,.0570468,.3910091,.0814051,.1437504,.373906,.0838183,.1520678,1,24.37,.4548285,.0500556,.3815378,.3859242,.3399644,.2683824,.005729,,229.8007,231.8798,230.9582,231.8957,229.2343,229.6556,230.8026,231.7337,232.0514,231.3413,231.7993,231.8191,232.1832,230.409,230.8602,231.2686,231.2471,231.7618,232.0988,229.1671,230.2797,230.7103,231.9024,231.2387,231.7018,231.6843,231.5162,231.9707,231.9912,231.3152,231.2981,231.746,231.5789,232.1099,232.1474,230.3706,230.7774,231.2193,231.1945,231.5055,232.0036,230.2474,231.4054,231.8702,231.8551,231.2374,231.2021,231.6572,231.4898,231.4715,231.9175,231.2758,231.5587,231.6006,232.1077,230.7662,231.4768,231.4046,231.3696,231.8277,231.2033,231.4489,231.5989,231.3712,230.9056,231.6987,232.1351,230.3583,230.8088,231.2182,231.8696,231.2062,231.6683,231.6501,231.5324,232.0633,232.1001,230.3206,230.7291,231.1704,231.3748,231.8389,231.8228,231.2057,231.1704,231.6246,231.5132,231.5551,232.0619,230.7188,231.3748,231.3395,231.7969,231.1724,231.5543,231.342
"Arizona",2007,231.937,-.2578396,.4862289,.092749,9.983369,.4428705,.0258625,.0459108,.4249391,.0950345,.0340469,.4006282,.0959302,.0533249,1,21.08,.4320602,.0524272,.4459796,.3730675,.3608108,.2614987,.004623,,231.9369,234.4749,233.3511,232.9328,231.4957,231.8392,232.7568,234.3898,233.6827,234.0694,234.4362,234.2704,233.8645,232.9034,233.2601,233.5387,232.4602,232.8397,233.127,231.4542,232.3683,232.7159,233.7347,234.0176,234.3715,234.2228,233.3795,233.6542,233.5382,234.0644,233.8919,234.2408,233.3984,233.7806,233.7555,232.8654,233.1568,233.4964,232.4251,232.7284,233.0852,232.3642,233.4456,233.718,233.6096,234.0202,233.8722,234.2098,233.3762,233.2551,233.5182,233.8915,233.3656,233.3666,233.7148,233.1456,232.7253,233.4464,233.3376,233.5987,233.8771,233.2565,233.3574,233.3412,233.0761,234.202,233.6131,232.6386,232.9949,233.2745,233.56,233.843,234.1947,234.0398,233.1557,233.5402,233.5082,232.6061,232.903,233.243,233.2821,233.5542,233.4386,233.8517,233.7017,234.0377,233.1294,233.1282,233.4788,232.8982,233.2892,233.1774,233.4384,233.7127,233.1258,233.1872
"Arizona",2009,229.991,-.3285705,.4900883,.1224435,9.987347,.4488435,.0320667,.0579621,.4381452,.101085,.0155358,.4391521,.0994651,.0155358,1,26.49,.403688,.0574396,.4445018,.3430173,.3604935,.2921186,.0043706,,229.9911,232.8278,231.1116,231.0158,230.1407,229.9223,231.0989,232.4593,232.0462,232.9949,232.8072,232.699,231.6689,231.2044,231.0443,231.4236,231.1063,230.9525,231.3443,230.0832,231.3047,231.1006,231.8297,232.642,232.4651,232.3361,232.2911,232.0352,231.9392,232.9726,232.8867,232.6918,231.7292,231.6114,231.5808,231.1604,231.5944,231.4205,231.0544,231.524,231.3453,231.2925,232.0745,231.8369,231.7159,232.6388,232.5377,232.352,232.2708,232.2034,231.9415,232.8723,231.6901,231.735,231.5795,231.5856,231.5125,232.0695,231.9791,231.7336,232.54,232.1911,231.7275,231.98,231.3496,232.6199,231.8861,231.4337,231.2741,231.6508,231.9788,232.7913,232.6164,232.4917,231.939,231.8192,231.7931,231.385,231.8126,231.6385,232.2138,231.9767,231.8609,232.7829,232.6825,232.4985,231.8943,231.9398,231.7823,231.7985,232.2035,232.1149,231.8696,232.6797,231.9264,232.1106
"Arizona",2011,235.158,-.1779851,.4896279,.1067179,9.978344,.4330694,.03128,.0508461,.5071476,.0693711,.0223194,.5008867,.0689583,.0341642,1,24.11,.4297528,.050155,.4011619,.3585235,.3480016,.2879429,.005532,,235.1576,237.159,236.4294,235.2714,234.9525,235.0673,236.1525,237.18,235.9035,236.9702,237.1127,237.1001,236.3958,236.199,236.3438,236.7193,235.0696,235.18,235.6815,234.9017,235.9915,236.1208,236.1219,237.0021,237.1481,237.1102,235.8582,235.8728,235.8751,236.9489,236.9268,237.0655,236.1722,236.3036,236.3647,236.1561,236.5511,236.6864,235.0172,235.5607,235.6513,235.9793,236.0642,236.0926,236.0678,236.9893,236.9471,237.0876,235.8399,235.8435,235.8562,236.9126,236.1235,236.2283,236.3266,236.5373,235.547,236.0482,236.0245,236.0488,236.9393,235.8324,236.2098,236.0143,236.6918,237.3563,236.6356,236.4519,236.5991,236.9681,236.2868,237.1657,237.3159,237.2803,236.4039,236.5353,236.5983,236.405,236.7899,236.9271,236.218,236.249,236.2279,237.1482,237.1051,237.2496,236.3504,236.4533,236.5517,236.7714,236.1973,236.174,236.2007,237.0928,236.4297,236.1591
"Arizona",2013,240.305,-.0310585,.4884093,.0968473,9.970627,.4454196,.0357962,.0488911,.4817039,.0537056,.0342465,.4348109,.0547801,.0715051,1,27.58,.4135326,.0497272,.430344,.3474666,.3784862,.2669498,.0070975,,240.3049,242.2874,240.4136,239.4452,239.6556,240.2349,241.0006,241.5217,240.2771,241.6608,242.2607,242.0379,239.8629,239.8274,240.3704,240.5821,238.8687,239.3678,239.7624,239.6463,240.4091,240.9911,239.8712,240.992,241.5397,241.3241,239.8936,240.2746,240.1215,241.6751,241.4472,242.027,239.3195,239.8028,239.755,239.8234,240.067,240.5938,238.852,239.2836,239.7563,240.4407,239.5371,239.8927,239.7292,241.0222,240.8222,241.3521,239.9121,239.7648,240.1343,241.4701,239.3051,239.3172,239.7569,240.0949,239.3121,239.5633,239.4187,239.7621,240.8577,239.7923,239.3375,239.4509,239.8702,241.1525,239.366,239.3039,239.8447,240.0544,239.527,240.6488,241.1907,240.9599,238.8396,239.326,239.2606,239.3099,239.5603,240.0863,239.2154,239.5686,239.3881,240.6903,240.4833,241.0083,238.8372,238.8407,239.2836,239.5999,239.2531,239.0994,239.441,240.5301,238.8737,239.1432
"Arizona",2015,237.612,-.0789784,.4907109,.120875,9.968073,.4704817,.0262163,.0486816,.5573652,.0574906,.0520205,.5250086,.0628808,.0571862,1,36.34,.3849666,.0546763,.3331237,.3421888,.367532,.2852812,.004998,,237.6118,240.1522,239.2795,237.2846,237.3385,237.6209,238.3701,240.2811,238.5084,239.8928,240.1844,239.8312,238.9338,238.9738,239.2552,239.3349,237.0403,237.2918,237.531,237.3618,238.1596,238.4448,238.89,240.0289,240.309,239.9668,238.4375,238.5592,238.2472,239.9276,239.607,239.8775,238.6537,238.899,238.7041,238.9707,239.1057,239.3654,237.0621,237.389,237.6076,238.227,238.7963,238.9208,238.6128,240.055,239.7461,240.005,238.4756,238.2062,238.312,239.6495,238.6439,238.5297,238.7277,239.1338,237.4547,238.819,238.5479,238.6551,239.7774,238.2523,238.5524,238.5766,239.0565,240.1334,238.7298,238.7589,239.0362,239.1243,238.7507,239.8921,240.1665,239.824,238.4565,238.6998,238.5055,238.7578,238.9037,239.1596,238.6666,238.7866,238.4772,239.9209,239.6138,239.8673,238.4494,238.3385,238.5341,238.9346,238.6921,238.4217,238.5244,239.6479,238.3642,238.4531
"Arizona",2017,234.436,-.1562814,.4948533,.1025158,9.96699,.4646562,.0365993,.0469419,.5637617,.0496353,.0325585,.5046118,.0531634,.0652949,1,36.27,.3714059,.0569133,.3540445,0,0,0,0,,234.4358,236.6178,236.2702,234.1446,233.754,234.383,234.4358,236.9642,235.0834,235.9585,236.6035,236.6178,235.9323,235.5918,236.1963,236.2702,233.508,234.0886,234.1446,233.7589,233.754,234.383,235.6497,236.3239,236.9429,236.9642,234.6169,235.0874,235.0834,235.9827,235.9585,236.6035,235.2872,235.8449,235.9323,235.5728,235.5918,236.1963,233.5109,233.508,234.0886,233.7589,235.1724,235.6315,235.6497,236.3344,236.3239,236.9429,234.6443,234.6169,235.0874,235.9827,235.2599,235.2872,235.8449,235.5728,233.5109,235.1795,235.1724,235.6315,236.3344,234.6443,235.2599,235.1795,235.4058,236.3797,235.1415,234.7591,235.3563,235.4058,235.1022,235.781,236.387,236.3797,234.5232,235.0819,235.1415,234.7536,234.7591,235.3563,234.6612,235.1124,235.1022,235.8073,235.781,236.387,234.5124,234.5232,235.0819,234.7536,234.6845,234.6612,235.1124,235.8073,234.5124,234.6845
"Arizona",2019,237.610,,,,,,,,,,,,,,,,,,,,,,,,237.6102,239.7922,239.4446,237.319,236.9285,237.5574,237.6102,240.1386,238.2578,239.1329,239.778,239.7922,239.1068,238.7662,239.3707,239.4446,236.6824,237.263,237.319,236.9333,236.9285,237.5574,238.8241,239.4983,240.1174,240.1386,237.7913,238.2619,238.2578,239.1571,239.1329,239.778,238.4616,239.0193,239.1068,238.7472,238.7662,239.3707,236.6853,236.6824,237.263,236.9333,238.3468,238.8059,238.8241,239.5088,239.4983,240.1174,237.8187,237.7913,238.2619,239.1571,238.4343,238.4616,239.0193,238.7472,236.6853,238.3539,238.3468,238.8059,239.5088,237.8187,238.4343,238.3539,238.5802,239.5541,238.3159,237.9335,238.5307,238.5802,238.2767,238.9554,239.5614,239.5541,237.6977,238.2563,238.3159,237.928,237.9335,238.5307,237.8357,238.2868,238.2767,238.9818,238.9554,239.5614,237.6868,237.6977,238.2563,237.928,237.8589,237.8357,238.2868,238.9818,237.6868,237.8589
"Arkansas",1996,217.158,-.1764879,.4999942,.0294382,9.987826,.0583318,.0118783,.0346653,.3385251,.0878536,.0456738,.3385251,.0878536,.0456738,1,15.67,.7035682,.1903374,.5253509,.7999455,.1651839,.0334538,.0014169,,217.1576,216.4695,218.4109,216.2532,216.6521,217.4005,216.9007,217.76,216.5356,215.8985,216.6049,216.8528,217.7388,217.911,218.5398,218.4918,215.8166,216.4951,216.4664,216.854,216.3259,217.107,217.7423,217.1357,217.8066,218.0956,215.9806,216.6673,216.8862,216.0181,216.2403,216.9787,217.2865,217.8591,218.1013,218.0075,217.9106,218.5805,216.0211,215.9466,216.6728,216.5115,217.1404,217.7887,218.06,217.1868,217.436,218.1373,216.099,216.2938,217.0089,216.3559,217.3825,217.5653,218.1875,217.9891,216.1329,217.1922,217.4253,218.1014,217.4854,216.4082,217.644,217.4754,218.4109,217.76,217.7388,217.911,218.5398,218.4918,217.7423,217.1357,217.8066,218.0956,217.2865,217.8591,218.1013,218.0075,217.9106,218.5805,217.1404,217.7887,218.06,217.1868,217.436,218.1373,217.3825,217.5653,218.1875,217.9891,217.1922,217.4253,218.1014,217.4854,217.644,217.4754
"Arkansas",2000,217.063,-.2520724,.4948057,.0646582,10.03067,.0820412,.0096197,.0323807,.4123853,.0961107,.0131632,.4123853,.0961107,.0131632,1,15.86,.6447358,.2308656,.4681852,.8121504,.1401768,.0468752,.0007977,,217.0629,216.6193,219.1767,216.0669,217.4052,217.7486,216.5947,218.4541,216.7076,216.8772,217.1279,217.0576,218.3727,219.4062,219.5797,219.0795,216.445,216.7604,216.1613,217.8661,216.8586,217.2243,218.4211,218.5634,218.7637,218.7843,216.9455,217.2041,217.1065,217.2034,217.2627,217.5257,218.6412,218.7819,218.6357,219.6404,219.2158,219.4223,216.9206,216.4449,216.7886,217.2935,218.5303,218.7292,218.7338,218.7472,218.8537,219.0673,217.2688,217.2983,217.564,217.5654,218.8889,218.8028,218.9819,219.424,216.8833,218.7168,218.8065,219.015,219.0234,217.5982,219.0177,218.9781,219.1767,218.4541,218.3727,219.4062,219.5797,219.0795,218.4211,218.5634,218.7637,218.7843,218.6412,218.7819,218.6357,219.6404,219.2158,219.4223,218.5303,218.7292,218.7338,218.7472,218.8537,219.0673,218.8889,218.8028,218.9819,219.424,218.7168,218.8065,219.015,219.0234,219.0177,218.9781
"Arkansas",2003,229.007,-.1805722,.4941053,.1275494,10.07502,.0440985,.0113834,.0025895,.4456362,.0962063,0,.4456362,.0962063,0,1,10.78,.6914862,.2472229,.4266269,.6697981,.2352321,.0913676,.0036023,,229.0066,227.8575,231.2164,227.518,229.3564,229.6324,227.9779,229.9996,227.7868,228.1298,228.3141,227.9072,230.092,231.4492,231.5775,230.7672,227.9284,228.147,227.2512,229.7747,228.2849,228.5634,229.8121,230.0998,230.256,230.0126,228.0558,228.2344,227.8579,228.4207,228.1651,228.3456,230.3814,230.4485,230.102,231.6581,230.93,231.072,228.3552,227.597,227.8355,228.6854,229.9293,230.0676,229.8561,230.2517,230.1037,230.2561,228.3444,228.1112,228.2874,228.4452,230.5948,230.3121,230.4065,231.1134,227.9997,230.083,229.9615,230.0984,230.2486,228.3889,230.4984,230.1077,231.2164,229.9996,230.092,231.4492,231.5775,230.7672,229.8121,230.0998,230.256,230.0126,230.3814,230.4485,230.102,231.6581,230.93,231.072,229.9293,230.0676,229.8561,230.2517,230.1037,230.2561,230.5948,230.3121,230.4065,231.1134,230.083,229.9615,230.0984,230.2486,230.4984,230.1077
"Arkansas",2005,235.545,-.0569021,.4724944,.1102615,10.07594,.0489642,.0127621,.0101361,.4247061,.1182826,.001968,.4172145,.1193561,.0084251,1,11.62,.7087246,.2168195,.4539324,.6799544,.2293794,.087118,.0035481,,235.5455,233.6059,237.07,234.0711,235.4191,236.0928,234.4451,235.541,233.5842,233.402,233.997,233.6705,236.0189,236.9,237.4003,236.629,234.0258,234.62,233.7788,235.8116,234.2728,234.9432,235.4168,235.2124,235.7614,235.5749,233.3909,233.967,233.6724,233.6735,233.4545,234.0421,235.9102,236.3444,236.0481,237.1055,236.3847,236.8985,234.4257,233.661,234.276,234.6417,235.1124,235.6364,235.4824,235.3582,235.2381,235.7812,233.6601,233.4646,234.036,233.7142,236.1213,235.8551,236.3175,236.5625,234.032,235.2601,235.1666,235.6876,235.376,233.7219,236.0364,235.3059,237.2204,235.6418,236.1563,237.045,237.5465,236.774,235.511,235.3061,235.8573,235.6739,236.043,236.477,236.1841,237.2482,236.524,237.0387,235.2003,235.7256,235.5754,235.4491,235.3301,235.8753,236.2512,235.9862,236.4485,236.6989,235.3452,235.2534,235.7757,235.4652,236.1644,235.3899
"Arkansas",2007,237.671,-.0504151,.4943493,.097557,10.07126,.0887999,.0190512,.0083217,.4713369,.0972132,.0002296,.466947,.0987084,.0002296,1,11.44,.6669768,.2159262,.4312203,.6573716,.229074,.1112316,.0023228,,237.6707,236.3762,240.0159,236.8229,237.3366,238.2667,236.7425,238.6205,236.6531,235.9754,236.8172,236.4382,239.2877,239.63,240.3579,239.6052,236.5471,237.4258,236.533,237.7761,236.3706,237.2992,238.7267,238.0857,238.8645,238.6427,236.2385,237.0812,236.722,236.2902,236.0305,236.8595,238.95,239.6339,239.297,239.8506,239.1544,239.8927,237.0017,236.1915,237.0873,236.7946,238.1979,238.9692,238.7712,238.2533,238.1049,238.8727,236.55,236.2988,237.1307,236.3332,239.1842,238.8816,239.5882,239.3516,236.6196,238.3684,238.2366,238.9993,238.2646,236.598,239.0866,238.3984,240.1034,238.6803,239.3678,239.7143,240.4426,239.6891,238.7825,238.1413,238.921,238.7008,239.0274,239.7107,239.3756,239.9333,239.235,239.9734,238.25,239.0217,238.8257,238.307,238.1591,238.9276,239.2596,238.9574,239.6634,239.4303,238.4186,238.2876,239.0505,238.3169,239.1603,238.4476
"Arkansas",2009,237.541,-.05605,.4884039,.1091471,10.0583,.0804527,.0175427,.0071569,.4963486,.0968225,.0006905,.481512,.0985179,.0100002,1,13.76,.6573691,.234909,.4061384,.6519644,.2346866,.1107379,.0026111,,237.5406,236.4136,239.92,236.5246,237.3941,238.0318,236.559,238.6751,236.7034,236.1863,236.7437,236.4709,239.0824,239.7012,240.1917,239.4825,236.4366,237.0194,236.2178,237.7484,236.375,237.0079,238.7909,238.3007,238.8333,238.6898,236.4539,237.0229,236.7586,236.4182,236.2371,236.786,238.9142,239.3508,239.0796,239.8732,239.1981,239.6968,236.8003,236.0658,236.6653,236.7094,238.4162,238.948,238.8207,238.4104,238.3134,238.8376,236.6832,236.5022,237.0633,236.4599,239.0917,238.8337,239.2945,239.343,236.4029,238.5279,238.4419,238.967,238.4171,236.7222,238.9823,238.5471,239.8814,238.6501,239.0472,239.664,240.1539,239.4438,238.7675,238.2775,238.8093,238.6641,238.8802,239.3166,239.0434,239.8364,239.161,239.6592,238.3945,238.9257,238.7966,238.3877,238.2896,238.813,239.0583,238.7988,239.2594,239.3065,238.5067,238.4194,238.944,238.3938,238.948,238.5253
"Arkansas",2011,237.810,-.0826906,.4852618,.118973,10.07817,.0999977,.0195739,.0041464,.6170381,.0259421,.0005667,.6063774,.0276626,.0052525,1,10.95,.6486174,.2133578,.3564532,.6532859,.2236857,.1200356,.0029928,,237.8102,236.3338,241.0085,237.0011,237.878,238.5078,236.8481,239.2038,236.7615,236.3274,236.8573,236.4311,240.2198,240.9536,241.3909,240.5661,237.1074,237.7081,236.703,238.3643,236.869,237.5066,239.3825,238.9903,239.476,239.2438,236.709,237.2686,236.8543,236.6771,236.4073,236.9338,240.2094,240.6075,240.2392,241.1862,240.4352,240.8892,237.6113,236.7334,237.3585,237.3406,239.1566,239.6529,239.4412,239.1633,239.0198,239.5017,237.0549,236.7849,237.341,236.7449,240.4556,240.137,240.5667,240.6418,237.2098,239.3327,239.2027,239.6968,239.185,237.1183,240.3515,239.3703,241.1444,239.2979,240.3443,241.0845,241.5215,240.6929,239.4699,239.0779,239.5642,239.3325,240.3295,240.7261,240.3578,241.314,240.557,241.0103,239.2386,239.7346,239.5241,239.2475,239.1026,239.5849,240.5722,240.2514,240.6794,240.7602,239.4113,239.2805,239.7741,239.2646,240.4623,239.4448
"Arkansas",2013,239.891,-.0457627,.4857163,.1304132,10.06771,.110715,.021547,.005378,.5820084,.0158544,.0005685,.5766573,.0166855,.012117,1,11.76,.6373251,.208793,.4015688,.6555598,.2252118,.1151868,.0040416,,239.8905,238.3181,241.6881,239.3311,239.9889,240.5868,238.805,240.278,238.9636,238.3389,238.8387,238.3584,241.1749,241.7117,242.1026,241.236,239.4537,240.0385,238.9273,240.4722,238.8582,239.4594,240.6942,240.1555,240.5867,240.2913,238.9137,239.4653,239.0038,238.6853,238.3656,238.8581,241.226,241.6038,241.1685,241.9606,241.1864,241.5935,239.9567,238.9697,239.578,239.3247,240.5308,241.0005,240.7255,240.3473,240.1592,240.5848,239.2558,238.9397,239.4848,238.6996,241.4957,241.1254,241.5345,241.4112,239.4417,240.7266,240.5499,241.0157,240.3427,239.269,241.3621,240.7366,241.979,240.4736,241.4408,241.9919,242.3856,241.5102,240.8775,240.3371,240.7731,240.4792,241.483,241.8607,241.426,242.2365,241.4495,241.8589,240.7018,241.1746,240.9025,240.5238,240.3338,240.7638,241.7474,241.3734,241.7828,241.6693,240.8925,240.7152,241.1838,240.5123,241.6047,240.8968
"Arkansas",2015,235.215,-.1633652,.4992855,.1322807,10.09161,.1116545,.0216514,.0051457,.6611819,.0041236,.0022297,.6421451,.0067952,.0054177,1,15.58,.6400498,.2090133,.3324647,.6562862,.2324458,.1064751,.0047929,,235.2155,233.4395,238.3314,234.4288,235.1963,236.1997,233.9572,236.3611,233.9916,233.3377,234.208,233.3459,237.5612,238.2016,238.9042,237.6892,234.4508,235.4287,233.9279,235.8893,233.8952,234.906,236.6377,236.0548,236.8168,236.2216,233.8342,234.7369,233.9059,233.8558,233.2366,234.091,237.4765,238.1525,237.4382,238.5518,237.4836,238.2025,235.1721,233.8706,234.8717,234.5806,236.3115,237.0905,236.5283,236.3425,235.9131,236.661,234.3467,233.7392,234.6281,233.7406,237.855,237.2573,237.9617,237.8117,234.5634,236.6044,236.196,236.9637,236.1918,234.2373,237.6011,236.4787,238.3819,236.3958,237.6069,238.2503,238.9513,237.7417,236.6686,236.0872,236.848,236.2577,237.5206,238.1944,237.4863,238.5984,237.5343,238.2512,236.3407,237.118,236.5605,236.3729,235.9469,236.6934,237.8968,237.3039,238.0059,237.8601,236.6314,236.2265,236.9923,236.2235,237.6453,236.507
"Arkansas",2017,233.848,-.1757093,.4890752,.1436985,10.12442,.1375392,.0252418,.0074407,.6485246,.0053289,.0024717,.6124416,.0107477,.0128319,1,16.70,.6140676,.1907106,.3436747,0,0,0,0,,233.8481,231.9644,236.9269,233.4991,234.0837,235.0379,233.8481,234.8611,232.7396,232.1236,232.9292,231.9644,236.4373,237.0269,237.6386,236.9269,233.7421,234.7119,233.4991,234.9055,234.0837,235.0379,235.3299,234.8001,235.47,234.8611,232.8085,233.6743,232.7396,232.7593,232.1236,232.9292,236.562,237.1838,236.4373,237.4521,237.0269,237.6386,234.6023,233.7421,234.7119,234.9055,235.2203,235.9347,235.3299,235.1718,234.8001,235.47,233.4372,232.8085,233.6743,232.7593,237.0298,236.562,237.1838,237.4521,234.6023,235.5989,235.2203,235.9347,235.1718,233.4372,237.0298,235.5989,236.4986,234.5748,236.0455,236.6142,237.2198,236.4986,235.0606,234.5346,235.1954,234.5748,236.1833,236.803,236.0455,237.0445,236.6142,237.2198,234.9693,235.677,235.0606,234.9127,234.5346,235.1954,236.6576,236.1833,236.803,237.0445,235.3544,234.9693,235.677,234.9127,236.6576,235.3544
"Arkansas",2019,233.252,,,,,,,,,,,,,,,,,,,,,,,,233.2521,231.3683,236.3309,232.9031,233.4877,234.4419,233.2521,234.265,232.1436,231.5276,232.3331,231.3683,235.8413,236.4309,237.0426,236.3309,233.146,234.1159,232.9031,234.3095,233.4877,234.4419,234.7339,234.2041,234.8739,234.265,232.2125,233.0783,232.1436,232.1633,231.5276,232.3331,235.9659,236.5878,235.8413,236.8561,236.4309,237.0426,234.0063,233.146,234.1159,234.3095,234.6243,235.3387,234.7339,234.5758,234.2041,234.8739,232.8412,232.2125,233.0783,232.1633,236.4338,235.9659,236.5878,236.8561,234.0063,235.0029,234.6243,235.3387,234.5758,232.8412,236.4338,235.0029,235.9026,233.9788,235.4495,236.0182,236.6238,235.9026,234.4646,233.9386,234.5994,233.9788,235.5873,236.207,235.4495,236.4485,236.0182,236.6238,234.3732,235.081,234.4646,234.3167,233.9386,234.5994,236.0616,235.5873,236.207,236.4485,234.7584,234.3732,235.081,234.3167,236.0616,234.7584
