grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
8th grade,mathematics,2015,GEORGIA,34.8%,54.6%,40.4%,20.7%,0.0%,28.7%,32.5%,28.7%,2.6%,40.9%,63.7%,21.7%,26.0%,24.8%,11.5%,14.275854,86.3%,41.9%,26.7%,25.0%,290.31699,293.06921,282.49719,285.58954,266.71747,279.78952,271.70728,297.17545,283.27621,275.34018,274.71866,275.08801,288.8537,290.69196,278.40076,296.89075,280.88748,283.35608,287.40466,268.86627,270.65631,287.24414,285.32349,296.25815,287.37561,282.0025,276.10687,277.814,294.36398,281.59412,280.00046,277.37341,281.72766,287.12372,292.61081,294.7471,274.06616,297.32986,287.5477,266.26315,285.65939,273.18021,284.99155,286.70956,292.81763,295.39127,294.0076,286.32379,279.95444,292.65915,286.9256,277.16006,284.34882,287.85156,274.42551,274.22131,272.94287,287.38516,280.15979,282.56607,300.12393,291.16232,276.96686,289.73407,294.89572,278.47455,285.60052,288.80664,277.04932,295.30151,279.21194,298.29547,284.45978,276.99966,272.23883,279.18762,281.52289,278.25052,275.60828,283.33231,286.04715,285.61087,288.44476,290.98581,281.40594,279.51099,284.92868,287.51703,274.60208,285.87122,293.6651,287.27142,287.27905,293.40826,287.6604,294.02072,271.40115,283.50461,274.69089,281.66101,274.98669,282.9671,286.42014,288.80344,279.74594,292.48026,272.93845,287.92395,290.0379,271.12784,277.62381,283.48306,278.49207,271.23526,268.14908,288.67813,278.3609,286.05258,278.41373,291.38766,281.90213,274.98972,290.09979,281.8671,275.94962,276.08643,273.52731,281.94632,292.63498,277.00229,277.6806,275.59146,289.38345,278.29019,280.83197,286.53412,280.77774,275.93756,289.77307,281.15433,288.19229,290.73752,285.01889,276.95728,275.60321,280.88165,286.47083,282.52213,275.75528,276.1629,281.55264,276.04807,272.86063,288.52768,274.24014,272.68655,288.9812,282.29108,277.39093,280.81445,293.43246,279.29379,289.61978,291.83118,291.46188,278.76828,284.03125,292.65363,284.8461,274.569,270.78207,277.91885,289.85168,287.89255,274.86353,286.57935,273.23267,284.2117,276.01208,284.53665,276.25494,280.3118,277.24057,283.96396,276.82352,287.88815,294.61212,285.48975,276.56488,273.75998,286.99139
8th grade,mathematics,2017,GEORGIA,64.7%,11.3%,41.3%,0.0%,0.0%,17.9%,76.8%,25.4%,0.0%,32.8%,28.6%,10.4%,0.0%,25.4%,13.0%,14.245849,4.3%,0.0%,15.6%,0.0%,291.6972,293.1188,290.95102,288.10886,292.6936,272.29785,268.04364,281.74661,280.43759,276.75616,281.88846,287.79822,274.98584,278.52798,278.89484,291.88586,291.10928,287.35706,269.74655,287.25317,278.97897,268.44757,300.77917,298.99731,297.06021,288.86523,288.21741,282.97433,285.51938,296.2731,279.09229,288.46289,294.67657,294.56125,276.52957,275.82501,294.39499,279.34531,281.43658,280.36728,274.01202,274.42108,281.13428,299.20938,290.96149,290.86987,290.3056,289.17725,287.42844,275.85895,279.6232,288.73538,284.50854,297.37119,282.99353,281.60468,282.87445,290.26718,299.48364,279.00446,297.7189,285.45432,287.91406,298.23483,275.76871,284.0025,281.76614,279.31488,275.48434,284.32645,290.79739,287.68106,283.74243,296.46371,276.28854,276.62668,294.30991,295.26816,287.37283,277.96222,293.82541,281.67651,283.41312,282.20374,289.155,294.15317,296.24356,290.55673,291.44934,285.11728,277.9718,297.15079,295.82318,286.47565,289.1268,293.86954,291.79291,292.86304,281.20032,269.47919,282.97147,288.65314,296.96088,291.358,279.2359,283.10541,293.96774,289.26849,271.47125,282.05417,274.29837,278.87039,286.67163,268.1073,277.31143,280.17526,273.21231,283.2381,283.45157,297.55331,297.82965,282.56152,284.2291,292.27219,287.84805,283.50174,296.86261,285.99677,273.60715,289.07513,282.79626,286.53128,284.05136,291.39755,271.71219,286.07492,284.56747,284.76593,297.24731,274.26813,285.53616,292.37247,293.11707,276.30127,285.02045,279.22662,292.57913,284.43744,282.09708,288.09503,288.01419,284.17813,296.60709,274.30063,294.77124,283.89413,294.69031,286.26788,294.76785,288.10672,296.08859,274.58755,281.92664,291.61908,282.8493,279.80249,277.48975,296.22577,281.98907,281.07321,277.97583,273.42847,271.37888,275.27881,289.25955,295.21289,293.80557,280.05484,280.48792,287.29565,284.52365,278.04773,279.03949,279.9021,278.00537,278.12601,278.1499,296.81067,292.80804,289.40103,296.11963
8th grade,mathematics,2019,GEORGIA,,,,,,,,,,,,,,,,,,,,,293.75549,299.83029,280.638,274.19958,280.75589,284.61606,272.80505,291.82159,279.79382,300.02115,292.22067,284.01672,280.26566,281.86212,291.94531,290.71005,279.63406,280.3649,272.23111,280.91907,280.40027,281.20493,302.27029,294.61459,292.3847,294.08191,287.86127,295.46289,301.08078,284.14484,301.12695,300.49481,294.87967,302.24869,278.07117,296.20731,293.62552,296.33585,296.59818,286.99414,283.17105,278.28421,287.46124,289.23416,296.98798,300.397,300.12683,291.23645,295.07007,300.13068,283.12183,283.29034,282.03073,298.54507,285.22244,291.89279,274.00052,289.51761,288.53174,295.53198,286.52939,279.96579,278.32129,281.72156,281.39307,290.70581,281.40604,289.59396,290.3259,284.19995,285.98389,304.78647,305.10364,282.99033,294.95044,300.00897,287.28748,295.33777,293.07822,281.29153,298.70047,298.49326,294.61072,291.08957,299.21759,298.4552,288.30447,285.73694,288.52621,298.13416,297.41025,300.98245,298.92642,291.60788,287.15195,283.99039,280.56314,277.31284,281.61633,272.66306,296.08084,295.64746,284.99979,287.13522,298.19119,280.8316,294.53528,291.82687,298.02707,292.95264,298.36496,279.72702,294.56647,293.71021,278.53952,293.07916,281.37405,291.11905,297.80637,299.66473,280.2547,284.43906,279.97937,298.77551,290.47461,299.91479,290.04071,292.93079,283.19543,283.38113,284.37344,282.93201,289.01331,289.83826,291.1254,273.89584,279.08438,285.1358,280.63361,297.28949,298.56165,293.96954,296.11392,279.03192,286.1897,288.52512,282.88861,275.17383,283.0614,296.42645,299.35086,292.6553,295.86157,301.31787,298.51627,286.12555,291.2251,284.64392,293.29034,283.61981,279.27039,294.39761,293.8252,287.15979,281.05142,278.97461,282.27271,290.83795,294.66196,278.21268,289.01971,289.13632,282.58408,281.62088,281.50284,290.84222,292.58194,279.5574,290.10632,280.17615,278.94199,291.02921,285.91321,284.61246,276.8385,286.91443,294.81763,278.55161,300.89755,281.67612,298.2211
8th grade,mathematics,1996,HAWAII,0.0%,23.4%,20.5%,80.7%,4.9%,0.0%,36.0%,0.0%,0.0%,39.4%,29.9%,16.3%,34.1%,0.0%,0.0%,13.942504,12.3%,64.2%,6.2%,22.1%,267.34436,248.06252,253.32126,266.87497,261.70181,268.11221,273.4292,258.87637,254.76845,253.71529,251.46602,255.44701,252.19615,261.62521,251.47736,259.05731,258.03329,262.12524,253.57639,258.92255,261.48703,258.57794,243.06061,260.35019,259.62024,260.539,243.73737,259.64618,256.18851,260.80753,258.13092,256.6481,250.71635,259.10178,255.31212,268.49588,259.15863,249.14023,261.61313,250.02783,270.23001,269.74896,248.45291,238.91675,257.84335,242.07462,261.34485,246.10713,262.7616,250.75995,249.30914,247.96854,255.83421,260.26199,250.26616,247.90028,265.24655,248.15218,239.35527,257.45331,262.96857,242.75801,256.49701,241.8237,254.52914,244.82222,268.90598,255.65213,249.76013,269.32407,246.8206,250.62608,257.17017,255.72273,267.63541,247.6611,252.14725,252.22079,252.01688,267.0524,253.7303,243.73584,258.35602,252.53209,264.54486,252.78813,257.54648,248.1057,264.45319,258.75006,248.30904,248.1575,250.12186,240.75011,252.38513,241.66147,257.98016,268.92184,259.88702,264.02878,261.74179,257.22299,251.22845,261.97672,264.63559,263.49829,248.82506,254.10527,269.61621,261.43042,254.82564,258.10959,268.83942,269.57077,254.57343,251.84322,269.13513,260.84637,255.70479,257.29626,256.97263,266.95187,246.77124,263.67978,250.44165,258.03931,263.16013,260.75183,264.11276,259.71268,254.9854,257.61536,263.40497,271.20007,271.83539,266.41446,258.5242,244.79289,246.63666,246.36707,260.36017,256.27548,242.87482,258.56561,253.88472,250.192,255.00299,264.6593,254.60893,264.88998,250.20988,260.80048,265.0675,258.3764,253.04912,255.37985,254.26848,253.96622,253.93556,268.32675,251.88594,255.64967,267.78802,251.96907,260.31824,265.27835,251.44533,250.90219,251.80983,251.61931,253.8876,268.30258,259.02472,273.7244,261.49799,256.83594,252.66348,244.36293,255.2438,256.06564,255.9431,256.21191,270.99609,250.74246,270.43832,256.04117,245.52242,257.20682,258.65549,253.45828,247.58357
8th grade,mathematics,2000,HAWAII,0.0%,0.0%,0.0%,71.2%,10.3%,0.0%,21.8%,12.7%,6.2%,50.3%,28.7%,3.0%,6.0%,29.1%,0.0%,13.888074,17.2%,17.9%,9.1%,3.7%,266.07913,257.52499,266.16486,252.06027,269.54425,248.43362,271.58835,254.94229,251.77457,260.1622,249.33447,259.53183,258.80292,254.69827,269.83911,265.75537,262.49652,255.91689,255.71548,266.50256,273.00366,248.83287,257.61609,262.45343,258.69113,261.51172,245.54413,257.78107,239.82794,252.7301,243.41513,262.96548,258.9834,253.33449,251.31676,268.42712,274.27252,257.94794,247.65915,261.18719,251.38219,258.89404,260.10745,250.93811,255.35136,242.32254,259.06091,251.08125,254.745,249.79951,241.03307,252.71254,259.54984,272.85358,260.39764,259.52872,266.35974,257.74976,251.86151,258.43439,247.32414,249.89183,265.40009,260.39105,261.22842,244.87032,256.13574,250.98834,263.90256,274.73743,262.44727,243.58417,256.32901,246.44679,257.92429,250.10805,260.37683,266.80106,268.54517,255.41006,241.067,248.71574,249.06642,263.41049,261.2074,240.67928,252.85681,253.29344,271.38348,267.80276,258.97415,245.24466,239.11487,246.92393,252.85506,256.6889,257.58926,272.05109,268.84332,275.99432,252.60518,269.82394,243.84566,262.02271,263.51001,252.28709,246.63409,257.28397,264.83871,264.74051,270.3576,252.9054,270.92245,270.37283,270.27328,267.41501,254.33604,244.95705,257.57516,255.54201,256.81845,264.10464,258.4613,252.9429,264.1868,266.11868,241.66409,276.60028,251.44025,276.3147,264.78372,274.854,261.57233,256.43665,256.34836,254.28236,272.41348,261.45834,245.3808,251.4015,254.31421,253.16496,249.43372,247.87396,263.63019,254.79512,259.01596,257.83752,255.17058,259.01593,260.31995,274.81827,251.9426,247.57159,251.10782,256.14636,264.37585,256.52084,265.21027,268.63223,262.55502,260.22339,263.23404,269.65646,259.76788,264.1568,266.9928,258.22232,243.39139,266.2052,251.10606,267.39825,267.00668,260.89307,254.57147,259.37491,255.87726,246.18887,248.08948,257.90216,263.45065,253.15398,266.7572,261.05472,257.4509,265.33713,251.74043,244.87355,251.31578,275.92258,265.93927
8th grade,mathematics,2003,HAWAII,31.3%,0.0%,3.0%,82.5%,24.8%,14.4%,23.9%,0.0%,0.0%,86.0%,9.6%,37.6%,0.0%,27.9%,17.3%,13.71876,38.7%,50.1%,0.0%,21.8%,258.48425,246.50935,262.8707,254.29659,277.01593,261.78635,270.55515,262.67178,264.108,247.03035,242.92261,258.51938,269.65915,275.22205,252.41048,279.40512,257.3273,256.05023,256.94247,255.30342,259.35724,263.383,255.73326,266.30441,252.33122,261.28055,250.98195,243.10074,261.52109,246.59477,246.58142,265.22617,269.56528,256.40411,274.23764,260.84805,279.9863,262.13016,269.91565,277.03528,262.52841,267.32831,254.22795,246.24861,263.35416,268.33575,249.8685,264.25824,263.0701,259.04434,258.11325,252.69467,270.57755,270.5824,273.75534,256.19168,262.15704,259.13391,265.6897,259.25104,258.58014,262.43292,264.98044,258.2554,265.28522,260.38464,272.37125,262.15826,263.35797,273.59625,244.43539,262.82092,265.43048,247.24802,259.47604,267.94757,255.84674,275.94241,259.41357,271.47153,267.13751,250.28928,257.17242,247.04742,252.26463,245.5173,265.36023,275.98666,265.70035,263.90918,261.702,248.33734,251.03314,267.12357,266.16537,264.15536,247.94984,269.04297,266.73544,277.83008,257.82904,272.30905,265.51239,253.15968,259.31589,262.30905,250.68785,271.95862,269.55188,259.95563,274.97574,261.53821,272.51779,258.80481,273.39871,264.76938,270.0296,261.1893,266.26624,259.26016,250.85849,252.24756,245.81282,263.2327,250.31422,264.32449,261.49295,262.11783,270.60513,256.21777,258.40759,260.98926,265.89526,270.71585,272.92319,267.38626,260.87506,248.38055,265.59647,248.4109,253.57123,259.53973,253.28728,258.46991,264.1409,257.15009,266.86566,266.04984,262.38364,253.88965,265.90784,265.03009,255.1132,265.13345,265.20685,254.68546,257.03931,254.65257,254.08377,271.32959,262.49799,268.11554,272.15573,255.73009,267.17984,264.97003,259.81842,266.81754,268.46259,272.72443,273.73495,264.63159,256.15179,277.33475,256.90698,251.13263,249.21838,251.47801,250.62764,267.25162,257.59097,254.47853,258.34293,257.54443,266.16327,244.81862,263.841,253.28175,248.79132,263.20221,251.34048
8th grade,mathematics,2005,HAWAII,0.0%,18.0%,2.0%,52.6%,13.4%,0.0%,16.5%,0.0%,20.9%,72.8%,3.1%,1.9%,19.8%,5.3%,28.9%,13.589437,5.2%,39.2%,0.0%,0.0%,268.94681,258.93576,266.39893,257.01511,262.19443,253.99956,257.8703,262.74063,252.66281,248.66801,266.21793,256.98566,264.11694,265.90497,258.95926,275.05423,265.56473,269.97989,276.46948,266.59085,276.08401,258.16544,261.37134,248.12906,265.85608,258.65042,245.86134,244.3754,252.411,262.84076,256.2652,263.6225,267.54251,272.75854,277.40704,261.09796,270.65411,256.5835,258.3421,263.98398,259.76587,261.92242,263.70023,255.10751,249.36501,253.78354,247.33951,259.24139,243.54131,250.51768,263.4827,259.48984,262.28952,278.22473,255.15001,262.42935,256.92841,246.86531,248.23294,262.71432,269.16623,249.4897,268.5174,249.70518,265.49451,259.83289,267.02219,260.71222,260.05045,270.3772,255.18532,251.9333,262.01248,258.78717,261.88327,271.17374,258.67712,276.57153,265.93942,277.38467,258.34915,248.55745,248.58142,256.83701,262.31995,254.4774,268.69211,269.0983,272.62735,268.85419,260.93069,253.24442,245.04071,251.99178,270.68637,245.94006,253.74556,262.66946,263.73685,264.78665,269.99167,256.66797,246.23453,265.866,247.58652,255.4178,265.23294,266.79968,271.72208,259.68024,257.11322,270.62192,268.67474,270.59354,275.13596,278.69327,262.19852,245.0551,256.41568,263.83853,244.8989,259.89325,245.6082,246.14206,262.44226,262.02682,247.94031,259.26828,272.81424,276.05481,270.59949,274.72803,259.7616,255.48318,258.4259,269.54016,276.27661,266.63657,263.75894,264.63498,249.95204,246.75496,261.31119,255.29642,260.04666,248.17494,254.61885,256.45111,276.22598,265.2803,259.34271,263.05978,262.06586,248.82253,247.15715,266.74133,266.24271,276.75702,256.39664,254.85225,250.09354,255.80289,270.08328,270.11584,267.96194,263.65179,253.9966,255.03676,249.48387,276.38821,270.06439,260.30435,267.05859,266.26288,258.37054,251.32674,255.81944,265.62613,249.81415,269.5697,260.43921,272.98947,268.54715,263.84384,262.03036,245.83063,249.37772,254.93811,268.41586,268.10507,244.77846
8th grade,mathematics,2007,HAWAII,7.1%,0.0%,0.0%,60.8%,11.6%,4.4%,56.0%,0.0%,0.0%,66.9%,12.6%,40.2%,0.0%,22.6%,0.0%,13.907043,7.0%,39.4%,19.8%,7.9%,280.5321,250.33963,273.45599,274.21371,260.06232,271.23465,265.92725,247.73441,255.61359,268.07706,250.71909,266.48068,265.54037,267.48233,274.85904,275.30713,263.58679,261.69946,281.60837,275.05328,270.37482,266.91254,249.0787,250.72252,257.56744,259.64313,255.9408,245.16824,266.65073,265.6387,259.22165,263.13049,278.42517,269.16019,270.30505,270.83554,265.06708,279.88718,273.76382,275.62793,268.39685,280.56555,258.02448,263.43176,259.97623,252.7352,268.49655,256.68594,269.22235,252.22072,260.45996,268.17215,265.62292,260.92087,278.56732,259.51355,260.0029,256.34872,270.85474,262.88803,266.71844,249.19667,279.4686,249.89157,269.77448,269.66498,274.91397,269.13239,260.95947,277.69327,255.01028,263.37741,247.04649,254.1898,261.59799,256.88467,275.21066,276.94778,282.5549,274.40515,264.50986,266.4487,254.02115,252.95717,264.13217,267.75226,278.45505,272.21277,260.58865,266.92749,263.42706,263.78134,253.33524,250.58482,257.27252,248.74788,259.56607,263.91479,264.63324,262.5043,260.89523,281.98608,256.12302,265.52716,263.86075,256.9649,260.95706,259.16791,270.57813,258.97827,267.94537,272.39865,263.17941,258.87238,257.65762,278.58005,263.12592,260.685,263.53986,262.01581,261.78015,252.09976,260.57877,259.55283,250.60507,267.68488,265.9187,268.84534,261.909,275.94745,278.49307,262.55869,271.40143,264.35455,259.13855,265.12738,279.48257,268.19022,266.53674,249.57623,252.67587,253.37976,244.83395,253.0453,252.90086,242.65291,252.08006,258.97638,270.10147,268.81143,258.05444,261.98599,269.71384,261.72916,254.51038,263.56107,265.82193,260.45636,246.24406,275.1109,268.81479,263.3526,279.14938,264.91516,274.98752,251.20227,258.78531,266.41147,250.68994,262.42459,266.30551,261.66226,278.2139,263.39465,264.91479,251.72227,251.50374,254.3607,255.16672,267.40768,260.16992,260.00732,260.34625,268.41876,278.20972,246.91794,260.13925,261.45264,257.03989,261.87524,261.23938
8th grade,mathematics,2009,HAWAII,17.8%,0.0%,19.1%,72.4%,0.0%,4.6%,41.2%,21.6%,11.7%,72.6%,24.4%,14.1%,0.0%,0.0%,33.5%,13.601844,8.5%,68.3%,41.1%,0.3%,279.09064,253.51645,285.94138,267.84451,272.55963,266.77411,282.12427,259.00195,271.51682,260.76242,274.655,256.59729,278.35678,282.22769,265.74557,280.79327,285.10056,276.22745,278.49411,264.19037,282.75674,275.20975,256.03125,273.36612,273.77457,270.46194,267.32437,270.08124,258.11819,266.58939,265.76151,255.2757,282.10471,260.17459,270.94717,269.28149,268.47708,274.53632,269.42276,278.9679,282.54449,267.25241,256.94678,265.15704,259.20422,268.06375,266.81155,265.37161,266.50571,255.89709,262.97684,259.24411,263.4122,271.25641,267.90256,281.75916,285.43262,253.96762,264.40332,272.64432,267.12778,261.01224,275.04367,255.62074,267.00516,276.31564,266.0181,265.24088,270.14438,284.3544,259.42844,272.13626,252.65138,271.52173,283.38745,262.62137,281.24094,263.04272,286.58463,265.85324,274.98099,262.66669,264.58633,265.70627,271.36996,273.44058,271.26016,274.0849,282.42032,271.96536,263.2868,254.38748,259.90106,266.0386,264.21524,253.39522,258.20926,263.91891,275.19363,267.31223,270.48926,266.58569,273.97931,263.32538,261.16693,255.75826,274.09811,279.30261,262.34991,275.33517,276.61002,286.13199,265.10739,286.09402,262.39291,268.14801,280.2605,265.46136,265.35367,268.58221,266.65201,260.591,256.30707,258.75104,272.76974,270.80313,254.0065,265.60934,264.03961,261.74063,276.79285,262.70901,269.34091,262.82513,265.5874,267.31448,282.20123,264.20535,259.59473,253.94052,253.6362,265.15323,271.23431,272.57153,268.57315,267.73688,252.57953,280.64883,272.03528,275.98459,268.73245,266.58057,260.18604,275.70502,262.26385,262.52213,268.77698,262.97681,270.52094,266.4859,255.6313,267.27432,279.95636,265.19745,271.67615,264.32309,258.16214,265.39032,263.2655,284.56915,271.37082,274.92569,264.77716,263.25629,260.44403,272.82529,250.40538,260.72772,272.39581,264.23993,260.11938,279.99823,267.1713,273.64008,266.22021,264.32343,267.00711,253.28726,258.47086,268.2796,251.2236
8th grade,mathematics,2011,HAWAII,0.0%,25.6%,19.7%,85.5%,0.0%,0.7%,51.3%,0.0%,0.0%,37.0%,43.2%,1.8%,24.6%,5.7%,0.0%,13.769236,27.7%,38.3%,10.7%,20.7%,285.54947,277.41562,274.15225,283.18646,266.84082,264.86557,286.13022,274.36118,263.11911,264.6698,255.91229,276.12799,285.7052,270.45584,279.91028,291.43152,285.53741,268.95358,284.53424,265.46707,286.37112,268.00446,270.37094,279.2197,263.01666,266.82986,275.83759,260.96927,272.42728,265.78506,268.45032,268.34332,271.71191,273.96045,280.80344,272.39255,270.47775,281.38452,284.49152,269.34592,283.96921,282.20749,268.05127,277.64453,267.83423,260.08765,275.8739,277.1893,262.95325,260.99091,275.65741,278.45807,278.33289,276.94281,269.07574,287.06778,285.69888,263.59235,266.34222,262.89795,280.46588,268.76974,280.72726,263.10159,275.39206,260.41815,269.34406,272.97922,266.43369,285.13821,264.24274,269.84293,272.30887,265.86932,287.22382,280.44193,285.67184,276.10916,285.52029,280.60403,264.965,262.52893,275.27579,262.16559,279.54306,272.92868,275.20065,269.5892,271.17682,270.34076,264.17596,267.23706,271.01657,272.63718,284.82495,270.44312,260.33032,268.17734,272.75735,284.85397,270.24524,275.94589,263.80054,268.25378,263.34082,254.20142,276.94049,284.29819,273.57764,280.32751,268.1629,268.0643,268.52411,281.02344,272.7962,270.82111,267.36066,276.28342,268.95776,271.48868,256.72644,262.94089,258.49246,254.6301,257.61249,267.97189,271.08667,288.97861,282.52097,267.19592,286.4371,283.30383,265.21198,282.95206,281.12354,286.76593,273.44144,272.36304,268.65024,271.42526,263.71405,277.32947,275.12057,277.71515,263.40228,257.33841,261.39041,264.0538,279.85666,277.98358,281.85965,269.85883,259.7901,260.50323,266.79376,277.26151,277.29803,280.9906,254.51819,273.93948,255.39781,267.328,274.98108,277.43735,287.30563,262.10971,273.03009,253.52399,257.58041,277.75595,271.99899,266.67465,283.49039,284.66394,263.58408,259.69159,271.34912,267.65961,268.66061,261.0116,257.29715,281.07547,266.9205,279.90869,283.82666,262.51782,272.70871,258.67853,273.7767,278.67667,266.65683
