year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
1992,West Virginia,0.5121785,0.0012394,0.0431993,14.04631,0.9080891,0.0436102,0.0255787,0.0044267,0.0175631,0.0007322,,,,0.0421449,0.9158492,0.0420059,0.8305777,0.1488315,0.0182616,0.0023293,-0.1860153,259.0865,-0.408824,251.2931,,,-0.2416363,257.141,-0.2612443,256.4551,-0.1674121,259.7372,-0.2558388,256.6442,,,-0.4226416,250.8098,-0.4797182,248.8134,-0.3943587,251.7991,-0.4164109,251.0277,,,,,,,,,-0.3063238,254.8783,-0.2231089,257.789,-0.2748771,255.9783,-0.2438973,257.0619,-0.3283403,254.1082,-0.2421082,257.1245,,,,,,,,,-0.488371,248.5107,-0.4082268,251.314,-0.426228,250.6843,-0.4655606,249.3086,-0.4851318,248.624,-0.403625,251.4749,,,,,,,,,,,,,-0.2889388,255.4864,-0.3413734,253.6524,-0.2611336,256.459,-0.3142604,254.6007,,,,,,,,,,,,,-0.4742836,249.0034,-0.490622,248.432,-0.4135139,251.129,-0.4722877,249.0733,,,,,,,,,-0.327285,254.1451,,,,,,,,,-0.4778534,248.8786,,,,
1996,West Virginia,0.499154,0,0.0461969,14.08041,0.9198862,0.0308579,0.0260192,0.0066347,0.0166021,0,0.2864759,0.0693465,0.0338815,0.0452593,0.9154875,0.0392532,0.8247397,0.134467,0.0216077,0.0191857,-0.1707011,264.8652,-0.4068417,256.6055,-0.170792,264.862,-0.2276239,262.8742,-0.2426214,262.3496,-0.1400316,265.938,-0.2211673,263.1,-0.3376204,259.0267,-0.421942,256.0773,-0.4741483,254.2513,-0.3803748,257.5313,-0.3983495,256.9026,-0.2106917,263.4664,-0.2361294,262.5767,-0.1459976,265.7293,-0.1847479,264.3739,-0.2890195,260.7267,-0.1969425,263.9473,-0.2432806,262.3265,-0.2165814,263.2604,-0.2937698,260.5605,-0.1955894,263.9947,-0.3556338,258.3967,-0.4097153,256.505,-0.3190337,259.6768,-0.3291554,259.3228,-0.4840137,253.9062,-0.3957467,256.9936,-0.4106576,256.472,-0.451295,255.0506,-0.466753,254.51,-0.3743078,257.7435,-0.2687169,261.4368,-0.1859918,264.3304,-0.203738,263.7097,-0.2158165,263.2872,-0.2537641,261.9598,-0.1656848,265.0406,-0.2626958,261.6474,-0.3094231,260.013,-0.2178081,263.2175,-0.2708119,261.3636,-0.4222897,256.0652,-0.3370782,259.0457,-0.344264,258.7943,-0.3931735,257.0836,-0.4023362,256.7631,-0.3127413,259.8969,-0.4612973,254.7008,-0.4743182,254.2453,-0.3868648,257.3043,-0.4455767,255.2507,-0.248169,262.1555,-0.2675744,261.4768,-0.184666,264.3767,-0.2370419,262.5447,-0.2864471,260.8167,-0.405727,256.6445,-0.4124453,256.4095,-0.327881,259.3674,-0.3872916,257.2893,-0.453276,254.9814,-0.2507182,262.0664,-0.3973951,256.9359
2000,West Virginia,0.4937408,0,0.0392658,14.06658,0.9070367,0.0399905,0.0305698,0.0082767,0.0141263,0,0.3004087,0.0763054,0.0452369,0.0421306,0.9081823,0.0496871,0.8417959,0.1172435,0.0295302,0.0114304,-0.068219,270.7801,-0.2932709,262.9083,-0.0489397,271.4544,-0.1251419,268.789,-0.1477896,267.9969,-0.0424447,271.6816,-0.1255331,268.7754,-0.214504,265.6634,-0.3093182,262.347,-0.3679265,260.297,-0.2714384,263.6719,-0.2904306,263.0076,-0.0904129,270.0038,-0.1223284,268.8875,-0.0284284,272.1719,-0.0696832,270.7289,-0.1937902,266.3879,-0.0993933,269.6897,-0.1476732,268.0009,-0.1249666,268.7952,-0.2041206,266.0265,-0.1049376,269.4957,-0.2338531,264.9866,-0.2944702,262.8663,-0.2003062,266.1599,-0.2115234,265.7676,-0.3782848,259.9347,-0.2876466,263.105,-0.303598,262.547,-0.3481397,260.9891,-0.3646024,260.4132,-0.2709487,263.689,-0.1560269,267.7087,-0.0701496,270.7126,-0.089701,270.0287,-0.1047459,269.5024,-0.145357,268.082,-0.0550986,271.239,-0.1707753,267.1929,-0.2195312,265.4875,-0.1271205,268.7198,-0.1845807,266.71,-0.3078911,262.3969,-0.219635,265.4839,-0.227838,265.197,-0.2808029,263.3444,-0.2910924,262.9845,-0.199464,266.1894,-0.358606,260.623,-0.3726577,260.1315,-0.2842587,263.2235,-0.3465256,261.0455,-0.1383701,268.3264,-0.1598209,267.576,-0.0751242,270.5385,-0.1316097,268.5628,-0.1999775,266.1714,-0.2942113,262.8754,-0.3019902,262.6033,-0.2157525,265.6197,-0.2789694,263.4085,-0.3546852,260.7601,-0.1459961,268.0596,-0.289864,263.0274
2003,West Virginia,0.4934695,0.0043601,0.1355733,14.09776,0.9570751,0.0378624,0.0026883,0.0017304,0,0.0006439,0.3631274,0.1024304,0.0019,0.271282,0.7249249,0.0037932,0.7941855,0.1786257,0.0210256,0.0061632,-0.1528089,270.7704,-0.4107743,261.7473,-0.0793789,273.3388,-0.2051516,268.9395,-0.1260801,271.7053,-0.1160015,272.0578,-0.2144304,268.615,-0.2848878,266.1505,-0.4152928,261.5892,-0.3817508,262.7625,-0.3788737,262.8631,-0.413081,261.6666,-0.1223049,271.8373,-0.0612703,273.9722,-0.0525631,274.2767,-0.1076685,272.3493,-0.1735707,270.0442,-0.168267,270.2297,-0.2329019,267.9689,-0.1003794,272.6042,-0.1872192,269.5667,-0.1812866,269.7743,-0.2977553,265.7004,-0.2733108,266.5555,-0.2658485,266.8165,-0.288403,266.0276,-0.3866822,262.59,-0.3839604,262.6852,-0.4156719,261.576,-0.3595903,263.5376,-0.3839458,262.6857,-0.3825295,262.7352,-0.0991417,272.6475,-0.0955867,272.7719,-0.1280159,271.6376,-0.0428754,274.6156,-0.0917246,272.907,-0.0859762,273.108,-0.147608,270.9523,-0.2041936,268.973,-0.1999936,269.1199,-0.1638223,270.3851,-0.2844378,266.1663,-0.2787919,266.3637,-0.2985,265.6744,-0.2599058,267.0243,-0.2764747,266.4448,-0.2705906,266.6506,-0.3646808,263.3595,-0.3872107,262.5715,-0.3856788,262.6251,-0.3627131,263.4284,-0.0807305,273.2915,-0.1094059,272.2885,-0.1063101,272.3968,-0.0766354,273.4347,-0.180779,269.792,-0.2710174,266.6357,-0.2852477,266.1379,-0.2807801,266.2942,-0.2639353,266.8834,-0.36614,263.3085,-0.0942505,272.8186,-0.2727039,266.5767
2005,West Virginia,0.4947057,0.003533,0.1420716,14.13845,0.9512922,0.0371237,0.006631,0.004473,0.0004802,0,0.3645197,0.1127618,0.0013572,0.3229572,0.6736206,0.0034222,0.7953708,0.171425,0.0218916,0.0113126,-0.2409826,269.0995,-0.4965981,260.1586,-0.1612908,271.8869,-0.2941942,267.2383,-0.2070812,270.2853,-0.1897761,270.8906,-0.2970077,267.1399,-0.3676785,264.6679,-0.5030013,259.9347,-0.4605906,261.4181,-0.4504719,261.772,-0.4944105,260.2351,-0.2053132,270.3471,-0.1371803,272.7303,-0.1230358,273.225,-0.1850558,271.0557,-0.2557098,268.5844,-0.2428031,269.0358,-0.3166771,266.4518,-0.1711653,271.5415,-0.263756,268.3029,-0.2492149,268.8116,-0.3823727,264.154,-0.3499012,265.2898,-0.3364818,265.7591,-0.3669787,264.6924,-0.4673727,261.1809,-0.457699,261.5192,-0.4989403,260.0767,-0.4282567,262.549,-0.4593463,261.4616,-0.4500529,261.7867,-0.1761953,271.3656,-0.1668523,271.6924,-0.2065901,270.3025,-0.110869,273.6506,-0.1640519,271.7904,-0.1518627,272.2167,-0.2192387,269.86,-0.2820209,267.6641,-0.2692915,268.1093,-0.2297045,269.494,-0.3627627,264.8399,-0.3513507,265.239,-0.3789342,264.2742,-0.3278871,266.0598,-0.3498073,265.293,-0.3373409,265.7291,-0.4352733,262.3036,-0.4644446,261.2833,-0.4553792,261.6004,-0.4281646,262.5523,-0.1495047,272.2992,-0.182897,271.1312,-0.1733509,271.4651,-0.1408213,272.6029,-0.2479387,268.8562,-0.3407146,265.6111,-0.3602962,264.9262,-0.3494956,265.304,-0.3288321,266.0267,-0.433499,262.3657,-0.1594768,271.9504,-0.3393116,265.6602
2007,West Virginia,0.4945613,0.0061817,0.1503531,14.1287,0.9425206,0.0433807,0.0062058,0.0059858,0.0015305,0.0003765,0.3809809,0.1030659,0.0007272,0.3530135,0.644433,0.0025536,0.8056162,0.1632004,0.016019,0.0151644,-0.2907565,270.0841,-0.5398412,261.3716,-0.2017515,273.1973,-0.3411857,268.3202,-0.2477144,271.5896,-0.243,271.7545,-0.3457137,268.1618,-0.4067051,266.0285,-0.5442278,261.2182,-0.4951138,262.9361,-0.4970449,262.8686,-0.5351143,261.537,-0.2446651,271.6963,-0.1699444,274.3098,-0.1665904,274.4272,-0.2236162,272.4325,-0.2943674,269.9578,-0.2932603,269.9965,-0.3617518,267.6008,-0.2147793,272.7416,-0.3042305,269.6128,-0.3019231,269.6935,-0.4199743,265.5643,-0.38113,266.923,-0.3787018,267.008,-0.4034063,266.1439,-0.5005676,262.7454,-0.5022233,262.6874,-0.5373196,261.4599,-0.4656674,263.9661,-0.4921488,263.0398,-0.4943407,262.9632,-0.2082409,272.9703,-0.209364,272.931,-0.242982,271.7552,-0.1461495,275.1421,-0.1958033,273.4053,-0.194043,273.4669,-0.2609451,271.1268,-0.3197612,269.0696,-0.3183535,269.1188,-0.2736073,270.6839,-0.393068,266.5055,-0.3921272,266.5384,-0.4136046,265.7871,-0.3617679,267.6003,-0.379209,266.9902,-0.3771992,267.0605,-0.4713388,263.7677,-0.4956256,262.9182,-0.4973145,262.8591,-0.4640116,264.024,-0.1841737,273.8121,-0.213037,272.8026,-0.2133681,272.791,-0.1754855,274.116,-0.2891096,270.1417,-0.3736769,267.1837,-0.3884729,266.6662,-0.3875771,266.6975,-0.3610355,267.6259,-0.4677086,263.8947,-0.1925612,273.5187,-0.3702913,267.3021
2009,West Virginia,0.4974999,0.0039943,0.1358322,14.11238,0.928197,0.0536052,0.0087801,0.0073054,0.0021125,0,0.3993447,0.1157635,0.000933,0.3617189,0.6354755,0.0028057,0.8023229,0.1693307,0.0153772,0.0129692,-0.3207501,270.4158,-0.5574321,262.1371,-0.2091878,274.318,-0.3734771,268.5715,-0.2937354,271.3607,-0.2787705,271.8841,-0.3779428,268.4153,-0.4127893,267.1964,-0.5644377,261.8921,-0.5283521,263.1543,-0.5202432,263.4379,-0.5553901,262.2086,-0.2555746,272.6955,-0.1935999,274.8632,-0.1793668,275.3611,-0.2340324,273.449,-0.3415794,269.6872,-0.331382,270.0439,-0.3959117,267.7868,-0.264253,272.3919,-0.3518153,269.3292,-0.3399694,269.7435,-0.4291014,266.6259,-0.4034866,267.5218,-0.3903691,267.9807,-0.4120876,267.221,-0.5353569,262.9093,-0.5278805,263.1708,-0.5597498,262.0561,-0.5022854,264.0661,-0.5274324,263.1865,-0.5200624,263.4442,-0.2343981,273.4362,-0.2258351,273.7357,-0.2560828,272.6777,-0.1729604,275.5851,-0.2219467,273.8717,-0.2099382,274.2917,-0.3117256,270.7314,-0.3683125,268.7521,-0.3582391,269.1045,-0.3247445,270.2761,-0.4174096,267.0348,-0.4067614,267.4073,-0.4248604,266.7742,-0.3875218,268.0802,-0.4035806,267.5185,-0.3913507,267.9463,-0.5094706,263.8147,-0.5321168,263.0226,-0.5250425,263.2701,-0.5025999,264.0551,-0.2137003,274.1601,-0.2409413,273.2073,-0.2319722,273.521,-0.2049523,274.4661,-0.3412189,269.6998,-0.4014274,267.5938,-0.4144603,267.138,-0.4042216,267.4961,-0.3887593,268.037,-0.5074683,263.8848,-0.2238627,273.8047,-0.399634,267.6566
2011,West Virginia,0.4895563,0.0071674,0.1197097,14.12051,0.923603,0.056047,0.0111966,0.0054832,0.0007816,0.0028885,0.3796789,0.0831007,0.0013434,0.3770109,0.6215097,0.0014794,0.8239099,0.154505,0.0180753,0.0035098,-0.2712579,273.2632,-0.5033533,265.145,-0.1932773,275.9908,-0.3206517,271.5355,-0.2620385,273.5856,-0.2264,274.8322,-0.3393211,270.8825,-0.3819369,269.3919,-0.5079137,264.9855,-0.4915466,265.558,-0.4633751,266.5433,-0.5089793,264.9482,-0.2346167,274.5448,-0.191297,276.06,-0.1601249,277.1504,-0.2251517,274.8759,-0.306022,272.0472,-0.2756431,273.1098,-0.3531935,270.3972,-0.2295699,274.7213,-0.3288409,271.2491,-0.2983353,272.3161,-0.3946334,268.9478,-0.3860817,269.2469,-0.3556508,270.3113,-0.3877827,269.1874,-0.4958197,265.4085,-0.468667,266.3582,-0.510572,264.8925,-0.4625738,266.5714,-0.4962795,265.3924,-0.4708135,266.2831,-0.2272769,274.8015,-0.2013499,275.7084,-0.2424602,274.2704,-0.1677338,276.8842,-0.224949,274.883,-0.197519,275.8424,-0.2730516,273.2004,-0.341147,270.8186,-0.3125859,271.8176,-0.2986947,272.3035,-0.3965315,268.8814,-0.368492,269.8621,-0.3968667,268.8697,-0.3667405,269.9234,-0.3909766,269.0757,-0.3631771,270.048,-0.4670675,266.4142,-0.4980864,265.3292,-0.4731343,266.202,-0.4685959,266.3607,-0.2033984,275.6367,-0.2395609,274.3719,-0.2147875,275.2384,-0.2048893,275.5846,-0.3109706,271.8741,-0.377159,269.559,-0.3984078,268.8157,-0.3724344,269.7242,-0.3728395,269.7101,-0.4706296,266.2896,-0.21932,275.0798,-0.3802617,269.4505
2013,West Virginia,0.501191,0.0065584,0.1110278,14.09494,0.9157711,0.0554279,0.0113156,0.0086823,0.0007004,0.0081028,0.5033305,0.0624414,0.000857,0.4085494,0.5895945,0.001856,0.8349458,0.1458229,0.0147525,0.0044788,-0.2638815,274.4301,-0.4952086,266.3388,-0.0882269,280.5742,-0.3139151,272.6801,-0.2642448,274.4174,-0.2280712,275.6827,-0.3330714,272.01,-0.3108193,272.7884,-0.5008849,266.1403,-0.4925171,266.433,-0.4636742,267.4418,-0.500535,266.1525,-0.1384391,278.8178,-0.1016899,280.1032,-0.0653923,281.3729,-0.1242686,279.3135,-0.3082937,272.8767,-0.2780262,273.9354,-0.3465346,271.5391,-0.2379456,275.3373,-0.3322321,272.0394,-0.3017433,273.1058,-0.3289821,272.153,-0.3310608,272.0804,-0.2959714,273.3077,-0.3175021,272.5546,-0.4973525,266.2638,-0.4698909,267.2244,-0.5027723,266.0742,-0.4693401,267.2437,-0.4970172,266.2756,-0.4709372,267.1878,-0.1448876,278.5923,-0.1159616,279.6041,-0.1467323,278.5278,-0.0848632,280.6918,-0.1398137,278.7697,-0.1080924,279.8793,-0.2816779,273.8076,-0.3437611,271.6361,-0.3154678,272.6258,-0.3088138,272.8585,-0.345523,271.5745,-0.3141294,272.6726,-0.331037,272.0812,-0.3193941,272.4884,-0.3367065,271.8829,-0.3044794,273.0101,-0.4743437,267.0686,-0.4990051,266.206,-0.4737206,267.0904,-0.4752386,267.0373,-0.1282469,279.1743,-0.1582705,278.1242,-0.1305653,279.0932,-0.1274176,279.2033,-0.3203209,272.456,-0.3338504,271.9828,-0.3472997,271.5124,-0.3180244,272.5363,-0.3263812,272.244,-0.4774015,266.9617,-0.1458613,278.5582,-0.3369723,271.8736
2015,West Virginia,,,,,,,,,,,,,,,,,,,,,-3.694031,271,-3.925354,262.9087,-3.518372,277.144,-3.744049,269.2499,-3.694397,270.9873,-3.658203,272.2526,-3.763214,268.5799,-3.740967,269.3582,-3.93103,262.7101,-3.922668,263.0028,-3.893829,264.0117,-3.930695,262.7224,-3.568573,275.3877,-3.53183,276.6731,-3.495544,277.9427,-3.554413,275.8833,-3.738434,269.4466,-3.70816,270.5052,-3.776672,268.1089,-3.668091,271.9072,-3.76239,268.6092,-3.731903,269.6757,-3.759125,268.7229,-3.7612,268.6502,-3.726105,269.8776,-3.74765,269.1245,-3.92749,262.8337,-3.900024,263.7942,-3.932922,262.6441,-3.899475,263.8135,-3.927155,262.8454,-3.901093,263.7576,-3.575043,275.1621,-3.546112,276.1739,-3.576874,275.0976,-3.515015,277.2617,-3.569946,275.3396,-3.538239,276.4492,-3.711823,270.3775,-3.773895,268.206,-3.745605,269.1956,-3.738953,269.4283,-3.775665,268.1443,-3.744263,269.2424,-3.761169,268.651,-3.749542,269.0583,-3.766846,268.4527,-3.734619,269.58,-3.90448,263.6385,-3.929138,262.7759,-3.90387,263.6603,-3.905396,263.6072,-3.55838,275.7442,-3.588409,274.694,-3.560699,275.6631,-3.557556,275.7732,-3.750458,269.0258,-3.764008,268.5526,-3.777435,268.0822,-3.748169,269.1062,-3.756531,268.8139,-3.907532,263.5315,-3.576019,275.1281,-3.76712,268.4434
1990,Wisconsin,0.4994821,0.0048327,0.0351011,14.0381,0.8485405,0.0789602,0.0429066,0.0176765,0.0107642,0.001152,,,,0.0203431,0.9518508,0.0278061,0.7240058,0.2377526,0.0314554,0.0060522,0.4180616,274.413,0.2392632,268.159,,,0.3662153,272.5995,0.3338943,271.469,0.4337583,274.962,0.3661202,272.5962,,,0.2237361,267.6159,0.1600255,265.3874,0.2517995,268.5975,0.2319537,267.9033,,,,,,,,,0.2926037,270.0247,0.3818286,273.1456,0.3432761,271.7971,0.349547,272.0164,0.2840934,269.727,0.3788818,273.0425,,,,,,,,,0.150285,265.0467,0.2362911,268.055,0.2202098,267.4925,0.1731651,265.847,0.15437,265.1896,0.243825,268.3185,,,,,,,,,,,,,0.3082843,270.5732,0.2682344,269.1723,0.3560996,272.2457,0.2979464,270.2116,,,,,,,,,,,,,0.1633691,265.5044,0.1476246,264.9536,0.2320632,267.9071,0.1669694,265.6303,,,,,,,,,0.2820934,269.6571,,,,,,,,,0.1601585,265.3921,,,,
1992,Wisconsin,0.4946169,0.0064467,0.0515312,14.0571,0.8585699,0.0680345,0.0439004,0.0069661,0.0214968,0.0010322,,,,0.0194555,0.9516696,0.0288749,0.7106376,0.2428387,0.0418459,0.0046778,0.3540372,277.8791,0.1727579,271.5384,,,0.3038863,276.125,0.2880047,275.5695,0.3764586,278.6634,0.305553,276.1833,,,0.1588357,271.0514,0.109893,269.3395,0.1911154,272.1805,0.1663791,271.3152,,,,,,,,,0.247265,274.1445,0.3262828,276.9084,0.2819628,275.3581,0.3077021,276.2584,0.2416825,273.9492,0.3257037,276.8881,,,,,,,,,0.1008298,269.0225,0.1770655,271.6891,0.1550639,270.9195,0.1265349,269.9216,0.1051844,269.1748,0.1842845,271.9416,,,,,,,,,,,,,0.2671171,274.8389,0.224381,273.3441,0.3020903,276.0621,0.2601186,274.5941,,,,,,,,,,,,,0.1173829,269.6015,0.0981645,268.9293,0.1728237,271.5407,0.1214571,269.744,,,,,,,,,0.2428279,273.9893,,,,,,,,,0.1143418,269.4951,,,,
1996,Wisconsin,0.4974259,0.0044073,0.0411991,14.05594,0.8483474,0.0643149,0.0501569,0.0190838,0.0159226,0.0021743,0.1336416,0.0448135,0.0848526,0.0289533,0.9436284,0.0270208,0.7429324,0.1943327,0.045168,0.0171693,0.3931644,284.2617,0.2091314,277.8246,0.263284,279.7188,0.3408712,282.4326,0.3157277,281.5531,0.4151732,285.0315,0.3560536,282.9636,0.1774731,276.7173,0.1911095,277.1942,0.136226,275.2745,0.2281183,278.4887,0.2147744,278.022,0.2377785,278.8266,0.2035368,277.6289,0.2861719,280.5193,0.2580441,279.5355,0.2736939,280.0829,0.3628435,283.2011,0.3306598,282.0754,0.3356824,282.2511,0.2784504,280.2492,0.3745693,283.6113,0.1643725,276.259,0.1134791,274.4789,0.1970876,277.4034,0.1848489,276.9753,0.1241529,274.8523,0.2100281,277.856,0.1991868,277.4768,0.153824,275.8901,0.1413064,275.4522,0.2322423,278.633,0.1832776,276.9203,0.2608062,279.6321,0.2445017,279.0618,0.2222649,278.284,0.1959284,277.3628,0.2778035,280.2266,0.293797,280.786,0.2602189,279.6115,0.3491904,282.7236,0.2963813,280.8764,0.1047272,274.1728,0.1839075,276.9424,0.1733606,276.5734,0.1304348,275.072,0.1200234,274.7078,0.2030889,277.6133,0.1416712,275.465,0.1312198,275.0994,0.2165971,278.0858,0.157855,276.0311,0.2024522,277.591,0.1864937,277.0328,0.2642865,279.7538,0.2128686,277.9553,0.2781592,280.239,0.1217109,274.7668,0.1126411,274.4496,0.1915167,277.2085,0.1360577,275.2686,0.1476903,275.6755,0.2036172,277.6317,0.1286829,275.0107
2000,Wisconsin,0.4893548,0.0053807,0.0694529,14.03364,0.8462057,0.059773,0.0528622,0.0225106,0.0176815,0.0009671,0.124453,0.045804,0.043195,0.030946,0.9406947,0.0283593,0.7381458,0.2086514,0.0425876,0.0106152,0.3881113,286.7596,0.202217,280.2574,0.2372702,281.4835,0.3368407,284.9662,0.3418598,285.1418,0.40223,287.2534,0.3436822,285.2055,0.1570751,278.6784,0.1839169,279.6173,0.159498,278.7632,0.21379,280.6622,0.2007596,280.2064,0.2141086,280.6733,0.2062208,280.3974,0.2534811,282.0505,0.2268666,281.1196,0.299106,283.6464,0.3508661,285.4568,0.3198178,284.3708,0.3544927,285.5836,0.2981162,283.6117,0.3544187,285.5811,0.1441902,278.2278,0.1223137,277.4626,0.1702455,279.1391,0.1584124,278.7252,0.145978,278.2903,0.195577,280.0251,0.1857277,279.6806,0.1701405,279.1354,0.1583508,278.7231,0.2111941,280.5714,0.187085,279.7281,0.2303164,281.2402,0.2152763,280.7142,0.2190318,280.8456,0.1943382,279.9818,0.2402318,281.5871,0.3116608,284.0855,0.2797683,282.97,0.3306515,284.7498,0.3085432,283.9764,0.1127478,277.128,0.1573395,278.6877,0.1477158,278.3511,0.1333587,277.8489,0.1235443,277.5056,0.1704921,279.1477,0.1566077,278.6621,0.1475313,278.3446,0.1962339,280.0481,0.1681639,279.0663,0.2000775,280.1826,0.1856015,279.6762,0.2286523,281.182,0.205401,280.3687,0.2901947,283.3347,0.1238049,277.5147,0.1158255,277.2356,0.1597687,278.7726,0.1338289,277.8653,0.157329,278.6873,0.196757,280.0664,0.1261136,277.5955
2003,Wisconsin,0.4790555,0.0250394,0.1297312,14.03614,0.8353808,0.0809068,0.0381367,0.0358279,0.0079838,0.0017641,0.173556,0.0485304,0.0382656,0.2486252,0.7478147,0.0035602,0.652752,0.2758861,0.0656758,0.005686,0.2230154,283.9159,0.0392495,277.4881,0.114956,280.1362,0.1923952,282.8448,0.243296,284.6252,0.2380194,284.4407,0.1890747,282.7287,0.0214545,276.8657,0.0397316,277.505,0.0619412,278.2818,0.0522423,277.9426,0.0351783,277.3457,0.1026189,279.7047,0.1412239,281.055,0.1304682,280.6788,0.1034215,279.7327,0.2152729,283.6451,0.2073941,283.3695,0.1762009,282.2784,0.2533117,284.9756,0.2100874,283.4637,0.2028428,283.2103,0.0231256,276.9242,0.045337,277.701,0.033993,277.3043,0.0182097,276.7522,0.0614291,278.2639,0.0524521,277.95,0.0364049,277.3886,0.0704356,278.5789,0.0582585,278.153,0.0482939,277.8045,0.1296694,280.6508,0.1183251,280.254,0.0984351,279.5583,0.151229,281.4049,0.1292691,280.6368,0.1178709,280.2381,0.2252893,283.9954,0.1981661,283.0467,0.1899216,282.7583,0.2192982,283.7859,0.0459188,277.7214,0.0355342,277.3582,0.020358,276.8274,0.0534913,277.9863,0.0423897,277.598,0.0308409,277.194,0.0698547,278.5586,0.0583877,278.1575,0.0492374,277.8375,0.0668564,278.4538,0.1398958,281.0085,0.1242322,280.4606,0.1129162,280.0648,0.1386852,280.9662,0.2073797,283.369,0.0540943,278.0074,0.0433703,277.6323,0.0328366,277.2638,0.0506299,277.8862,0.0669107,278.4557,0.1337524,280.7936,0.0516167,277.9207
2005,Wisconsin,0.5083774,0.0261972,0.1162138,14.0417,0.7945579,0.1050517,0.0552653,0.0291315,0.0144321,0.0015615,0.1887912,0.0775561,0.0036434,0.2647814,0.7315089,0.0037098,0.6504053,0.2772737,0.0581199,0.0142011,0.2009632,284.5416,0.0596543,279.5989,0.1097516,281.3512,0.1715592,283.5131,0.206324,284.7291,0.2179353,285.1352,0.1734973,283.5808,0.0425922,279.0021,0.0578207,279.5347,0.0664887,279.8379,0.0740788,280.1034,0.0606648,279.6342,0.096831,280.8992,0.1201821,281.716,0.1255816,281.9049,0.104157,281.1555,0.1801475,283.8135,0.1885462,284.1072,0.1622743,283.1883,0.2185167,285.1555,0.1781008,283.7419,0.188892,284.1193,0.0419046,278.978,0.0503752,279.2743,0.0556434,279.4586,0.044671,279.0748,0.0646866,279.7749,0.0719846,280.0302,0.060353,279.6233,0.0768164,280.1992,0.0665654,279.8406,0.0748106,280.129,0.1086245,281.3117,0.1128523,281.4596,0.0993438,280.9871,0.1310515,282.0962,0.1127185,281.455,0.1185439,281.6587,0.1924256,284.2429,0.1683168,283.3997,0.1775853,283.7238,0.1893891,284.1367,0.049537,279.245,0.0548396,279.4305,0.0451118,279.0902,0.0595704,279.5959,0.0514353,279.3114,0.0574643,279.5223,0.0749373,280.1335,0.0660804,279.8236,0.0742237,280.1085,0.0767677,280.1975,0.1197577,281.7012,0.1083823,281.3033,0.1137628,281.4915,0.12281,281.8079,0.1796124,283.7947,0.0587536,279.5674,0.0515767,279.3163,0.0577667,279.5329,0.0605161,279.629,0.0761979,280.1776,0.1185966,281.6606,0.0606638,279.6342
