year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2009,Washington,0.4881136,0.0313771,0.086071,14.01044,0.6762004,0.0526051,0.1535768,0.0807694,0.0244869,0.0123614,0.3596557,0.0152076,0.000788,0.2959258,0.6975259,0.0065483,0.541886,0.2971718,0.1459937,0.0149485,0.1429494,266.9176,0.0584981,264.1381,0.1710789,267.8434,0.1191231,266.1335,0.124242,266.3019,0.149224,267.1241,0.1585969,267.4326,0.0981073,265.4417,0.0325155,263.283,0.0441378,263.6655,0.06827,264.4597,0.0643639,264.3312,0.149509,267.1335,0.1518928,267.212,0.1744553,267.9546,0.178804,268.0977,0.10439,265.6485,0.1253141,266.3372,0.1324561,266.5723,0.129399,266.4716,0.139321,266.7982,0.1657493,267.668,0.0709318,264.5473,0.0796769,264.8351,0.1030535,265.6046,0.1017833,265.5627,0.0231164,262.9736,0.0423039,263.6051,0.0390874,263.4993,0.0516756,263.9136,0.0490631,263.8276,0.0739312,264.6461,0.1338745,266.6189,0.1525422,267.2333,0.1555832,267.3334,0.1547532,267.3061,0.1595412,267.4637,0.1829312,268.2335,0.1095845,265.8195,0.1178182,266.0905,0.1395587,266.806,0.1453335,266.9961,0.0577118,264.1122,0.0757648,264.7064,0.0755523,264.6994,0.0837456,264.9691,0.0827971,264.9379,0.1066766,265.7238,0.0306255,263.2208,0.0286512,263.1558,0.0486731,263.8148,0.0565355,264.0735,0.1365721,266.7077,0.1404768,266.8362,0.1594949,267.4622,0.1630322,267.5786,0.1237692,266.2863,0.0616368,264.2414,0.0616293,264.2412,0.0803476,264.8572,0.0868691,265.0719,0.0360917,263.4007,0.1438118,266.946,0.065568,264.3708
2011,Washington,0.4907733,0.0466435,0.1048415,14.00809,0.6235936,0.0523441,0.1711159,0.0902927,0.0188032,0.0438506,0.3270562,0.0714599,0.0010109,0.3149993,0.681549,0.0034517,0.5441973,0.278144,0.1691224,0.0085364,0.1243129,267.5775,0.0594286,265.442,0.1507528,268.4477,0.1195723,267.4214,0.1290318,267.7328,0.1297861,267.7576,0.1402186,268.101,0.0916429,266.5022,0.0429712,264.9003,0.0689296,265.7547,0.0695962,265.7766,0.0593009,265.4378,0.1444338,268.2397,0.152303,268.4987,0.1535973,268.5413,0.155975,268.6195,0.1245802,267.5863,0.125178,267.606,0.12765,267.6873,0.1326641,267.8523,0.1454355,268.2727,0.1470251,268.325,0.074064,265.9236,0.0959538,266.6441,0.0975329,266.6961,0.0896705,266.4373,0.0547484,265.2879,0.0531381,265.2349,0.0430828,264.904,0.075747,265.979,0.0691474,265.7618,0.0691821,265.763,0.146727,268.3152,0.1472966,268.3339,0.1445981,268.2451,0.1541447,268.5593,0.1588327,268.7136,0.1600629,268.7541,0.1284019,267.7121,0.1343606,267.9082,0.1344576,267.9114,0.150105,268.4264,0.0810783,266.1545,0.0799112,266.1161,0.0726007,265.8755,0.0998868,266.7736,0.0946507,266.6012,0.0954188,266.6265,0.061576,265.5126,0.0551723,265.3019,0.0529653,265.2292,0.0757898,265.9805,0.1486215,268.3775,0.1490012,268.39,0.148639,268.3781,0.1615401,268.8027,0.1390461,268.0624,0.0849532,266.282,0.0801833,266.1251,0.0783102,266.0634,0.0984867,266.7275,0.0618168,265.5206,0.1516785,268.4781,0.0839602,266.2494
2013,Washington,0.4841177,0.0493727,0.103491,13.99042,0.5918679,0.0401814,0.2137628,0.0776561,0.0123092,0.0642225,0.3656776,0.073516,0.0011718,0.3178412,0.6784334,0.0037255,0.5528957,0.2640648,0.172775,0.0102646,0.1902921,272.0361,0.1505464,270.728,0.2493169,273.9788,0.1889634,271.9924,0.1933255,272.136,0.189747,272.0182,0.2094132,272.6654,0.1973333,272.2679,0.1285241,270.0032,0.1576616,270.9622,0.1550461,270.8761,0.1510393,270.7442,0.2420146,273.7384,0.2468292,273.8969,0.2462626,273.8783,0.2553019,274.1758,0.1919761,272.0916,0.1883821,271.9733,0.1996177,272.343,0.1928195,272.1193,0.2125226,272.7678,0.2097649,272.677,0.1734719,271.4825,0.1975358,272.2745,0.1972993,272.2668,0.1960651,272.2261,0.138946,270.3462,0.1330482,270.1521,0.1303195,270.0623,0.1605565,271.0575,0.158409,270.9868,0.1548945,270.8711,0.240563,273.6907,0.2385754,273.6252,0.2439013,273.8005,0.2448781,273.8327,0.2538047,274.1265,0.252933,274.0978,0.1914101,272.0729,0.2039398,272.4853,0.1999335,272.3535,0.212637,272.7715,0.177576,271.6176,0.1732891,271.4765,0.1737573,271.4919,0.1975052,272.2735,0.196869,272.2526,0.1955472,272.2091,0.1417503,270.4385,0.1407874,270.4068,0.1342011,270.19,0.1608527,271.0672,0.2382371,273.6141,0.2441269,273.808,0.2413021,273.715,0.2522304,274.0747,0.2039602,272.486,0.1772906,271.6082,0.1781901,271.6378,0.1731106,271.4706,0.1964799,272.2398,0.1431403,270.4843,0.2422874,273.7474,0.1775624,271.6172
2015,Washington,,,,,,,,,,,,,,,,,,,,,-4.845856,267,-4.88559,265.6919,-4.786804,268.9427,-4.847168,266.9563,-4.842804,267.0998,-4.846375,266.9821,-4.826721,267.6293,-4.838806,267.2318,-4.907623,264.967,-4.878479,265.9261,-4.881073,265.84,-4.885101,265.7081,-4.794128,268.7023,-4.789307,268.8608,-4.789856,268.8421,-4.780823,269.1396,-4.844147,267.0554,-4.847748,266.9371,-4.836517,267.3069,-4.843323,267.0832,-4.823608,267.7317,-4.826355,267.6409,-4.862671,266.4464,-4.838593,267.2384,-4.838837,267.2306,-4.840057,267.19,-4.897186,265.3101,-4.903076,265.1159,-4.905823,265.0262,-4.87558,266.0213,-4.877716,265.9507,-4.881226,265.835,-4.795563,268.6545,-4.797546,268.5891,-4.792236,268.7644,-4.79126,268.7966,-4.782318,269.0904,-4.783203,269.0616,-4.844727,267.0368,-4.832184,267.4492,-4.836212,267.3173,-4.823486,267.7354,-4.858551,266.5815,-4.862854,266.4404,-4.862366,266.4558,-4.838623,267.2374,-4.839264,267.2165,-4.840576,267.1729,-4.894379,265.4024,-4.895355,265.3707,-4.901917,265.1539,-4.875275,266.0311,-4.797882,268.578,-4.791992,268.7718,-4.79483,268.6789,-4.783905,269.0385,-4.832184,267.4498,-4.858856,266.5721,-4.857941,266.6017,-4.863037,266.4345,-4.839661,267.2036,-4.893005,265.4481,-4.793854,268.7113,-4.858582,266.581
1998,West Virginia,0.5080586,0,0.0582057,14.06861,0.9205799,0.0335198,0.0195937,0.0085552,0.0169653,0.0007861,0.2992311,0.0695468,0.0727268,0.0364639,0.9265122,0.0370239,0.8187194,0.151358,0.0252859,0.0046366,0.0250692,262.5457,-0.1961339,255.2653,0.0464753,263.2502,-0.0379839,260.4704,-0.0284151,260.7854,0.0511644,263.4045,-0.0483314,260.1299,-0.1145305,257.9511,-0.2118165,254.7492,-0.2459515,253.6257,-0.1731149,256.0229,-0.2029109,255.0423,-0.0051448,261.5512,-0.0037351,261.5976,0.0674795,263.9415,0.0049119,261.8822,-0.0807143,259.0641,-0.0117747,261.333,-0.0730964,259.3148,-0.0079689,261.4583,-0.0975136,258.5111,-0.0266522,260.8434,-0.1357409,257.253,-0.1716142,256.0723,-0.0995333,258.4447,-0.1218487,257.7102,-0.2567231,253.2712,-0.1888348,255.5056,-0.2149147,254.6472,-0.2275244,254.2322,-0.2496254,253.5048,-0.1819144,255.7333,-0.0466776,260.1843,0.0158658,262.2428,-0.0198517,261.0672,0.0118415,262.1103,-0.0442658,260.2637,0.0207323,262.4029,-0.059668,259.7567,-0.1163127,257.8924,-0.0513537,260.0304,-0.0797022,259.0974,-0.1870033,255.5658,-0.1207064,257.7478,-0.1391228,257.1417,-0.159236,256.4797,-0.1757674,255.9356,-0.1086394,258.145,-0.2380622,253.8853,-0.2575568,253.2437,-0.193956,255.337,-0.2326755,254.0626,-0.030543,260.7153,-0.0634533,259.6322,-0.0039378,261.591,-0.0317275,260.6763,-0.0981736,258.4894,-0.1744082,255.9804,-0.1880528,255.5313,-0.1258809,257.5775,-0.1646825,256.3005,-0.2403981,253.8085,-0.0505708,260.0562,-0.1767803,255.9023
2002,West Virginia,0.5093367,0.0028521,0.0726489,14.05272,0.9494013,0.037628,0.0042588,0.0076765,0.0010354,0,0.298002,0.1105853,0.0069427,0.2593958,0.7384416,0.0021626,0.7591619,0.1890884,0.0183515,0.0333982,0.0527586,263.6898,-0.1885209,255.7487,0.0742965,264.3987,-0.006729,261.7319,0.0172999,262.5228,0.0734372,264.3704,0.0226819,262.6999,-0.100198,258.6556,-0.1963141,255.4922,-0.2200135,254.7122,-0.1709859,256.3258,-0.1589455,256.7221,0.0262417,262.817,0.0382307,263.2116,0.0896486,264.9039,0.0695455,264.2423,-0.0329335,260.8694,0.0139181,262.4114,-0.0029115,261.8575,0.0332171,263.0466,-0.0170874,261.391,0.0383208,263.2146,-0.1143909,258.1885,-0.1429288,257.2492,-0.0916281,258.9377,-0.0739104,259.5208,-0.2250526,254.5463,-0.1788145,256.0681,-0.1657685,256.4975,-0.2062474,255.1652,-0.195856,255.5072,-0.143734,257.2227,-0.0021887,261.8813,0.0413307,263.3137,0.0452331,263.4421,0.0495955,263.5857,0.0271755,262.8478,0.0795154,264.5704,-0.016712,261.4033,-0.0370775,260.733,0.0127428,262.3728,-0.0040471,261.8202,-0.1530401,256.9164,-0.1058125,258.4708,-0.0863105,259.1127,-0.1355042,257.4936,-0.1212464,257.9628,-0.0672058,259.7415,-0.2110892,255.0059,-0.1999016,255.3741,-0.1505877,256.9971,-0.1834477,255.9156,0.0093452,262.2609,0.0081015,262.22,0.0551373,263.7681,0.0354663,263.1206,-0.023868,261.1678,-0.1454966,257.1647,-0.1297206,257.6839,-0.0796096,259.3332,-0.1149266,258.1708,-0.1873274,255.7879,0.0165026,262.4965,-0.1233117,257.8949
2003,West Virginia,0.4999938,0.0043777,0.0920223,14.07666,0.9447502,0.0493418,0.0027307,0.0018725,0.0013047,0,0.3669515,0.1134621,0,0.2821802,0.7128173,0.0050025,0.8013517,0.1738824,0.0169256,0.0078403,-0.0537296,259.5642,-0.286873,251.8909,0.0237532,262.1144,-0.1113098,257.6691,-0.0650096,259.193,-0.0248949,260.5133,-0.124512,257.2346,-0.1628833,255.9717,-0.2919859,251.7226,-0.2953227,251.6128,-0.2617256,252.7186,-0.2897071,251.7976,-0.0289864,260.3786,0.0057311,261.5212,0.0436516,262.7693,-0.0193682,260.6952,-0.1150021,257.5476,-0.0821944,258.6274,-0.1441864,256.5871,-0.0443854,259.8718,-0.1335707,256.9365,-0.0998947,258.0448,-0.1776209,255.4867,-0.1881445,255.1403,-0.1503525,256.3841,-0.1685369,255.7856,-0.2991973,251.4853,-0.2668994,252.5483,-0.2923021,251.7122,-0.2771207,252.2119,-0.2970977,251.5544,-0.2663239,252.5672,-0.0395232,260.0318,-0.0091814,261.0304,-0.0432243,259.91,0.0195401,261.9757,-0.0377892,260.0889,-0.0048965,261.1714,-0.0937254,258.2479,-0.1500313,256.3947,-0.1194638,257.4008,-0.1154352,257.5334,-0.1994292,254.7689,-0.1650403,255.9007,-0.179805,255.4148,-0.1785812,255.4551,-0.1921208,255.0094,-0.1574625,256.1501,-0.2807138,252.0936,-0.2989333,251.494,-0.2689804,252.4798,-0.2800924,252.1141,-0.0254078,260.4964,-0.0574299,259.4424,-0.0286843,260.3885,-0.0272285,260.4365,-0.1315318,257.0036,-0.1896906,255.0894,-0.2005975,254.7304,-0.1686854,255.7808,-0.1835783,255.2906,-0.2816736,252.062,-0.0466432,259.7975,-0.1918984,255.0168
2005,West Virginia,0.4790042,0.0080254,0.1145352,14.12244,0.9431776,0.0433551,0.0070172,0.005932,0.0005182,0,0.3555479,0.1019375,0.0020661,0.307312,0.6883824,0.0043055,0.7878423,0.1784669,0.0220527,0.0116381,-0.1624761,255.0734,-0.3973116,247.3444,-0.0989088,257.1655,-0.215496,253.3284,-0.1456592,255.6269,-0.1180428,256.5358,-0.2245357,253.0308,-0.2826721,251.1174,-0.4001671,247.2504,-0.3780762,247.9774,-0.3562014,248.6974,-0.394969,247.4215,-0.1466385,255.5946,-0.0894924,257.4755,-0.0660128,258.2482,-0.1345471,255.9926,-0.1933096,254.0586,-0.1701729,254.8201,-0.2420207,252.4554,-0.1152859,256.6265,-0.2073813,253.5954,-0.1837289,254.3739,-0.2946424,250.7234,-0.2799303,251.2077,-0.2556568,252.0066,-0.2831952,251.1002,-0.3813558,247.8695,-0.3591655,248.5998,-0.3958139,247.3936,-0.3497068,248.9111,-0.3764151,248.0321,-0.3560539,248.7023,-0.1315151,256.0924,-0.1128735,256.7059,-0.1555102,255.3026,-0.0679211,258.1854,-0.1269668,256.2421,-0.1064531,256.9172,-0.161531,255.1045,-0.2232916,253.0718,-0.2009799,253.8061,-0.1787559,254.5376,-0.2900518,250.8745,-0.2673965,251.6202,-0.2922185,250.8032,-0.2612996,251.8208,-0.2804299,251.1912,-0.257972,251.9304,-0.3525268,248.8183,-0.3779491,247.9816,-0.3570074,248.6709,-0.3494075,248.921,-0.1087144,256.8428,-0.1451748,255.6428,-0.1269207,256.2436,-0.107948,256.868,-0.1939772,254.0366,-0.2709289,251.5039,-0.2880828,250.9393,-0.2668001,251.6398,-0.2629349,251.767,-0.3505273,248.8841,-0.1254338,256.2925,-0.2701492,251.5296
2007,West Virginia,0.4889002,0.0078895,0.1366025,14.13534,0.9413884,0.0459241,0.0073123,0.0046385,0.0007367,0,0.3601101,0.0991406,0,0.3593406,0.6357683,0.0048911,0.7825992,0.1835325,0.0186997,0.0151686,-0.1853215,254.9986,-0.4177565,247.3485,-0.1197943,257.1552,-0.2385114,253.2479,-0.1409638,256.4585,-0.1364932,256.6056,-0.2432822,253.0909,-0.3023933,251.1454,-0.4206641,247.2528,-0.3718087,248.8608,-0.3723709,248.8423,-0.4116836,247.5484,-0.1678687,255.573,-0.0849317,258.3026,-0.0834846,258.3503,-0.1516983,256.1052,-0.1904009,254.8314,-0.1886404,254.8893,-0.2608739,252.5119,-0.1086516,257.5219,-0.2003358,254.5044,-0.1980577,254.5794,-0.3144835,250.7475,-0.2740989,252.0767,-0.2717741,252.1532,-0.2993059,251.247,-0.376376,248.7105,-0.375399,248.7426,-0.4125807,247.5189,-0.3415258,249.8575,-0.3679974,248.9862,-0.3686777,248.9638,-0.1283109,256.8749,-0.1304805,256.8035,-0.1728747,255.4082,-0.0619067,259.0605,-0.1201036,257.1451,-0.1201883,257.1422,-0.1565723,255.9448,-0.217649,253.9346,-0.2153828,254.0092,-0.1696804,255.5133,-0.2853707,251.7057,-0.2835937,251.7642,-0.3084349,250.9466,-0.2538576,252.7429,-0.2724536,252.1308,-0.2706249,252.191,-0.3456105,249.723,-0.3706976,248.8974,-0.3696949,248.9304,-0.3391227,249.9366,-0.103935,257.6772,-0.1394528,256.5082,-0.1407753,256.4647,-0.0995622,257.8211,-0.1862589,254.9677,-0.2645981,252.3894,-0.281157,251.8444,-0.2795257,251.8981,-0.2533835,252.7585,-0.3413879,249.862,-0.1181255,257.2101,-0.2616134,252.4876
2009,West Virginia,0.4983532,0.0058306,0.130293,14.11447,0.9296058,0.0560666,0.0066145,0.0067687,0.0009444,0,0.4011607,0.1134329,0.0010618,0.3479582,0.6488511,0.0031906,0.7969977,0.1735098,0.0162256,0.0132668,-0.2316705,254.7997,-0.4561287,247.4123,-0.1259077,258.2807,-0.2874344,252.9644,-0.1951873,256.0005,-0.1899527,256.1728,-0.2946298,252.7276,-0.31613,252.02,-0.4613424,247.2407,-0.4178882,248.6709,-0.417831,248.6727,-0.4529293,247.5176,-0.1804053,256.487,-0.1016338,259.0796,-0.0965965,259.2454,-0.163955,257.0284,-0.246421,254.3143,-0.2449578,254.3624,-0.3131721,252.1173,-0.1675222,256.911,-0.2587681,253.9079,-0.2569438,253.9679,-0.3323161,251.4872,-0.2985412,252.5989,-0.2933248,252.7706,-0.3163421,252.013,-0.4240216,248.469,-0.4231416,248.498,-0.4555486,247.4314,-0.3923122,249.5126,-0.4161385,248.7284,-0.4169687,248.7011,-0.1501764,257.4819,-0.1506304,257.467,-0.1888507,256.209,-0.0829227,259.6954,-0.1423037,257.741,-0.1401293,257.8126,-0.2176099,255.2625,-0.2765387,253.323,-0.2752793,253.3645,-0.2332259,254.7486,-0.3127978,252.1296,-0.309354,252.243,-0.3288195,251.6023,-0.2833444,253.099,-0.299312,252.5735,-0.2954507,252.7006,-0.3980551,249.3236,-0.4199679,248.6024,-0.419685,248.6117,-0.392005,249.5227,-0.1307154,258.1224,-0.1644326,257.0127,-0.1647066,257.0037,-0.1266952,258.2548,-0.2504224,254.1826,-0.2972758,252.6405,-0.310422,252.2078,-0.3077942,252.2943,-0.2853334,253.0336,-0.3954824,249.4083,-0.1483633,257.5416,-0.2961537,252.6774
2011,West Virginia,0.4907136,0.0042517,0.1232525,14.10147,0.9244626,0.0566602,0.0111189,0.004142,0.0008523,0.0027641,0.3808895,0.0825722,0.0009936,0.3919421,0.605287,0.0027709,0.8211092,0.1562029,0.0172607,0.0054272,-0.23352,256.1069,-0.4532995,248.8734,-0.1580658,258.5902,-0.2912577,254.2066,-0.2058235,257.0184,-0.1962326,257.3341,-0.3093337,253.6116,-0.3350386,252.7656,-0.4609126,248.6228,-0.423824,249.8435,-0.4194927,249.986,-0.4596376,248.6648,-0.2108622,256.8526,-0.1390567,259.2159,-0.1313312,259.4702,-0.20454,257.0607,-0.2582717,255.2922,-0.2533932,255.4528,-0.3279623,252.9985,-0.1808942,257.8389,-0.2797814,254.5843,-0.2762603,254.7002,-0.3517498,252.2156,-0.3225546,253.1765,-0.3146483,253.4367,-0.3435282,252.4862,-0.4315522,249.5891,-0.4271864,249.7328,-0.4639415,248.5231,-0.4010675,250.5925,-0.4291717,249.6675,-0.4280412,249.7047,-0.185897,257.6743,-0.1837847,257.7438,-0.2276863,256.2989,-0.1218899,259.7809,-0.1861454,257.6661,-0.1832998,257.7597,-0.2324172,256.1432,-0.2973056,254.0075,-0.2947168,254.0927,-0.2572798,255.3249,-0.3370405,252.6997,-0.3312331,252.8909,-0.3561662,252.0703,-0.3088544,253.6274,-0.3294854,252.9484,-0.3250076,253.0958,-0.4084653,250.349,-0.4341247,249.5045,-0.4324269,249.5603,-0.4078892,250.3679,-0.1681026,258.2599,-0.20665,256.9912,-0.2061758,257.0068,-0.1721996,258.1251,-0.2743194,254.7641,-0.3230678,253.1596,-0.3406103,252.5822,-0.3375357,252.6834,-0.3170565,253.3575,-0.4125433,250.2148,-0.1923059,257.4633,-0.327939,252.9993
2013,West Virginia,0.5012565,0.0031545,0.1129334,14.10611,0.9186577,0.0558208,0.0099822,0.0050024,0.0021248,0.0084121,0.4982126,0.0664286,0.0014796,0.4308976,0.5654007,0.0037017,0.8384156,0.1350121,0.0189691,0.0076032,-0.2731087,257.3835,-0.4919962,250.1794,-0.1086011,262.7979,-0.3322181,255.4381,-0.2582908,257.8712,-0.2342401,258.6628,-0.3466302,254.9637,-0.3146143,256.0175,-0.5008987,249.8864,-0.4749393,250.7408,-0.4565576,251.3457,-0.4944858,250.0974,-0.17248,260.6954,-0.1078628,262.8222,-0.083553,263.6223,-0.1582238,261.1647,-0.3111803,256.1305,-0.2927342,256.7376,-0.3659548,254.3277,-0.2317259,258.7455,-0.3301648,255.5056,-0.3123865,256.0908,-0.3375878,255.2613,-0.3210567,255.8054,-0.2969678,256.5982,-0.3213041,255.7973,-0.4831655,250.47,-0.4655431,251.05,-0.5001245,249.9118,-0.4505036,251.545,-0.4766449,250.6846,-0.4616744,251.1773,-0.1636117,260.9873,-0.1474844,261.5181,-0.1884748,260.169,-0.0912315,263.3695,-0.1582412,261.1641,-0.1396751,261.7751,-0.2835782,257.0389,-0.3476222,254.9311,-0.3315329,255.4606,-0.3062357,256.2932,-0.340001,255.1819,-0.3198849,255.844,-0.3396425,255.1937,-0.308601,256.2154,-0.3260123,255.6423,-0.3058159,256.307,-0.4583745,251.2859,-0.4821478,250.5035,-0.4673958,250.989,-0.4539656,251.4311,-0.1466438,261.5458,-0.184079,260.3137,-0.1698339,260.7825,-0.1455124,261.583,-0.3231643,255.7361,-0.327371,255.5976,-0.3411531,255.144,-0.3241053,255.7051,-0.3150471,256.0032,-0.4591516,251.2604,-0.1711175,260.7403,-0.3300385,255.5098
2015,West Virginia,,,,,,,,,,,,,,,,,,,,,2.343384,260,2.124481,252.7959,2.507874,265.4143,2.284271,258.0546,2.358185,260.4877,2.382233,261.2793,2.269867,257.5802,2.30188,258.6339,2.115601,252.5029,2.141541,253.3573,2.159943,253.9622,2.122009,252.7139,2.444,263.3119,2.508636,265.4387,2.532928,266.2387,2.458252,263.7812,2.305298,258.7469,2.323761,259.3541,2.250519,256.9442,2.384766,261.362,2.286316,258.1221,2.304108,258.7073,2.2789,257.8778,2.295441,258.4219,2.319519,259.2147,2.295197,258.4138,2.133331,253.0865,2.15094,253.6665,2.116364,252.5283,2.165985,254.1615,2.139832,253.3011,2.154816,253.7938,2.452881,263.6038,2.468994,264.1346,2.428009,262.7855,2.525269,265.986,2.458252,263.7806,2.476807,264.3916,2.332916,259.6554,2.26886,257.5475,2.284943,258.0771,2.310242,258.9097,2.276489,257.7984,2.2966,258.4604,2.276855,257.8102,2.307892,258.8318,2.290466,258.2588,2.310669,258.9235,2.158112,253.9024,2.134338,253.12,2.149078,253.6055,2.162506,254.0475,2.469849,264.1623,2.432404,262.9302,2.446655,263.399,2.470978,264.1995,2.293335,258.3525,2.289124,258.2141,2.27533,257.7605,2.292389,258.3216,2.301453,258.6197,2.157349,253.8768,2.445374,263.3568,2.286438,258.1263
1998,Wisconsin,0.5024261,0.0068258,0.0621097,14.08793,0.8142244,0.0888172,0.0543332,0.0245052,0.0176259,0.0004941,0.15479,0.0475624,0.047722,0.0428678,0.927103,0.0300292,0.7021494,0.2331806,0.0537759,0.010894,0.1350998,265.9768,-0.011562,261.1497,0.02197,262.2534,0.0805801,264.1824,0.0864878,264.3768,0.1677751,267.0522,0.0926559,264.5798,-0.0427118,260.1245,-0.0308273,260.5157,-0.0572233,259.6469,0.0189804,262.155,-0.0132815,261.0932,-0.0079019,261.2702,-0.0138747,261.0736,0.0521756,263.2475,0.0073602,261.7725,0.0414074,262.8931,0.1137109,265.2728,0.0638638,263.6322,0.1113339,265.1946,0.0461007,263.0476,0.1233452,265.5899,-0.057728,259.6303,-0.0819371,258.8335,-0.0138461,261.0746,-0.0423359,260.1369,-0.0711794,259.1876,-0.000337,261.5192,-0.0298165,260.549,-0.0336311,260.4234,-0.0577732,259.6288,0.0159335,262.0547,-0.0384432,260.265,0.0234635,262.3025,-0.0100273,261.2003,0.0073595,261.7725,-0.0287319,260.5847,0.0358541,262.7103,0.0672986,263.7453,0.0237045,262.3105,0.0946675,264.646,0.0702844,263.8435,-0.0928809,258.4734,-0.0286297,260.588,-0.0553874,259.7073,-0.0605661,259.5369,-0.0808415,258.8696,-0.0146847,261.047,-0.0472891,259.9739,-0.0695856,259.2401,-0.0006545,261.5088,-0.0350486,260.3767,-0.0155591,261.0182,-0.0421419,260.1433,0.0190247,262.1564,-0.0079447,261.2688,0.0483686,263.1222,-0.0709367,259.1956,-0.090213,258.5612,-0.0275398,260.6239,-0.0602199,259.5483,-0.0465896,259.9969,-0.0204461,260.8574,-0.0690788,259.2567
2002,Wisconsin,0.4981018,0.0107092,0.0870689,14.05517,0.8268579,0.0838041,0.0294037,0.0451582,0.0137287,0.0010473,0.1865169,0.0549901,0.1991715,0.2178428,0.7776405,0.0045167,0.6489325,0.2704658,0.0568921,0.0237097,0.1100968,265.5025,-0.0620146,259.8378,0.0655332,264.0358,0.0604321,263.8679,0.0926348,264.9277,0.1316119,266.2106,0.0918713,264.9026,-0.0423257,260.4858,-0.0740896,259.4404,-0.0753642,259.3985,-0.0416235,260.509,-0.0472616,260.3234,0.0303921,262.8792,0.0573772,263.7673,0.0876173,264.7626,0.0653983,264.0313,0.0499743,263.5237,0.082071,264.58,0.0630985,263.9556,0.1083959,265.4465,0.0719014,264.2453,0.1114331,265.5464,-0.055459,260.0536,-0.0533895,260.1217,-0.0228545,261.1267,-0.0272167,260.9831,-0.0848226,259.0872,-0.0537346,260.1104,-0.0583884,259.9572,-0.0603322,259.8932,-0.0640143,259.772,-0.0278272,260.963,0.0270638,262.7696,0.0529792,263.6226,0.0425818,263.2804,0.072323,264.2592,0.0532768,263.6324,0.0855283,264.6938,0.066158,264.0563,0.0481703,263.4643,0.0826923,264.6005,0.0868829,264.7384,-0.0639162,259.7752,-0.0358496,260.699,-0.0394618,260.5801,-0.0395086,260.5786,-0.0416318,260.5087,-0.0085996,261.5959,-0.0696049,259.588,-0.0725522,259.491,-0.038989,260.5957,-0.0494358,260.2518,0.0428301,263.2885,0.0342725,263.0069,0.0629553,263.9509,0.0675047,264.1006,0.0633375,263.9635,-0.0497064,260.2429,-0.0512915,260.1908,-0.0207316,261.1966,-0.0281473,260.9525,-0.0578067,259.9763,0.0489419,263.4897,-0.0375147,260.6442
