year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2011,Missouri,220.346,0.001,0.00058,14.75133,-3.74E-08,0.0094684,0.4904791,0.0339954,0.1173364,10.11666,0.7526113,0.1694233,0.0494655,0.0225452,0.0021717,0.003783,0.4315359,0.075475,0.0015568,0.3097438,0.6880883,0.0021679,0.6730354,0.2458971,0.0785551,0.0025124,0.0094684,220.3462,-0.1075076,216.2733,0.0693829,222.4323,-0.0387633,218.6668,0.0318535,221.1256,0.049112,221.7265,-0.0378693,218.698,-0.0247435,219.155,-0.1069353,216.2932,-0.0858531,217.0273,-0.0719984,217.5096,-0.108579,216.236,0.0297868,221.0536,0.0882906,223.0906,0.0955838,223.3446,0.0436173,221.5352,-0.0141783,219.5228,0.001081,220.0541,-0.0546741,218.1128,0.0593643,222.0835,-0.0160489,219.4577,0.0008626,220.0465,-0.0302711,218.9625,-0.0092836,219.6933,-0.000789,219.989,-0.0269058,219.0797,-0.0862916,217.012,-0.0724806,217.4929,-0.1062305,216.3177,-0.0616892,217.8686,-0.087088,216.9843,-0.0738921,217.4437,0.0514936,221.8094,0.0566632,221.9894,0.0252634,220.8961,0.1043639,223.6503,0.0611223,222.1447,0.0681313,222.3887,0.0139693,220.5029,-0.0323362,218.8906,-0.0164797,219.4427,0.011389,220.413,-0.0146228,219.5074,-0.0066083,219.7864,-0.0301883,218.9654,0.0060051,220.2256,-0.0113931,219.6198,-0.0035541,219.8927,-0.0625689,217.838,-0.0859165,217.025,-0.0725937,217.4889,-0.0634107,217.8087,0.0685308,222.4026,0.0441794,221.5547,0.0499618,221.7561,0.0766753,222.6862,-0.0049916,219.8427,0.0006803,220.0402,-0.0147575,219.5027,-0.0071773,219.7666,0.0035699,220.1408,-0.0627019,217.8333,0.0601133,222.1095,0.0001664,220.0223
2013,Missouri,222.334,0.001,0.00061,32.47116,-1.44E-08,0.0481854,0.487289,0.0216409,0.1282561,10.10542,0.719682,0.1866532,0.050763,0.0195815,0.0060579,0.0172624,0.4574455,0.0766975,0,0.3244872,0.6704116,0.0051012,0.6934335,0.223236,0.0782572,0.0050733,0.0481854,222.3342,-0.0477041,218.9955,0.1305609,225.2023,-0.0118283,220.2446,0.0816768,223.5003,0.0842723,223.5907,0.0030156,220.7615,0.0436275,222.1755,-0.0570695,218.6694,-0.0153882,220.1207,-0.0159791,220.1001,-0.0450645,219.0874,0.0804602,223.4579,0.1590835,226.1954,0.1535815,226.0039,0.1063139,224.3581,0.0240885,221.4952,0.0244017,221.5061,-0.0231172,219.8516,0.1060557,224.3491,0.0351243,221.8794,0.0376955,221.9689,0.028893,221.6625,0.0687563,223.0504,0.0640574,222.8868,0.0447528,222.2147,-0.0249462,219.7879,-0.0261204,219.747,-0.0521243,218.8416,0.0056001,220.8514,-0.0136686,220.1805,-0.0144059,220.1549,0.1123711,224.569,0.1037862,224.2701,0.0794711,223.4235,0.1728169,226.6736,0.1326768,225.276,0.1271249,225.0827,0.048927,222.36,0.0098829,221.0006,0.0111771,221.0456,0.0590086,222.711,0.0551034,222.5751,0.0491431,222.3675,0.0327346,221.7962,0.0813802,223.49,0.0692647,223.0681,0.0643814,222.8981,-0.0042781,220.5075,-0.0210747,219.9227,-0.0222274,219.8825,0.0066808,220.8891,0.1266646,225.0667,0.1078726,224.4124,0.100378,224.1514,0.1454731,225.7216,0.033701,221.8299,0.0677365,223.0149,0.058051,222.6777,0.0521557,222.4724,0.0814388,223.492,-0.0010561,220.6197,0.1208878,224.8656,0.0702007,223.1007
2015,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4395142,222.7255,0.3436279,219.3868,0.5218811,225.5937,0.3795013,220.6359,0.4730072,223.8916,0.4756012,223.982,0.3943481,221.1528,0.4349518,222.5668,0.334259,219.0607,0.375946,220.512,0.375351,220.4914,0.3462677,219.4787,0.4717865,223.8493,0.550415,226.5868,0.5449066,226.3952,0.4976349,224.7494,0.4154205,221.8865,0.4157257,221.8974,0.3682098,220.2429,0.4973755,224.7404,0.4264526,222.2708,0.4290161,222.3603,0.4202271,222.0538,0.460083,223.4418,0.4553833,223.2782,0.4360809,222.606,0.3663788,220.1792,0.3652039,220.1383,0.3392029,219.2329,0.3969269,221.2428,0.377655,220.5719,0.3769226,220.5462,0.5036926,224.9603,0.4951172,224.6614,0.4707947,223.8148,0.5641479,227.065,0.5240021,225.6673,0.5184479,225.474,0.4402466,222.7513,0.4012146,221.3919,0.4025116,221.437,0.4503326,223.1024,0.4464264,222.9664,0.4404755,222.7589,0.424057,222.1875,0.472702,223.8813,0.4605865,223.4595,0.4557037,223.2894,0.3870544,220.8988,0.3702545,220.314,0.3690948,220.2739,0.3980103,221.2804,0.5179901,225.458,0.4992065,224.8037,0.4916992,224.5428,0.5368042,226.1129,0.4250336,222.2212,0.4590607,223.4063,0.4493713,223.069,0.4434814,222.8638,0.4727631,223.8833,0.390274,221.011,0.5122223,225.2569,0.4615326,223.4921
1994,Montana,222.694,0,0.00019,14.38538,-4.88E-08,0.2760542,0.4917305,0.0094377,0.0685412,10.15018,0.7808163,0.005271,0.0965115,0.0093335,0.0994073,0.0086605,,,,0.0265951,0.9177651,0.0556397,0.6496567,0.3130506,0.0212357,0.0160571,0.2760542,222.6944,0.1271022,217.5081,,,0.2044029,220.1996,0.2488104,221.7458,0.3263059,224.444,0.2132214,220.5066,,,0.0885787,216.1668,0.0963101,216.436,0.1721275,219.0758,0.1162795,217.1313,,,,,,,,,0.1837728,219.4813,0.2548831,221.9572,0.1845195,219.5073,0.2864976,223.058,0.1852745,219.5336,0.2629725,222.2389,,,,,,,,,0.0640788,215.3138,0.1329277,217.7109,0.0865621,216.0966,0.1296467,217.5967,0.0855538,216.0615,0.1604452,218.6691,,,,,,,,,,,,,0.22232,220.8234,0.1605498,218.6727,0.2336417,221.2176,0.2235601,220.8666,,,,,,,,,,,,,0.0970241,216.4608,0.0609693,215.2055,0.1299866,217.6085,0.1184091,217.2054,,,,,,,,,0.198708,220.0013,,,,,,,,,0.0933906,216.3343,,,,
1998,Montana,225.791,0,0.00024,16.33319,1.31E-08,0.3082709,0.4951394,0.0057038,0.0556203,10.10861,0.822843,0.0097283,0.0798504,0.008448,0.078151,0.0009792,0.2561551,0.0792072,0.0696995,0.019489,0.9411498,0.0393612,0.6902093,0.2817285,0.0231223,0.0049398,0.3082709,225.7912,0.1327276,219.6791,0.2345135,223.2231,0.2330587,223.1725,0.2678855,224.3851,0.3453683,227.0829,0.236887,223.3058,0.1426672,220.0252,0.0984407,218.4853,0.0895715,218.1765,0.1656431,220.8252,0.1198867,219.232,0.1899904,221.6729,0.1991616,221.9922,0.2634324,224.23,0.2027049,222.1156,0.2002675,222.0307,0.2702699,224.4681,0.2073408,222.277,0.2967333,225.3895,0.1968519,221.9118,0.2724368,224.5435,0.1121802,218.9637,0.1004127,218.554,0.1690515,220.9438,0.1331851,219.6951,0.0615663,217.2014,0.1309648,219.6177,0.0935955,218.3166,0.1148979,219.0583,0.0778576,217.7686,0.1518226,220.344,0.1596722,220.6173,0.2196393,222.7052,0.1829918,221.4292,0.2187378,222.6738,0.166204,220.8447,0.2298326,223.0601,0.2296625,223.0542,0.1719342,221.0442,0.2425192,223.5019,0.2252994,222.9023,0.075559,217.6886,0.138411,219.877,0.1092956,218.8633,0.1193134,219.2121,0.0917423,218.2521,0.158673,220.5825,0.0866196,218.0737,0.0567082,217.0323,0.125083,219.4129,0.1025385,218.628,0.1805145,221.343,0.1498153,220.2741,0.2103268,222.381,0.1853939,221.5129,0.2002959,222.0317,0.0944719,218.3471,0.0725365,217.5834,0.1345845,219.7438,0.1101267,218.8922,0.0810845,217.881,0.1695143,220.96,0.0908863,218.2223
2002,Montana,224.163,0,0.00034,13.84698,-1.32E-09,0.2213148,0.4925163,0.0086352,0.0849487,10.0872,0.8544814,0.0065854,0.0160639,0.010613,0.1117043,0.000552,0.2972643,0.1007983,0.0262954,0.2151722,0.7774264,0.0074014,0.6899819,0.2604609,0.0420912,0.0074659,0.2213148,224.1629,0.0170835,217.0519,0.1845559,222.883,0.1488982,221.6414,0.2107589,223.7953,0.2516373,225.2186,0.1610911,222.066,0.0650691,218.7227,-0.0019622,216.3888,0.0023204,216.5379,0.0421777,217.9256,0.0135128,216.9276,0.1386403,221.2843,0.1759464,222.5832,0.2072985,223.6748,0.158202,221.9654,0.1440876,221.474,0.1792868,222.6995,0.1304029,220.9975,0.2332021,224.5768,0.1499054,221.6765,0.189628,223.0596,0.0453938,218.0376,0.0478203,218.1221,0.0828922,219.3432,0.0614916,218.5981,-0.0136343,215.9824,0.0227143,217.248,-0.0014233,216.4075,0.0207891,217.1809,-0.0012616,216.4132,0.0378843,217.7762,0.134294,221.133,0.1617519,222.089,0.135793,221.1852,0.190715,223.0974,0.1477787,221.6025,0.1788905,222.6857,0.1668686,222.2672,0.1225829,220.7252,0.1587019,221.9828,0.1716026,222.432,0.0314194,217.5511,0.0631068,218.6543,0.0456088,218.0451,0.0601954,218.553,0.0442659,217.9984,0.0787425,219.1988,0.0046044,216.6174,-0.0136449,215.982,0.0225126,217.2409,0.0167669,217.0409,0.149813,221.6733,0.1281325,220.9184,0.1565999,221.9096,0.161797,222.0906,0.1442259,221.4788,0.0438025,217.9822,0.0311437,217.5415,0.0627226,218.641,0.0563284,218.4183,0.0041367,216.6011,0.142456,221.4171,0.0431839,217.9607
2003,Montana,222.747,0,0.00012,14.26934,5.98E-08,0.1806684,0.4845988,0.0388687,0.096281,10.11554,0.853456,0.0055044,0.0188126,0.0093116,0.1118585,0.0010569,0.2782625,0.0859087,0.0509666,0.2092959,0.7856818,0.0050223,0.620509,0.3292148,0.0467692,0.003507,0.1806684,222.7465,-0.0221881,215.6835,0.1252753,220.8179,0.1370841,221.229,0.1816384,222.7803,0.2199597,224.1146,0.1189184,220.5965,0.0116978,216.8633,-0.0192564,215.7855,-0.0255486,215.5665,0.0113323,216.8506,-0.0351573,215.2319,0.1008622,219.9678,0.1280366,220.914,0.1550793,221.8556,0.0951352,219.7684,0.1411071,221.3691,0.1765848,222.6044,0.1092021,220.2582,0.2099785,223.7671,0.1207775,220.6613,0.1579352,221.955,0.0117973,216.8668,0.0061356,216.6696,0.0371722,217.7503,-0.0002954,216.4457,-0.0228489,215.6604,0.0132284,216.9166,-0.0291157,215.4422,-0.001636,216.399,-0.0372143,215.1603,-0.0016855,216.3973,0.1056456,220.1344,0.1318227,221.0458,0.0895539,219.5741,0.1469323,221.5719,0.0976896,219.8574,0.1242244,220.7813,0.1701462,222.3802,0.1118707,220.3511,0.1476152,221.5957,0.1495107,221.6617,0.006422,216.6796,0.0369206,217.7415,0.002761,216.5521,0.0231594,217.2624,-0.0046251,216.295,0.0251403,217.3313,0.0006055,216.4771,-0.0318802,215.346,0.0032741,216.57,-0.0133039,215.9928,0.1260349,220.8443,0.0926279,219.6811,0.1189493,220.5976,0.1167905,220.5224,0.1404951,221.3478,0.0234638,217.273,-0.0018385,216.392,0.0277691,217.4229,0.0124196,216.8884,-0.00847,216.1611,0.1123336,220.3672,0.0151558,216.9837
2005,Montana,224.552,0,0.00012,14.04624,4.67E-09,0.2145423,0.4963627,0.0321458,0.0861037,10.07523,0.8484431,0.0099685,0.0238015,0.0101301,0.1044064,0.0032503,0.2799604,0.0848787,0.0237685,0.216249,0.7774925,0.0062585,0.6383805,0.3101425,0.0459314,0.0055456,0.2145423,224.5522,0.0145006,217.5871,0.1543031,222.4548,0.1645468,222.8114,0.2051612,224.2256,0.2410757,225.476,0.1542413,222.4526,0.0443566,218.6266,0.0116996,217.4896,0.0011349,217.1217,0.0362533,218.3445,0.0046769,217.2451,0.1262258,221.4772,0.1476166,222.2219,0.1749191,223.1726,0.1266856,221.4932,0.1592479,222.6269,0.1911709,223.7384,0.139901,221.9533,0.2248071,224.9096,0.1452821,222.1407,0.1796496,223.3373,0.039839,218.4693,0.0296045,218.113,0.0603378,219.1831,0.0355611,218.3204,-0.0007271,217.0569,0.0328595,218.2263,0.0053312,217.2678,0.0171706,217.6801,-0.0077956,216.8108,0.0262339,217.9956,0.1221937,221.3368,0.1474312,222.2155,0.1180551,221.1927,0.1609677,222.6868,0.119289,221.2356,0.1459228,222.163,0.1792673,223.324,0.1326916,221.7023,0.1649853,222.8267,0.1645461,222.8114,0.0262275,217.9954,0.0556314,219.0192,0.0341997,218.273,0.0406759,218.4985,0.0216148,217.8348,0.0513553,218.8703,0.0150266,217.6054,-0.0067223,216.8481,0.0262502,217.9962,0.0081232,217.365,0.1364344,221.8326,0.1118331,220.976,0.1374682,221.8686,0.1322425,221.6866,0.1518917,222.3708,0.0373095,218.3813,0.0209167,217.8105,0.0497562,218.8146,0.0325946,218.2171,0.0088831,217.3915,0.1251618,221.4401,0.0318661,218.1917
2007,Montana,226.667,0,0.00012,13.33653,-2.40E-09,0.2080458,0.4883415,0.0492285,0.0808082,10.06832,0.8310816,0.0117062,0.0259117,0.0117738,0.1195268,0,0.2966889,0.0771717,0.0221983,0.2422512,0.753771,0.0039778,0.623094,0.31269,0.0598982,0.0043178,0.2080458,226.6665,0.0217443,220.1799,0.1578441,224.9186,0.1743413,225.493,0.1932787,226.1524,0.2323923,227.5142,0.1532207,224.7576,0.0541215,221.3072,0.0293608,220.4451,0.0025745,219.5124,0.0410471,220.8519,0.0119878,219.8401,0.1398699,224.2928,0.1457698,224.4982,0.1765609,225.5703,0.131965,224.0175,0.1627932,225.0909,0.198801,226.3447,0.1498749,224.6411,0.2116171,226.7909,0.1391366,224.2672,0.1766541,225.5735,0.0583236,221.4535,0.0336334,220.5938,0.0679216,221.7877,0.0448392,220.984,0.01004,219.7723,0.0479674,221.0929,0.0219966,220.1886,0.0171426,220.0196,-0.006071,219.2114,0.0312228,220.5099,0.1297545,223.9406,0.1592633,224.968,0.1309723,223.983,0.158087,224.9271,0.1195161,223.5841,0.1494985,224.628,0.1815573,225.7442,0.1367679,224.1848,0.1729242,225.4437,0.1572196,224.8969,0.0380068,220.7461,0.0719049,221.9263,0.0514102,221.2128,0.0434631,220.9361,0.0253933,220.3069,0.0585744,221.4622,0.0242889,220.2684,0.0033584,219.5397,0.0404907,220.8326,0.0084561,219.7172,0.1430208,224.4025,0.1190378,223.5674,0.1487031,224.6003,0.1315245,224.0022,0.1547782,224.8118,0.0478482,221.0887,0.0317312,220.5276,0.0648726,221.6815,0.0351989,220.6483,0.0175325,220.0332,0.13145,223.9996,0.0415036,220.8678
2009,Montana,224.652,0,0.00011,13.35643,-1.32E-08,0.1510926,0.4924712,0.0258542,0.0856523,10.06236,0.8287494,0.0116092,0.0286446,0.0112229,0.1197739,0,0.3059525,0.0959877,0.0184299,0.2477693,0.7484424,0.0037883,0.6309919,0.3127292,0.0507702,0.0055087,0.1510926,224.6517,-0.0329795,218.2427,0.1176375,223.4869,0.0950969,222.7021,0.1412523,224.3091,0.1735541,225.4338,0.0930156,222.6296,0.0106686,219.7625,-0.043463,217.8777,-0.047278,217.7449,-0.0154626,218.8526,-0.043402,217.8798,0.0827238,222.2713,0.1096023,223.2071,0.1346008,224.0775,0.0896257,222.5116,0.089792,222.5174,0.1176016,223.4857,0.0721341,221.9026,0.1579795,224.8915,0.0836511,222.3036,0.1143096,223.371,-0.0013422,219.3443,-0.0058248,219.1882,0.0225182,220.175,0.0009541,219.4242,-0.0557931,217.4484,-0.0262851,218.4758,-0.0500597,217.648,-0.0342011,218.2002,-0.0567348,217.4156,-0.0260248,218.4848,0.0779799,222.1061,0.0999497,222.871,0.0745249,221.9858,0.1206707,223.5925,0.080956,222.2097,0.1050508,223.0487,0.1067599,223.1082,0.0651429,221.6591,0.0932332,222.6372,0.0998966,222.8692,-0.0156218,218.8471,0.0104269,219.754,-0.0075215,219.1291,0.0025774,219.4807,-0.0146289,218.8816,0.0126485,219.8314,-0.0428981,217.8974,-0.0619816,217.2329,-0.0330658,218.2397,-0.0437498,217.8677,0.0896036,222.5108,0.0677707,221.7506,0.0900469,222.5262,0.0914396,222.5747,0.0813452,222.2233,-0.0072138,219.1398,-0.0214127,218.6454,0.0040605,219.5324,-0.0063144,219.1711,-0.0492036,217.6778,0.0784957,222.1241,-0.0131156,218.9343
2011,Montana,225.144,0,0.0001,13.61974,3.65E-10,0.1513215,0.5025401,0.0217034,0.0800641,10.04783,0.8227488,0.0108039,0.0330852,0.0125039,0.1079618,0.0128965,0.3290792,0.0971102,0.0003394,0.2524486,0.7425637,0.0049878,0.6311443,0.3153633,0.0486819,0.0048105,0.1513215,225.1442,-0.0359459,218.6239,0.1343866,224.5546,0.0913674,223.0567,0.1357976,224.6037,0.169182,225.7661,0.0916528,223.0667,0.0197483,220.5631,-0.0499961,218.1347,-0.0554743,217.944,-0.0221948,219.1027,-0.0473815,218.2257,0.0951555,223.1886,0.1205029,224.0712,0.1474387,225.009,0.1045468,223.5156,0.0809753,222.6949,0.1092244,223.6785,0.0677172,222.2333,0.149488,225.0804,0.0767964,222.5494,0.108144,223.6409,0.00383,220.0088,-0.0024459,219.7903,0.0277683,220.8423,0.0091409,220.1937,-0.0668706,217.5472,-0.036413,218.6076,-0.0571233,217.8866,-0.0448243,218.3148,-0.0657699,217.5855,-0.0337808,218.6993,0.085132,222.8396,0.1081771,223.642,0.0860936,222.8731,0.1292708,224.3764,0.0901537,223.0145,0.115781,223.9068,0.0947835,223.1757,0.0557767,221.8175,0.0841245,222.8045,0.089791,223.0018,-0.0154182,219.3386,0.0118491,220.288,-0.0027787,219.7787,0.0036244,220.0017,-0.0119812,219.4583,0.0169663,220.4662,-0.056338,217.9139,-0.0734925,217.3166,-0.04374,218.3525,-0.0552361,217.9523,0.0941615,223.154,0.0741656,222.4578,0.0973581,223.2653,0.098075,223.2903,0.0687452,222.2691,-0.0093454,219.5501,-0.0215486,219.1252,0.0050246,220.0504,-0.0060414,219.6651,-0.0630991,217.6785,0.0822168,222.7381,-0.0156171,219.3317
2013,Montana,222.983,0,0.0001,32.18029,9.52E-11,0.0670175,0.4935096,0.0335779,0.0966448,10.04504,0.7905622,0.0092027,0.0404752,0.0100414,0.1282834,0.0214351,0.3725488,0.0886074,0.0003144,0.2977834,0.6982873,0.0039292,0.6489599,0.2923752,0.0551777,0.0034872,0.0670175,222.9827,-0.0993398,217.1905,0.0829186,223.5364,0.0183876,221.2895,0.0683574,223.0294,0.0839979,223.574,0.009356,220.9751,-0.027971,219.6754,-0.1085329,216.8704,-0.1029346,217.0653,-0.0869875,217.6206,-0.1094386,216.8389,0.0479031,222.3172,0.0836711,223.5626,0.094354,223.9346,0.0528491,222.4894,0.0231196,221.4543,0.0353853,221.8814,-0.0048298,220.4812,0.0805585,223.4542,0.0109817,221.0317,0.0247013,221.5094,-0.0409568,219.2233,-0.0359353,219.3981,-0.0219966,219.8834,-0.0379095,219.3294,-0.1107886,216.7919,-0.0963893,217.2932,-0.1143845,216.6667,-0.0940137,217.3759,-0.1122262,216.7418,-0.0974809,217.2552,0.0516629,222.4481,0.0592995,222.714,0.039337,222.019,0.0909311,223.8154,0.0528009,222.4877,0.0620944,222.8113,0.0354483,221.8836,-0.0019707,220.5807,0.0103675,221.0103,0.0222337,221.4235,-0.0468831,219.0169,-0.0349753,219.4315,-0.0467467,219.0217,-0.0317112,219.5452,-0.04503,219.0815,-0.0323185,219.524,-0.1019777,217.0986,-0.1164119,216.5961,-0.1026839,217.0741,-0.1035886,217.0426,0.0590926,222.7068,0.0407507,222.0682,0.0486163,222.3421,0.0589021,222.7002,0.0092516,220.9715,-0.0426579,219.164,-0.0524155,218.8243,-0.0411687,219.2159,-0.0410665,219.2195,-0.1079065,216.8922,0.0469543,222.2842,-0.0484566,218.9622
2015,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,1.841675,224.7574,1.675323,218.9651,1.857574,225.3111,1.793045,223.0642,1.843018,224.8041,1.858658,225.3486,1.784012,222.7497,1.746689,221.4501,1.666122,218.6451,1.671722,218.84,1.687668,219.3952,1.665222,218.6135,1.822556,224.0919,1.858322,225.3372,1.869019,225.7092,1.827515,224.2641,1.797775,223.229,1.810043,223.656,1.769821,222.2558,1.855209,225.2289,1.785645,222.8064,1.799362,223.284,1.733704,220.9979,1.738724,221.1728,1.752655,221.6581,1.736755,221.104,1.663864,218.5665,1.678268,219.0679,1.660278,218.4413,1.680649,219.1506,1.66243,218.5165,1.67717,219.0299,1.826324,224.2228,1.833954,224.4887,1.813995,223.7936,1.865585,225.59,1.827454,224.2624,1.836746,224.586,1.810104,223.6582,1.77269,222.3554,1.785019,222.785,1.79689,223.1981,1.727768,220.7916,1.739685,221.2062,1.727905,220.7963,1.74295,221.3199,1.72963,220.8561,1.74234,221.2987,1.672684,218.8733,1.658249,218.3707,1.671982,218.8487,1.671066,218.8172,1.833755,224.4815,1.815414,223.8428,1.823273,224.1167,1.833557,224.4749,1.783905,222.7461,1.731995,220.9387,1.722244,220.599,1.73349,220.9906,1.733597,220.9941,1.666748,218.6669,1.821609,224.0588,1.726196,220.7368
1992,Nebraska,221.177,0,0,744.85852,0.1138075,0.2314598,0.4776064,0.0033393,0.0902503,10.0486,0.8349903,0.0572675,0.0803968,0.0073569,0.0196588,0.0003297,,,,0.0341156,0.9252416,0.0406428,0.7481729,0.232271,0.0187129,0.0008432,0.2314598,221.1768,0.0539734,214.9971,,,0.1539927,218.4796,0.2262961,220.9971,0.2495648,221.8072,0.1547028,218.5043,,,0.0241091,213.9573,0.0476226,214.776,0.0698966,215.5515,0.0446367,214.672,,,,,,,,,0.154636,218.502,0.1720529,219.1084,0.1272186,217.5473,0.2396388,221.4616,0.1492333,218.3139,0.169587,219.0225,,,,,,,,,0.021878,213.8796,0.0400666,214.5129,0.0224715,213.9003,0.059202,215.1791,0.0387871,214.4683,0.0591909,215.1788,,,,,,,,,,,,,0.1679798,218.9666,0.1245476,217.4544,0.1420777,218.0647,0.1605302,218.7072,,,,,,,,,,,,,0.0334216,214.2815,0.0197597,213.8058,0.0370068,214.4063,0.0494148,214.8384,,,,,,,,,0.1358304,217.8472,,,,,,,,,0.030335,214.174,,,,
1994,Nebraska,221.516,0,0.00038,15.51687,1.97E-08,0.2448436,0.4897753,0.0048221,0.106625,10.05411,0.8325794,0.033677,0.0918129,0.0155287,0.0257107,0.0006913,,,,0.0317093,0.9319701,0.0358847,0.7453478,0.2301714,0.024045,0,0.2448436,221.5161,0.061319,215.1261,,,0.1687905,218.8681,0.2563343,221.9162,0.2646937,222.2073,0.1698684,218.9056,,,0.0277102,213.9559,0.0717137,215.4881,0.0796361,215.7639,0.0512713,214.7763,,,,,,,,,0.1850665,219.4348,0.1886134,219.5583,0.1425608,217.9548,0.2700951,222.3953,0.1809545,219.2916,0.186642,219.4897,,,,,,,,,0.0419821,214.4529,0.0460542,214.5947,0.0258283,213.8904,0.0842143,215.9233,0.0620446,215.1514,0.0681357,215.3635,,,,,,,,,,,,,0.1988448,219.9145,0.1556439,218.4104,0.1592747,218.5368,0.1927481,219.7023,,,,,,,,,,,,,0.0544574,214.8872,0.039496,214.3663,0.0426666,214.4767,0.0735411,215.5517,,,,,,,,,0.1674222,218.8204,,,,,,,,,0.0509513,214.7652,,,,
1998,Nebraska,230.814,0,0.00025,15.90245,5.88E-08,0.4509453,0.4806366,0,0.0061135,10.02802,0.8526694,0.023456,0.088221,0.0252527,0.0104009,0,0.0749728,0.0546586,0.0696381,0.0080445,0.9797906,0.0121649,0.7483955,0.2278016,0.0186516,0.0051513,0.4509453,230.8139,0.2451493,223.6484,0.209617,222.4113,0.3702936,228.0057,0.3602073,227.6545,0.4625362,231.2174,0.3778904,228.2702,0.1471547,220.2364,0.2091308,222.3943,0.1549395,220.5075,0.2567793,224.0534,0.238435,223.4146,0.1789927,221.345,0.1329838,219.743,0.2251118,222.9507,0.1880523,221.6604,0.2903222,225.2213,0.3817795,228.4056,0.347443,227.2101,0.3731743,228.106,0.2871163,225.1096,0.3859249,228.55,0.1227129,219.3854,0.0667779,217.4379,0.1620775,220.756,0.1461772,220.2024,0.1274617,219.5508,0.2210249,222.8085,0.2107857,222.4519,0.1673588,220.9399,0.1490699,220.3031,0.2485957,223.7684,0.1075651,218.858,0.1947513,221.8937,0.1786753,221.3339,0.1453564,220.1738,0.1096956,218.9322,0.2010528,222.1131,0.3032886,225.6727,0.2637872,224.2974,0.3555989,227.4941,0.2979866,225.4881,0.0485274,216.8024,0.1375983,219.9037,0.1276692,219.558,0.0794317,217.8784,0.0659652,217.4096,0.1597562,220.6752,0.1398416,219.9818,0.1286554,219.5923,0.221155,222.813,0.1604648,220.6999,0.12073,219.3164,0.103895,218.7302,0.1917755,221.79,0.1210473,219.3274,0.2746434,224.6754,0.0611889,217.2433,0.0527315,216.9488,0.1411914,220.0288,0.0778037,217.8217,0.1399942,219.9871,0.1155818,219.1371,0.0645485,217.3602
